SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,"('QT_VOTOS', 11, 'PARTIDO PROGRESSISTA')","('QT_VOTOS', 12, 'PARTIDO DEMOCRÁTICO TRABALHISTA')","('QT_VOTOS', 13, 'PARTIDO DOS TRABALHADORES')","('QT_VOTOS', 14, 'PARTIDO TRABALHISTA BRASILEIRO')","('QT_VOTOS', 15, 'PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO')","('QT_VOTOS', 16, 'PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO')","('QT_VOTOS', 17, 'PARTIDO SOCIAL LIBERAL')","('QT_VOTOS', 20, 'PARTIDO SOCIAL CRISTÃO')","('QT_VOTOS', 21, 'PARTIDO COMUNISTA BRASILEIRO')","('QT_VOTOS', 22, 'PARTIDO DA REPÚBLICA')","('QT_VOTOS', 23, 'PARTIDO POPULAR SOCIALISTA')","('QT_VOTOS', 25, 'DEMOCRATAS')","('QT_VOTOS', 27, 'PARTIDO SOCIAL DEMOCRATA CRISTÃO')","('QT_VOTOS', 28, 'PARTIDO RENOVADOR TRABALHISTA BRASILEIRO')","('QT_VOTOS', 29, 'PARTIDO DA CAUSA OPERÁRIA')","('QT_VOTOS', 31, 'PARTIDO HUMANISTA DA SOLIDARIEDADE')","('QT_VOTOS', 33, 'PARTIDO DA MOBILIZAÇÃO NACIONAL')","('QT_VOTOS', 40, 'PARTIDO SOCIALISTA BRASILEIRO')","('QT_VOTOS', 43, 'PARTIDO VERDE')","('QT_VOTOS', 44, 'PARTIDO REPUBLICANO PROGRESSISTA')","('QT_VOTOS', 45, 'PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA')","('QT_VOTOS', 50, 'PARTIDO SOCIALISMO E LIBERDADE')","('QT_VOTOS', 65, 'PARTIDO COMUNISTA DO BRASIL')","('QT_VOTOS', 70, 'PARTIDO TRABALHISTA DO BRASIL')",QT_ABST,QT_APTOS,QT_BRANCOS,QT_COMPARECIMENTOS,QT_NULOS
RS,86487,CANDIOTA,0,0,3629,0,1235,1,0,0,1,0,0,0,0,0,0,0,1,0,33,0,549,8,0,0,1130,6956,249,5826,120
RS,86495,ESTÂNCIA VELHA,0,0,14657,0,4566,17,0,0,5,0,0,0,0,0,0,0,56,0,334,34,4664,78,0,0,3424,30476,1586,27052,1055
RS,86509,CAPITÃO,0,0,1145,0,498,2,0,0,0,0,0,0,0,0,0,0,1,0,7,2,219,3,0,0,178,2293,199,2115,39
RS,86517,ESTEIO,0,0,32509,0,10517,77,0,0,12,0,0,0,0,0,0,0,47,0,1139,90,7716,411,0,0,9170,66219,2765,57049,1766
RS,86525,CARLOS GOMES,0,0,587,0,76,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,505,2,0,0,239,1540,88,1301,40
RS,86533,ESTRELA,0,0,10223,0,5159,9,0,0,9,0,0,0,0,0,0,0,18,0,196,25,3101,59,0,0,3137,23695,1065,20558,694
RS,86541,CENTENÁRIO,0,0,1074,0,161,3,0,0,0,0,0,0,0,0,0,0,4,0,13,6,857,1,0,0,227,2497,95,2270,56
RS,86550,FARROUPILHA,0,0,19870,0,14094,31,0,0,15,0,0,0,0,0,0,0,22,0,346,31,5002,81,0,0,5825,49626,2746,43801,1563
RS,86568,CHARRUA,0,0,552,0,428,0,0,0,0,0,0,0,0,0,0,0,2,0,6,1,1171,0,0,0,475,2771,63,2296,73
RS,86576,FAXINAL DO SOTURNO,0,0,2338,0,1096,1,0,0,1,0,0,0,0,0,0,0,1,0,33,8,964,9,0,0,626,5409,217,4783,115
RS,86584,COLINAS,0,0,734,0,750,1,0,0,0,0,0,0,0,0,0,0,8,0,15,2,329,3,0,0,204,2149,59,1945,44
RS,86592,FELIZ,0,0,3770,0,2567,3,0,0,1,0,0,0,0,0,0,0,9,0,45,2,1513,10,0,0,1148,10006,590,8858,348
RS,86606,COQUEIROS DO SUL,0,0,782,0,376,2,0,0,0,0,0,0,0,0,0,0,5,0,11,1,720,1,0,0,246,2268,84,2022,40
RS,86614,FLORES DA CUNHA,0,0,7043,0,6099,10,0,0,7,0,0,0,0,0,0,0,12,0,240,27,2961,41,0,0,2897,22034,1597,19137,1100
RS,86622,CORONEL BARROS,0,0,858,0,448,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,570,0,0,0,200,2184,46,1984,53
RS,86630,FONTOURA XAVIER,0,0,3312,0,1336,2,0,0,2,0,0,0,0,0,0,0,6,0,40,7,1302,10,0,0,1981,8740,486,6759,256
RS,86649,COXILHA,0,0,1093,0,476,1,0,0,0,0,0,0,0,0,0,0,0,0,10,2,446,1,0,0,279,2483,113,2204,62
RS,86657,FORMIGUEIRO,0,0,2109,0,1592,4,0,0,0,0,0,0,0,0,0,0,2,0,35,5,813,17,0,0,953,6030,297,5077,203
RS,86665,DERRUBADAS,0,0,669,0,1101,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,499,0,0,0,289,2642,39,2353,43
RS,86673,FREDERICO WESTPHALEN,0,0,9206,0,4316,13,0,0,4,0,0,0,0,0,0,0,4,0,82,17,3883,29,0,0,3890,22777,898,18887,435
RS,86681,DOIS IRMÃOS DAS MISSÕES,0,0,823,0,451,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,233,0,0,0,292,1931,60,1639,68
RS,86690,GARIBALDI,0,0,8666,0,6012,25,0,0,4,0,0,0,0,0,0,0,20,0,199,20,3095,39,0,0,3044,23691,1573,20647,994
RS,86703,ENGENHO VELHO,0,0,481,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,332,0,0,0,230,1263,31,1033,39
RS,86711,GAURAMA,0,0,1983,0,932,1,0,0,0,0,0,0,0,0,0,0,3,0,18,1,1083,19,0,0,627,5156,337,4529,152
RS,86720,GARRUCHOS,0,0,1241,0,427,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,376,1,0,0,799,3015,94,2216,68
RS,86738,GENERAL CÂMARA,0,0,2936,0,1342,5,0,0,1,0,0,0,0,0,0,0,2,0,37,10,819,25,0,0,1217,6824,268,5607,162
RS,86746,GENTIL,0,0,490,0,467,2,0,0,0,0,0,0,0,0,0,0,3,0,5,1,238,3,0,0,125,1437,71,1312,32
RS,86754,SÃO VICENTE DO SUL,0,0,2929,0,1096,1,0,0,1,0,0,0,0,0,0,0,2,0,58,4,870,5,0,0,1490,6933,328,5443,149
RS,86762,GRAMADO DOS LOUREIROS,0,0,894,0,129,2,0,0,0,0,0,0,0,0,0,0,1,0,4,0,378,2,0,0,237,1786,73,1549,66
RS,86770,GETÚLIO VARGAS,0,0,4060,0,2193,14,0,0,1,0,0,0,0,0,0,0,15,0,55,10,3482,25,0,0,2069,12864,579,10795,361
RS,86789,GRAMADO XAVIER,0,0,1058,0,322,3,0,0,1,0,0,0,0,0,0,0,0,0,12,2,886,4,0,0,255,2756,140,2501,73
RS,86797,GIRUÁ,0,0,4790,0,3266,1,0,0,2,0,0,0,0,0,0,0,2,0,48,5,2145,7,0,0,1625,12600,396,10975,313
RS,86800,HULHA NEGRA,0,0,2245,0,757,2,0,0,0,0,0,0,0,0,0,0,4,0,38,4,419,8,0,0,454,4168,141,3714,96
RS,86819,GRAMADO,0,0,7110,0,7592,13,0,0,7,0,0,0,0,0,0,0,19,0,257,15,5341,65,0,0,3789,26851,1768,23062,875
RS,86827,INHACORÁ,0,0,733,0,365,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,397,0,0,0,425,2061,78,1636,59
RS,86835,GRAVATAÍ,0,0,73278,0,34752,350,0,0,45,0,0,0,0,0,0,0,100,0,4533,316,21264,1025,0,0,21015,173883,11096,152868,6109
RS,86843,ITAPUCA,0,0,389,0,157,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,867,0,0,0,334,1885,97,1551,37
RS,86851,GUAÍBA,0,0,26714,0,14085,92,0,0,21,0,0,0,0,0,0,0,62,0,1174,111,11923,426,0,0,9015,69336,3686,60321,2027
RS,86860,LAJEADO DO BUGRE,0,0,962,0,282,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,131,0,0,0,302,1854,74,1552,100
RS,86878,GUAPORÉ,0,0,7023,0,3768,15,0,0,4,0,0,0,0,0,0,0,4,0,124,8,2163,43,0,0,2281,17099,1160,14818,506
RS,86886,LAGOA DOS TRÊS CANTOS,0,0,385,0,131,0,0,0,1,0,0,0,0,0,0,0,2,0,2,3,648,0,0,0,110,1371,59,1261,30
RS,86894,GUARANI DAS MISSÕES,0,0,3011,0,1201,4,0,0,4,0,0,0,0,0,0,0,2,0,18,10,932,6,0,0,1048,6711,289,5663,186
RS,86908,LINDOLFO COLLOR,0,0,2261,0,532,4,0,0,2,0,0,0,0,0,0,0,8,0,20,0,530,2,0,0,419,4078,177,3659,123
RS,86916,HORIZONTINA,0,0,6765,0,2454,6,0,0,3,0,0,0,0,0,0,0,5,0,164,11,2376,9,0,0,1990,14478,385,12488,310
RS,86924,LINHA NOVA,0,0,495,0,312,0,0,0,0,0,0,0,0,0,0,0,2,0,13,0,221,1,0,0,111,1281,77,1170,49
RS,86932,CHARQUEADAS,0,0,9272,0,6254,24,0,0,3,0,0,0,0,0,0,0,23,0,268,35,2284,116,0,0,2883,22818,1029,19935,627
RS,86940,MANOEL VIANA,0,0,2794,0,812,1,0,0,0,0,0,0,0,0,0,0,2,0,12,3,561,2,0,0,1347,5848,200,4501,114
RS,86959,HUMAITÁ,0,0,1908,0,712,0,0,0,2,0,0,0,0,0,0,0,3,0,21,0,675,6,0,0,482,4092,166,3610,117
RS,86967,MAQUINÉ,0,0,2523,0,1187,1,0,0,2,0,0,0,0,0,0,0,1,0,13,1,714,7,0,0,998,5866,267,4868,152
RS,86975,IBIAÇÁ,0,0,1426,0,938,1,0,0,0,0,0,0,0,0,0,0,2,0,11,4,550,7,0,0,413,3675,233,3262,90
RS,86983,MARATÁ,0,0,988,0,422,1,0,0,1,0,0,0,0,0,0,0,2,0,13,1,436,3,0,0,170,2160,79,1990,44
RS,86991,IBIRAIARAS,0,0,1914,0,1735,0,0,0,3,0,0,0,0,0,0,0,1,0,15,1,644,8,0,0,773,5650,405,4877,151
RS,87009,MARIANA PIMENTEL,0,0,993,0,719,2,0,0,1,0,0,0,0,0,0,0,1,0,17,8,863,7,0,0,542,3434,182,2892,99
RS,87017,IBIRUBÁ,0,0,6644,0,3126,4,0,0,2,0,0,0,0,0,0,0,16,0,83,10,2528,24,0,0,2277,15654,619,13377,321
RS,87025,MATO CASTELHANO,0,0,901,0,556,2,0,0,0,0,0,0,0,0,0,0,2,0,8,3,459,0,0,0,280,2388,110,2108,67
RS,87033,IGREJINHA,0,0,11268,0,4748,8,0,0,6,0,0,0,0,0,0,0,13,0,283,11,2983,56,0,0,2716,23833,1156,21117,585
RS,87041,MATO LEITÃO,0,0,1399,0,292,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,952,4,0,0,240,3102,127,2862,74
RS,87050,IJUÍ,0,0,26256,0,13477,21,0,0,11,0,0,0,0,0,0,0,14,0,397,50,7309,128,0,0,9739,60224,1629,50485,1193
RS,87068,MINAS DO LEÃO,0,0,1856,0,1700,4,0,0,6,0,0,0,0,0,0,0,2,0,43,2,1127,22,0,0,862,6121,338,5259,159
RS,87076,ILÓPOLIS,0,0,1038,0,720,1,0,0,0,0,0,0,0,0,0,0,1,0,12,3,727,0,0,0,618,3434,212,2816,102
RS,87084,MONTE BELO DO SUL,0,0,924,0,922,5,0,0,1,0,0,0,0,0,0,0,0,0,10,2,244,5,0,0,319,2747,187,2428,128
RS,87092,INDEPENDÊNCIA,0,0,2344,0,1286,3,0,0,2,0,0,0,0,0,0,0,0,0,31,5,835,8,0,0,1031,5879,223,4848,111
RS,87106,MORMAÇO,0,0,943,0,405,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,454,5,0,0,246,2238,112,1992,67
RS,87114,IRAÍ,0,0,2613,0,1003,2,0,0,0,0,0,0,0,0,0,0,2,0,13,0,1022,6,0,0,925,6056,327,5131,143
RS,87122,MORRINHOS DO SUL,0,0,1383,0,915,1,0,0,0,0,0,0,0,0,0,0,1,0,6,2,301,5,0,0,516,3326,142,2810,54
RS,87130,ITAQUI,0,0,12394,0,4182,5,0,0,3,0,0,0,0,0,0,0,5,0,167,33,3411,33,0,0,5498,27006,745,21508,530
RS,87149,MORRO REUTER,0,0,1969,0,1016,3,0,0,1,0,0,0,0,0,0,0,11,0,26,2,956,7,0,0,306,4660,232,4354,131
RS,87157,ITATIBA DO SUL,0,0,1877,0,552,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,527,4,0,0,371,3589,147,3218,103
RS,87165,MULITERNO,0,0,720,0,403,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,179,4,0,0,190,1667,133,1477,34
RS,87173,IVOTI,0,0,6529,0,2228,6,0,0,4,0,0,0,0,0,0,0,128,0,141,9,3099,22,0,0,1386,14347,444,12961,351
RS,87181,NICOLAU VERGUEIRO,0,0,482,0,455,1,0,0,1,0,0,0,0,0,0,0,1,0,6,0,365,0,0,0,251,1724,114,1473,48
RS,87190,JACUTINGA,0,0,970,0,464,0,0,0,2,0,0,0,0,0,0,0,3,0,10,21,742,3,0,0,427,2957,203,2530,112
RS,87203,NOVA BOA VISTA,0,0,695,0,389,0,0,0,1,0,0,0,0,0,0,0,1,0,4,0,494,0,0,0,182,1880,80,1698,34
RS,87211,JAGUARÃO,0,0,8543,0,4540,20,0,0,1,0,0,0,0,0,0,0,6,0,178,20,2631,69,0,0,4642,22504,1212,17862,642
RS,87220,NOVA PÁDUA,0,0,507,0,684,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,466,3,0,0,173,2119,151,1946,114
RS,87238,JAGUARI,0,0,3853,0,2243,7,0,0,2,0,0,0,0,0,0,0,5,0,53,8,1150,18,0,0,1653,10004,762,8351,250
RS,87246,NOVA SANTA RITA,0,0,7545,0,2870,20,0,0,3,0,0,0,0,0,0,0,6,0,202,49,1870,43,0,0,2022,15774,723,13752,421
RS,87254,JÚLIO DE CASTILHOS,0,0,7049,0,2770,2,0,0,3,0,0,0,0,0,0,0,3,0,93,16,1835,41,0,0,3054,15753,556,12699,331
RS,87262,NOVO BARREIRO,0,0,1563,0,912,1,0,0,0,0,0,0,0,0,0,0,2,0,6,1,364,3,0,0,368,3430,81,3062,129
RS,87270,LAGOA VERMELHA,0,0,8475,0,3965,10,0,0,6,0,0,0,0,0,0,0,3,0,109,8,2683,43,0,0,3603,20627,1219,17024,503
RS,87289,NOVO MACHADO,0,0,1104,0,668,1,0,0,0,0,0,0,0,0,0,0,2,0,3,5,980,0,0,0,296,3247,91,2951,97
RS,87297,LAJEADO,0,0,23632,0,8529,21,0,0,11,0,0,0,0,0,0,0,22,0,519,41,8253,132,0,0,6595,51718,2446,45123,1517
RS,87300,NOVO TIRADENTES,0,0,781,0,353,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,209,1,0,0,435,1913,57,1478,70
RS,87319,LAVRAS DO SUL,0,0,2389,0,1085,1,0,0,3,0,0,0,0,0,0,0,0,0,34,6,1172,4,0,0,1045,6215,282,5170,194
RS,87327,PARECI NOVO,0,0,951,0,578,2,0,0,0,0,0,0,0,0,0,0,4,0,11,1,787,3,0,0,342,2855,120,2513,56
RS,87335,LIBERATO SALZANO,0,0,1852,0,734,2,0,0,3,0,0,0,0,0,0,0,3,0,5,6,695,2,0,0,615,4346,256,3731,173
RS,87343,PASSO DO SOBRADO,0,0,2783,0,525,1,0,0,0,0,0,0,0,0,0,0,3,0,12,1,556,5,0,0,454,4728,284,4274,104
RS,87351,MACHADINHO,0,0,1680,0,747,2,0,0,2,0,0,0,0,0,0,0,6,0,18,5,833,4,0,0,529,4245,264,3716,155
RS,87360,PICADA CAFÉ,0,0,1513,0,598,1,0,0,0,0,0,0,0,0,0,0,43,0,35,2,1159,3,0,0,422,4023,118,3601,129
RS,87378,MARAU,0,0,9743,0,5162,13,0,0,2,0,0,0,0,0,0,0,23,0,169,22,5851,37,0,0,3500,26664,1463,23164,679
RS,87386,PINHAL GRANDE,0,0,1642,0,578,1,0,0,0,0,0,0,0,0,0,0,2,0,27,2,656,1,0,0,650,3784,154,3134,71
RS,87394,MARCELINO RAMOS,0,0,1997,0,642,0,0,0,1,0,0,0,0,0,0,0,5,0,21,4,766,6,0,0,546,4220,127,3674,105
RS,87408,PINHEIRINHO DO VALE,0,0,1108,0,753,1,0,0,0,0,0,0,0,0,0,0,3,0,5,1,737,2,0,0,323,3144,133,2821,78
RS,87416,MARIANO MORO,0,0,871,0,372,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,271,3,0,0,225,1958,164,1733,46
RS,87424,PONTÃO,0,0,1599,0,608,0,0,0,0,0,0,0,0,0,0,0,1,0,10,2,436,6,0,0,373,3203,92,2830,76
RS,87432,MATA,0,0,1481,0,785,4,0,0,0,0,0,0,0,0,0,0,3,0,22,6,740,5,0,0,775,4294,364,3519,109
RS,87440,PONTE PRETA,0,0,563,0,313,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,560,4,0,0,155,1688,55,1533,33
RS,87459,MAXIMILIANO DE ALMEIDA,0,0,1474,0,865,1,0,0,0,0,0,0,0,0,0,0,0,0,21,6,656,3,0,0,660,4059,246,3399,127
RS,87467,PORTO MAUÁ,0,0,952,0,432,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,409,2,0,0,302,2245,90,1943,37
RS,87475,MIRAGUAÍ,0,0,1765,0,918,2,0,0,0,0,0,0,0,0,0,0,1,0,8,1,306,3,0,0,484,3717,141,3233,88
RS,87483,PORTO VERA CRUZ,0,0,662,0,465,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,273,0,0,0,287,1785,43,1498,48
RS,87491,MONTENEGRO,0,0,17805,0,8743,35,0,0,10,0,0,0,0,0,0,0,23,0,494,48,6178,215,0,0,6011,43144,2292,37133,1290
RS,87505,PRESIDENTE LUCENA,0,0,684,0,626,0,0,0,0,0,0,0,0,0,0,0,8,0,6,3,434,2,0,0,110,1977,47,1867,57
RS,87513,MOSTARDAS,0,0,2903,0,2252,1,0,0,2,0,0,0,0,0,0,0,1,0,86,8,1483,8,0,0,1558,9071,545,7513,224
RS,87521,QUEVEDOS,0,0,944,0,251,1,0,0,0,0,0,0,0,0,0,0,1,0,4,3,436,0,0,0,272,2094,142,1822,40
RS,87530,MUÇUM,0,0,1450,0,820,0,0,0,0,0,0,0,0,0,0,0,1,0,29,4,667,6,0,0,377,3868,366,3491,148
RS,87548,RIO DOS ÍNDIOS,0,0,1187,0,148,1,0,0,0,0,0,0,0,0,0,0,1,0,10,5,997,1,0,0,418,3042,147,2624,127
RS,87556,NÃO-ME-TOQUE,0,0,4712,0,2194,2,0,0,2,0,0,0,0,0,0,0,3,0,72,3,3076,11,0,0,1542,12436,492,10894,327
RS,87564,SAGRADA FAMÍLIA,0,0,1020,0,514,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,90,7,0,0,325,2108,52,1783,89
RS,87572,NONOAI,0,0,3656,0,965,2,0,0,1,0,0,0,0,0,0,0,4,0,53,12,1877,3,0,0,2208,9568,402,7360,385
RS,87580,SALVADOR DAS MISSÕES,0,0,979,0,506,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,516,2,0,0,242,2385,73,2143,62
RS,87599,NOVA ARAÇÁ,0,0,1177,0,868,0,0,0,0,0,0,0,0,0,0,0,1,0,19,1,337,6,0,0,354,3065,224,2711,78
RS,87602,SANTA CLARA DO SUL,0,0,1912,0,1175,1,0,0,0,0,0,0,0,0,0,0,6,0,10,0,740,2,0,0,300,4521,255,4221,120
RS,87610,NOVA BASSANO,0,0,2733,0,1995,1,0,0,5,0,0,0,0,0,0,0,5,0,20,2,623,7,0,0,881,6898,458,6017,168
RS,87629,SANTA TEREZA,0,0,627,0,387,1,0,0,0,0,0,0,0,0,0,0,1,0,7,1,239,0,0,0,165,1663,155,1498,80
RS,87637,NOVA BRÉSCIA,0,0,862,0,516,0,0,0,2,0,0,0,0,0,0,0,2,0,13,3,703,2,0,0,225,2588,171,2363,89
RS,87645,SANTO ANTÔNIO DO PALMA,0,0,772,0,467,1,0,0,0,0,0,0,0,0,0,0,0,0,12,1,265,0,0,0,186,1804,50,1618,50
RS,87653,NOVA PALMA,0,0,2114,0,835,1,0,0,0,0,0,0,0,0,0,0,4,0,24,1,1335,9,0,0,490,5098,176,4608,109
RS,87661,SANTO ANTÔNIO DO PLANALTO,0,0,596,0,458,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,441,3,0,0,148,1753,65,1605,36
RS,87670,NOVA PETRÓPOLIS,0,0,5375,0,3405,8,0,0,6,0,0,0,0,0,0,0,38,0,149,10,3427,34,0,0,1984,15700,694,13716,570
RS,87688,SANTO EXPEDITO DO SUL,0,0,760,0,537,1,0,0,0,0,0,0,0,0,0,0,1,0,6,1,376,2,0,0,174,2100,184,1926,58
RS,87696,NOVA PRATA,0,0,7159,0,4056,7,0,0,2,0,0,0,0,0,0,0,11,0,155,7,2066,32,0,0,2508,17329,873,14821,453
RS,87700,SÃO JOÃO DO POLÊSINE,0,0,809,0,503,0,0,0,0,0,0,0,0,0,0,0,1,0,8,4,595,4,0,0,372,2412,69,2040,47
RS,87718,NOVO HAMBURGO,0,0,76330,0,31922,146,0,0,25,0,0,0,0,0,0,0,490,0,2926,245,26792,642,0,0,22674,175946,8331,153272,5423
RS,87726,SÃO JOSÉ DOS AUSENTES,0,0,720,0,1076,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,319,1,0,0,656,2960,124,2304,60
RS,87734,OSÓRIO,0,0,13383,0,7464,22,0,0,8,0,0,0,0,0,0,0,11,0,289,28,3644,116,0,0,4824,32103,1529,27279,785
RS,87742,SÃO JOSÉ DO INHACORÁ,0,0,721,0,628,1,0,0,1,0,0,0,0,0,0,0,1,0,5,0,400,0,0,0,232,2073,47,1841,37
RS,87750,PAIM FILHO,0,0,1743,0,841,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,382,1,0,0,459,3678,124,3219,117
RS,87769,SÃO JOSÉ DAS MISSÕES,0,0,1287,0,321,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,290,0,0,0,262,2348,67,2086,109
RS,87777,PALMEIRA DAS MISSÕES,0,0,9936,0,5731,5,0,0,3,0,0,0,0,0,0,0,5,0,122,13,2638,25,0,0,4420,24393,769,19973,726
RS,87785,SÃO MARTINHO DA SERRA,0,0,1170,0,394,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,633,4,0,0,387,2835,165,2448,62
RS,87793,PALMITINHO,0,0,2465,0,1016,2,0,0,0,0,0,0,0,0,0,0,9,0,4,1,1015,1,0,0,892,5665,140,4773,120
RS,87807,SÃO PEDRO DA SERRA,0,0,1302,0,581,2,0,0,0,0,0,0,0,0,0,0,1,0,10,0,359,1,0,0,288,2726,120,2438,62
RS,87815,PANAMBI,0,0,12402,0,5628,4,0,0,6,0,0,0,0,0,0,0,34,0,212,23,3788,32,0,0,4338,28023,998,23685,558
RS,87823,SÃO PEDRO DO BUTIÁ,0,0,1039,0,431,0,0,0,0,0,0,0,0,0,0,0,5,0,3,1,415,3,0,0,351,2432,97,2081,87
RS,87831,PARAÍ,0,0,1980,0,1235,3,0,0,0,0,0,0,0,0,0,0,3,0,30,3,1066,10,0,0,655,5564,432,4909,147
RS,87840,SÃO VALENTIM DO SUL,0,0,909,0,638,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,195,8,0,0,262,2217,124,1955,71
RS,87858,PASSO FUNDO,0,0,65463,0,17557,157,0,0,34,0,0,0,0,0,0,0,44,0,1334,337,21514,367,0,0,18405,133122,4969,114717,2941
RS,87866,SÃO VALÉRIO DO SUL,0,0,630,0,506,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,352,0,0,0,474,2067,55,1593,44
RS,87874,PEDRO OSÓRIO,0,0,2615,0,1358,0,0,0,3,0,0,0,0,0,0,0,0,0,44,2,705,26,0,0,1059,6446,471,5387,163
RS,87882,SENTINELA DO SUL,0,0,1543,0,830,9,0,0,2,0,0,0,0,0,0,0,0,0,34,9,719,8,0,0,558,4071,263,3513,96
RS,87890,PEJUÇARA,0,0,1324,0,673,0,0,0,1,0,0,0,0,0,0,0,1,0,14,3,586,5,0,0,418,3214,120,2796,69
RS,87904,SÉRIO,0,0,854,0,472,2,0,0,0,0,0,0,0,0,0,0,2,0,15,2,346,5,0,0,170,2084,158,1914,58
RS,87912,PELOTAS,0,0,100279,0,45323,165,0,0,75,0,0,0,0,0,0,0,190,0,3891,413,33367,1714,0,0,40199,247376,13365,207177,8395
RS,87920,SERTÃO SANTANA,0,0,1519,0,985,4,0,0,0,0,0,0,0,0,0,0,0,0,19,5,1233,6,0,0,762,4879,234,4117,112
RS,87939,PINHEIRO MACHADO,0,0,4247,0,1413,6,0,0,3,0,0,0,0,0,0,0,4,0,85,13,2103,16,0,0,2036,10934,729,8898,279
RS,87947,SINIMBU,0,0,3999,0,636,3,0,0,1,0,0,0,0,0,0,0,5,0,27,3,1618,7,0,0,1188,7968,258,6780,223
RS,87955,PIRATINI,0,0,5761,0,2863,8,0,0,2,0,0,0,0,0,0,0,13,0,89,10,2826,63,0,0,3140,16278,1114,13138,389
RS,87963,TIRADENTES DO SUL,0,0,2369,0,1127,4,0,0,0,0,0,0,0,0,0,0,1,0,6,0,561,7,0,0,575,4971,173,4396,148
RS,87971,PLANALTO,0,0,2796,0,593,8,0,0,2,0,0,0,0,0,0,0,4,0,30,5,2374,1,0,0,1171,7811,552,6640,275
RS,87980,TRAVESSEIRO,0,0,900,0,383,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,368,0,0,0,177,1971,77,1794,61
RS,87998,PORTÃO,0,0,10682,0,4251,20,0,0,3,0,0,0,0,0,0,0,15,0,191,8,2141,44,0,0,2644,21605,970,18961,636
RS,88005,TRÊS FORQUILHAS,0,0,1218,0,702,3,0,0,0,0,0,0,0,0,0,0,2,0,8,0,281,4,0,0,366,2744,125,2378,35
RS,88013,PORTO ALEGRE,0,0,419761,0,214686,3091,0,0,373,0,0,0,0,0,0,0,874,0,20821,2677,144516,15564,0,0,166693,1063761,42340,897068,32365
RS,88021,TUPANCI DO SUL,0,0,518,0,249,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,209,2,0,0,227,1349,101,1122,36
RS,88030,PORTO LUCENA,0,0,1874,0,610,0,0,0,2,0,0,0,0,0,0,0,1,0,11,4,1081,1,0,0,498,4325,131,3827,112
RS,88048,UNIÃO DA SERRA,0,0,618,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,257,1,0,0,203,1582,148,1379,46
RS,88056,PORTO XAVIER,0,0,3745,0,1162,4,0,0,4,0,0,0,0,0,0,0,4,0,19,0,1267,10,0,0,2099,8951,330,6852,307
RS,88064,VALE DO SOL,0,0,4259,0,876,3,0,0,1,0,0,0,0,0,0,0,6,0,30,4,1630,6,0,0,915,8240,341,7325,169
RS,88072,PUTINGA,0,0,1132,0,1017,1,0,0,0,0,0,0,0,0,0,0,2,0,10,2,732,3,0,0,755,4016,265,3261,97
RS,88080,VALE REAL,0,0,1796,0,951,1,0,0,1,0,0,0,0,0,0,0,3,0,13,1,564,4,0,0,434,4239,305,3805,166
RS,88099,QUARAÍ,0,0,9467,0,2105,3,0,0,4,0,0,0,0,0,0,0,11,0,95,14,1708,23,0,0,4112,18520,589,14408,389
RS,88102,VILA NOVA DO SUL,0,0,1534,0,700,3,0,0,0,0,0,0,0,0,0,0,0,0,13,7,533,11,0,0,661,3767,178,3106,127
RS,88110,REDENTORA,0,0,2160,0,1813,1,0,0,0,0,0,0,0,0,0,0,1,0,19,0,363,4,0,0,1424,6110,176,4686,149
