SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,"('QT_VOTOS', 10, 'Partido Republicano Brasileiro')","('QT_VOTOS', 11, 'Partido Progressista')","('QT_VOTOS', 12, 'Partido Democrático Trabalhista')","('QT_VOTOS', 13, 'Partido dos Trabalhadores')","('QT_VOTOS', 14, 'Partido Trabalhista Brasileiro')","('QT_VOTOS', 15, 'Partido do Movimento Democrático Brasileiro')","('QT_VOTOS', 16, 'Partido Socialista dos Trabalhadores Unificado')","('QT_VOTOS', 17, 'Partido Social Liberal')","('QT_VOTOS', 19, 'Partido Trabalhista Nacional')","('QT_VOTOS', 20, 'Partido Social Cristão')","('QT_VOTOS', 21, 'Partido Comunista Brasileiro')","('QT_VOTOS', 22, 'Partido da República')","('QT_VOTOS', 23, 'Partido Popular Socialista')","('QT_VOTOS', 25, 'Democratas')","('QT_VOTOS', 27, 'Partido Social Democrata Cristão')","('QT_VOTOS', 28, 'Partido Renovador Trabalhista Brasileiro')","('QT_VOTOS', 29, 'Partido da Causa Operária')","('QT_VOTOS', 31, 'Partido Humanista da Solidariedade')","('QT_VOTOS', 33, 'Partido da Mobilização Nacional')","('QT_VOTOS', 36, 'Partido Trabalhista Cristão')","('QT_VOTOS', 40, 'Partido Socialista Brasileiro')","('QT_VOTOS', 43, 'Partido Verde')","('QT_VOTOS', 44, 'Partido Republicano Progressista')","('QT_VOTOS', 45, 'Partido da Social Democracia Brasileira')","('QT_VOTOS', 50, 'Partido Socialismo e Liberdade')","('QT_VOTOS', 51, 'Partido Ecológico Nacional')","('QT_VOTOS', 54, 'Partido Pátria Livre')","('QT_VOTOS', 55, 'Partido Social Democrático')","('QT_VOTOS', 65, 'Partido Comunista do Brasil')","('QT_VOTOS', 70, 'Partido Trabalhista do Brasil')","('QT_VOTOS', 77, 'Solidariedade')","('QT_VOTOS', 90, 'Partido Republicano da Ordem Social')",QT_ABST,QT_APTOS,QT_BRANCOS,QT_COMPARECIMENTOS,QT_NULOS
SP,61972,BANANAL,270,644,65,675,49,91,0,27,1,181,0,183,17,19,26,4,0,4,7,44,169,90,52,1926,26,8,0,263,51,0,32,38,1809,8307,577,6498,533
SP,61980,NOVA CAMPINA,213,1436,13,278,26,4,0,6,0,53,0,296,2,596,3,0,0,16,0,0,31,55,9,239,6,16,1,242,8,0,1226,5,1429,6794,246,5365,119
SP,61999,BARBOSA,253,328,11,510,518,62,0,4,95,168,13,224,15,757,0,3,0,3,0,0,68,142,5,321,6,8,0,172,6,0,23,0,1253,5527,231,4274,145
SP,62006,ILHA COMPRIDA,317,93,34,452,118,123,1,4,16,104,0,170,11,809,1,5,0,5,17,1,101,63,2,2108,27,14,0,93,10,2,147,2,2394,8329,338,5935,322
SP,62014,BARÃO DE ANTONINA,82,57,14,140,29,16,0,14,0,22,0,259,9,172,0,2,1,9,0,0,57,20,19,282,10,5,0,133,6,0,87,78,533,2521,203,1988,110
SP,62022,LOURDES,44,35,4,349,136,10,0,3,5,31,0,71,15,209,0,1,0,0,3,0,48,16,0,263,2,0,0,13,7,7,7,2,457,2021,106,1564,67
SP,62030,BARIRI,873,262,90,657,322,841,2,19,5,390,0,807,3957,343,7,7,1,121,3,2,606,487,56,2695,87,693,2,257,23,2,153,66,5961,24264,2037,18303,1139
SP,62049,TORRE DE PEDRA,131,28,21,69,301,11,0,0,1,70,0,498,8,28,3,0,0,0,3,0,52,43,5,371,4,7,0,16,2,0,15,0,726,2627,76,1901,45
SP,62057,BARRA BONITA,1971,879,204,1457,359,1338,18,26,87,455,3,3986,876,1544,9,6,0,140,28,4,561,590,213,1127,181,747,1,738,199,6,275,145,6322,30325,2580,24003,1774
SP,62065,ARCO-ÍRIS,27,121,1,176,391,5,0,4,0,20,0,20,2,18,0,0,0,1,0,0,52,103,2,25,0,2,0,502,4,0,1,0,389,2020,63,1631,46
SP,62073,BARRA DO TURVO,44,68,21,1261,79,66,0,0,1,106,0,141,7,859,0,2,0,0,1,2,116,1,6,565,4,12,0,489,1,0,71,1,2676,7242,188,4566,103
SP,62081,BREJO ALEGRE,99,49,29,349,49,251,0,5,6,86,0,148,7,31,3,0,0,32,2,0,20,41,0,78,5,2,0,214,3,9,22,2,426,2358,189,1932,97
SP,62090,BARRETOS,4030,562,1124,3138,2366,983,28,135,81,1550,3,24177,864,2814,16,17,1,162,23,38,1169,397,61,3195,296,188,17,438,863,60,3774,399,19435,84991,5371,65556,3614
SP,62103,CANAS,155,520,65,112,44,15,0,339,0,338,0,236,43,11,0,2,0,6,7,0,51,41,2,337,11,4,0,47,11,0,115,27,676,3695,180,3019,107
SP,62111,BARRINHA,747,216,336,493,56,2903,1,12,34,367,3,793,279,234,1,4,0,402,1,3,361,113,8,2173,44,3107,1,241,15,0,68,6,4465,21644,1795,17179,1482
SP,62120,PRACINHA,78,6,9,380,24,26,0,0,0,34,0,47,0,13,0,0,0,0,0,0,33,55,0,168,6,1,0,4,4,1,2,106,342,1499,70,1157,37
SP,62138,BARUERI,13754,2353,1602,6828,12840,17252,71,575,758,6272,16,15296,596,2826,129,108,10,350,253,93,2382,2121,180,56400,1969,1012,44,4540,1430,24,1157,85,40289,235889,16908,195600,11880
SP,62146,PRATÂNIA,212,64,12,70,133,555,0,0,1,49,0,1318,31,13,0,0,0,2,0,1,24,42,1,63,11,1,0,47,2,0,12,1,1028,4322,299,3294,154
SP,62154,BASTOS,969,173,57,2288,740,79,1,23,2,387,0,848,11,235,0,7,1,3,3,13,557,1636,35,470,31,28,2,1776,12,0,94,34,3808,17233,1506,13425,736
SP,62162,QUADRA,254,153,32,236,125,110,0,1,20,18,0,298,63,13,0,0,0,2,2,4,17,32,0,389,7,8,0,141,8,24,16,7,693,2960,138,2267,61
SP,62170,BATATAIS,1523,439,2354,1434,473,7624,11,58,2,689,1,1191,444,370,1,17,4,36,19,8,948,244,44,6300,258,53,1,395,1118,5,374,41,8669,42875,3551,34206,1867
SP,62189,SANTA CRUZ DA ESPERANÇA,32,28,271,49,19,124,0,1,0,19,0,46,11,4,0,0,0,0,1,0,21,6,1,530,2,14,0,6,0,0,10,15,474,1908,59,1434,84
SP,62197,BAURU,9500,21252,16437,15983,1283,14176,86,268,34,5581,18,8386,1378,1131,20,50,11,105,44,69,16068,37915,215,6553,1170,1582,71,3398,1066,35,952,185,49897,257718,18457,207821,13076
SP,62200,SANTA SALETE,49,34,5,38,5,409,0,2,2,40,0,45,0,303,0,0,0,0,0,0,8,15,5,141,7,4,0,3,0,0,19,1,244,1557,86,1313,50
SP,62219,BEBEDOURO,3298,486,615,1251,4229,5366,6,55,11,1410,8,1610,131,2102,1,17,2,27,3,36,1484,752,26,5023,2221,379,12,131,110,1,4718,107,13042,57978,4298,44936,2593
SP,62227,VITÓRIA BRASIL,36,24,7,60,38,187,1,0,0,7,0,28,0,515,0,0,0,0,0,0,8,52,3,122,2,0,0,1,1,0,25,0,238,1571,90,1333,69
SP,62235,BENTO DE ABREU,180,38,6,125,84,56,0,1,0,86,0,149,3,132,9,3,0,0,3,0,43,145,0,117,5,1,0,121,1,2,20,0,534,2250,168,1716,117
SP,62243,IPIGUÁ,356,20,10,96,28,292,1,3,28,59,0,156,168,399,0,0,0,1,1,0,11,18,43,122,6,2,0,30,23,0,475,12,742,3708,267,2966,116
SP,62251,BERNARDINO DE CAMPOS,265,164,27,926,50,66,1,7,21,77,0,1247,202,279,2,4,1,2,2,5,215,158,13,802,33,8,2,492,2,0,28,21,1892,8503,600,6611,478
SP,62260,TAQUARAL,43,17,14,96,102,299,0,1,0,23,0,62,2,23,0,11,0,0,0,1,46,64,2,642,7,1,0,13,3,0,5,0,478,2253,164,1775,42
SP,62278,BILAC,231,110,39,165,550,82,0,8,1,192,0,370,24,281,5,2,0,11,1,1,127,147,4,1070,26,52,0,67,13,10,13,10,1229,5979,494,4750,343
SP,62286,FERNÃO,51,27,32,32,57,32,0,0,2,52,0,36,2,131,0,0,0,0,0,0,53,31,0,144,0,17,0,318,2,0,3,2,353,1578,93,1225,41
SP,62294,BIRIGUI,5121,1453,521,3287,2295,1129,29,123,426,2737,2,12244,792,7732,30,36,1,121,11,11,597,2318,84,5973,312,183,16,2066,126,65,591,86,14268,80575,7029,66307,4872
SP,62308,GAVIÃO PEIXOTO,278,243,23,395,547,53,1,1,0,90,2,147,114,115,0,0,0,0,0,1,101,169,0,178,5,13,2,16,0,0,28,4,668,3717,256,3049,115
SP,62316,BIRITIBA MIRIM,1093,270,105,427,110,71,7,10,68,277,1,9266,34,240,3,16,34,24,1,0,308,879,9,315,82,16,3,1379,20,16,140,26,4252,22301,1278,18049,761
SP,62324,JUMIRIM,109,27,2,59,48,24,0,6,0,21,0,73,69,22,0,1,0,1,0,0,34,77,0,890,5,3,0,27,7,0,15,6,514,2356,119,1842,94
SP,62332,BOA ESPERANÇA DO SUL,372,572,124,1388,106,1614,2,10,0,122,1,428,277,336,2,12,0,1,2,0,76,256,20,349,28,52,1,178,9,0,54,39,2112,10189,772,8077,360
SP,62340,NANTES,40,509,7,200,440,26,0,1,0,34,0,95,40,52,0,0,0,0,0,0,5,60,3,58,2,0,0,34,2,0,10,2,488,2320,118,1832,17
SP,62359,BOCAINA,311,132,109,1226,41,57,0,6,1,96,1,351,742,488,1,0,1,59,0,0,206,310,39,499,23,676,0,146,30,1,16,1,1799,8762,660,6963,362
SP,62367,NOVA CASTILHO,29,14,2,44,112,77,0,0,0,11,0,47,10,113,0,0,0,0,1,0,3,12,1,412,1,0,0,0,2,2,10,2,249,1322,65,1073,38
SP,62375,BOFETE,265,131,29,712,63,17,3,7,11,148,0,1446,192,22,0,1,0,6,5,0,60,104,1,869,20,2,2,259,16,0,189,11,2121,7795,462,5674,298
SP,62383,OUROESTE,615,349,57,591,47,252,0,6,18,80,1,360,101,1184,1,1,0,0,12,0,17,283,21,375,17,4,1,34,3,1,220,1,1558,7414,553,5856,282
SP,62391,BOITUVA,3086,1248,242,1446,413,498,7,46,21,890,0,2157,2299,1599,3,19,2,32,20,15,377,660,45,3830,155,205,10,1013,1209,3,330,135,7939,38009,3489,30070,2547
SP,62405,PAULISTÂNIA,40,15,17,42,9,506,0,1,0,22,0,99,0,64,0,0,0,0,0,0,23,27,0,35,1,3,0,213,0,0,1,0,351,1617,56,1266,33
SP,62413,BOM JESUS DOS PERDÕES,1460,222,134,184,192,128,1,48,7,308,1,1045,25,140,2,3,1,14,7,4,120,554,12,1170,74,60,2,2975,343,2,98,33,2989,15050,1207,12061,731
SP,62421,RIBEIRÃO DOS ÍNDIOS,47,18,10,203,39,89,0,0,9,4,0,51,170,2,0,0,0,0,2,2,19,81,4,492,11,0,0,4,0,0,44,0,457,2071,156,1614,65
SP,62430,BORÁ,39,8,6,115,24,23,0,0,0,26,0,60,8,15,0,0,0,0,0,0,13,53,0,83,2,0,0,231,1,0,3,8,221,1060,70,839,18
SP,62448,TRABIJU,30,62,5,38,7,255,1,2,0,9,0,32,4,585,0,0,0,0,0,0,4,13,6,46,4,1,1,20,2,0,9,1,250,1509,41,1259,25
SP,62456,BORACÉIA,56,14,39,91,29,15,0,2,0,26,0,131,680,15,1,2,0,6,2,0,11,117,8,603,1,20,0,645,2,0,41,2,631,3601,161,2970,105
SP,62472,BORBOREMA,2936,171,44,385,168,34,0,5,2,103,1,273,104,622,2,16,0,79,0,7,151,450,10,496,18,6,0,843,33,2,67,12,2635,11341,750,8706,491
SP,62499,BOTUCATU,3876,1498,685,3281,1147,1398,17,295,75,1751,6,24321,1979,1079,9,34,5,66,96,10,1875,5243,107,5365,744,212,7,1058,758,7,409,185,18831,94688,6869,75857,6562
SP,62510,BRAGANÇA PAULISTA,11927,1588,1072,2429,2243,1368,28,173,132,3115,4,6358,545,1920,107,66,6,128,4673,16,1943,1478,98,5490,2042,661,44,21435,276,176,1624,343,22460,117985,8607,95525,6067
SP,62553,BRAÚNA,168,55,24,115,394,385,0,2,15,138,0,310,14,47,0,1,0,241,1,0,35,68,1,256,7,5,0,405,4,1,107,13,776,4174,304,3398,140
SP,62570,BRODOWSKI,350,461,2536,604,64,1190,6,19,1,234,0,281,402,96,0,4,0,690,7,4,637,499,10,1413,57,47,0,99,62,0,100,23,3172,15528,1025,12356,748
SP,62596,BROTAS,563,279,116,253,146,342,4,21,11,253,1,2219,39,153,3,3,1,40,1,2,316,304,37,1978,55,349,1,2813,63,2,190,25,4366,17840,1288,13474,792
SP,62618,BURI,589,3890,78,349,34,28,0,20,18,224,2,522,19,355,2,1,0,1046,31,2,104,176,8,1147,48,13,0,303,4,0,736,20,3344,14779,780,11435,344
SP,62634,BURITAMA,703,376,45,1351,395,187,1,20,5,407,0,562,36,909,3,2,0,14,7,0,106,94,54,867,15,3,0,110,51,3,870,27,3009,12397,1046,9388,603
SP,62650,BURITIZAL,90,598,47,57,15,139,0,0,0,71,0,55,30,18,1,1,0,14,2,0,41,22,1,758,6,25,1,384,0,0,4,6,605,3380,159,2775,110
SP,62677,CABRÁLIA PAULISTA,184,57,69,477,107,421,0,7,0,46,0,279,5,172,0,1,0,1,1,0,84,33,4,360,2,30,0,142,1,0,2,2,930,3905,253,2975,72
SP,62693,CABREÚVA,2592,4854,112,1047,528,337,4,53,7,1045,4,1331,23,623,2,7,3,72,4,18,482,278,37,5731,83,99,13,862,165,0,72,66,6003,32492,2944,26489,1502
SP,62715,CAÇAPAVA,5069,930,394,4175,761,488,502,478,954,4874,4,3233,567,728,9,55,4,56,42,12,1576,1087,53,10810,550,143,61,937,128,8,613,727,13344,68328,5897,54984,4641
SP,62731,CACHOEIRA PAULISTA,1091,440,165,1172,256,165,13,368,0,1389,3,2120,239,687,11,48,6,81,6,4,1422,743,13,2263,160,134,3,753,233,3,622,280,5356,24573,1832,19217,1133
SP,62758,CACONDE,383,135,72,930,541,146,0,110,1,153,3,248,259,32,0,8,1,25,2,0,994,227,15,3727,90,65,1,636,45,1,13,30,3574,14442,919,10868,446
SP,62774,CAFELÂNDIA,466,162,189,701,177,49,0,54,1,245,2,635,39,3399,0,3,1,37,1,3,403,56,27,350,38,10,0,1132,46,2,100,0,3237,13378,885,10141,399
SP,62790,CAIABU,177,28,16,95,413,108,0,0,5,73,0,84,23,256,0,0,1,0,1,3,20,243,0,899,9,2,0,46,1,0,26,2,705,3668,227,2963,73
SP,62812,CAIEIRAS,5729,1075,643,4794,2256,911,29,68,198,1848,9,2782,1215,2297,30,41,3,235,152,16,1243,832,72,4482,535,94,21,3934,535,14,1135,42,10682,63608,6350,52926,4826
SP,62839,CAIUÁ,82,30,213,602,11,148,0,0,17,35,0,204,80,5,0,0,0,1,1,1,33,150,6,645,28,38,0,13,8,1,159,46,1082,4119,182,3037,82
SP,62855,CAJAMAR,3513,535,303,3221,730,840,16,66,67,1005,7,2907,124,1700,23,21,3,3081,15,9,796,796,64,7258,4975,280,22,614,472,12,1036,375,9437,54514,4577,45077,2871
SP,62871,CAJOBI,161,65,24,1753,77,266,0,3,1,128,0,308,16,362,1,2,0,6,4,0,41,218,4,1079,19,80,0,484,6,0,159,9,1771,8046,456,6275,281
SP,62898,CAJURU,416,245,4474,253,116,1934,7,6,80,290,1,438,50,64,0,1,1,9,2,1,210,72,5,1758,104,291,1,609,34,0,53,14,4277,18574,1314,14297,750
SP,62910,CAMPINAS,34924,6237,34364,47971,5715,5245,452,2227,417,15826,85,38405,3523,4299,114,317,101,1120,244,1409,51187,15435,623,121127,21735,1408,301,16521,8190,97,3706,8656,164267,806999,70497,642732,56801
SP,62936,CAMPO LIMPO PAULISTA,4549,1182,415,5227,593,433,12,154,115,1925,8,2992,92,1657,11,43,9,136,50,48,1020,1402,130,8784,291,246,7,2048,898,154,767,220,11065,59558,5123,48493,4179
SP,62952,CAMPOS DO JORDÃO,2972,1189,332,889,343,186,31,34,8,1276,2,1829,230,861,405,30,2,254,6,15,745,217,77,6026,138,64,1,1278,198,4,316,196,9751,38653,3866,28902,2046
SP,62979,CAMPOS NOVOS PAULISTA,137,26,10,118,39,493,0,9,0,17,0,407,186,160,0,0,0,4,0,0,43,119,0,309,7,31,0,291,0,0,20,5,818,3703,229,2885,76
SP,62995,CANANÉIA,572,82,65,316,222,42,1,1,25,247,0,482,74,268,0,1,4,46,8,3,168,196,7,2327,61,94,1,538,16,0,49,51,3067,10204,389,7137,343
SP,63010,CÂNDIDO MOTA,1365,251,99,988,666,164,1,20,5,331,0,1460,391,1122,0,26,1,1399,3,2,236,346,14,2141,81,58,3,3523,53,7,83,55,5651,24684,2095,19033,912
SP,63037,CÂNDIDO RODRIGUES,42,20,133,194,26,52,0,2,0,24,0,71,49,334,0,0,0,0,2,0,23,332,6,167,1,13,0,81,0,0,4,1,521,2548,233,2027,101
SP,63053,CAPÃO BONITO,732,14878,87,874,72,187,1,25,4,521,1,648,28,2400,3,7,1,63,16,2,442,354,36,829,61,176,1,801,14,2,752,39,8947,36779,1912,27832,708
SP,63070,CAPELA DO ALTO,701,348,55,725,68,141,0,26,73,66,0,371,268,68,3,1,0,8,5,3,205,161,19,2354,38,76,0,2458,46,13,86,121,2449,12812,950,10363,344
SP,63096,CAPIVARI,1069,587,5714,630,227,231,4,48,458,733,3,1123,390,970,2,64,0,32,5,16,204,477,17,7573,107,85,3,1878,130,2,540,99,6805,35447,2473,28642,1393
SP,63118,CARAGUATATUBA,5745,1012,1256,3264,1557,711,32,90,70,2969,5,4960,501,465,27,50,8,324,26,21,803,1693,86,12096,580,371,25,3214,252,8,442,114,17745,77539,6123,59794,6039
SP,63134,CARAPICUÍBA,25362,3275,9981,21285,3112,16279,55,960,2026,20033,18,13104,410,2746,294,181,22,764,147,329,2565,3471,232,16667,1991,677,25,2528,6382,53,9050,400,50097,276791,27031,226694,18468
SP,63150,CARDOSO,368,90,49,428,90,179,1,6,4,85,1,225,405,1202,0,0,0,31,1616,3,32,196,37,267,29,3,1,46,5,1,465,5,2722,10117,628,7395,487
SP,63177,CASA BRANCA,526,247,243,814,259,4172,0,15,5,208,0,499,172,99,2,12,0,2,6,7,294,426,28,2480,166,103,2,1215,45,3,84,66,5442,21031,1373,15589,1000
SP,63193,CÁSSIA DOS COQUEIROS,82,46,96,38,188,219,0,2,0,34,0,50,20,3,0,0,0,5,1,1,21,15,2,534,25,20,0,171,3,0,4,13,747,2774,162,2027,126
SP,63215,CASTILHO,485,529,111,2075,139,531,4,12,3,365,0,1016,45,692,0,34,0,3,1,15,377,596,16,1000,38,76,3,346,27,3,64,12,2816,13931,1259,11115,461
SP,63231,CATANDUVA,3767,623,418,3738,1257,885,8,93,28,1272,50,1892,302,2617,18,12,4,31,43,22,989,28669,383,4443,527,196,7,1258,601,8,376,139,17102,85587,5351,68485,5005
SP,63258,CATIGUÁ,266,43,9,220,73,40,0,7,2,120,0,149,95,127,0,4,0,0,1,0,69,1988,15,490,21,2,0,144,3,7,87,10,882,5781,402,4899,285
SP,63274,CEDRAL,337,80,41,160,73,593,0,10,4,87,2,347,431,1423,0,1,0,4,2,0,51,22,110,323,41,1,0,62,3,0,221,6,1152,6684,434,5532,379
SP,63290,CERQUEIRA CÉSAR,1434,193,267,906,1514,368,0,12,324,205,0,944,24,224,1,8,0,1,0,3,176,379,5,687,103,22,0,354,19,0,64,46,3451,14129,1218,10678,489
SP,63312,CERQUILHO,2431,536,174,673,734,296,15,85,28,487,3,1400,2825,469,3,14,2,18,40,15,336,1354,83,2587,167,70,3,1649,207,4,687,126,5716,30777,2607,25061,3086
SP,63339,CESÁRIO LANGE,1170,362,41,202,98,88,3,13,22,109,0,916,434,860,0,0,0,7,15,4,108,291,30,1343,13,18,4,680,8,4,83,41,2487,11725,1092,9238,637
SP,63355,CHARQUEADA,389,410,56,487,457,49,0,3,0,340,0,448,110,346,16,2,0,22,6,7,100,357,12,679,36,45,0,3588,17,8,409,15,2376,12516,814,10140,472
SP,63371,CHAVANTES,283,90,27,460,161,124,0,21,0,92,1,1389,146,347,0,0,3,8,3,0,139,272,16,761,30,135,1,1463,52,10,33,9,2070,9713,677,7643,424
SP,63398,CLEMENTINA,210,72,29,143,374,139,1,2,20,172,1,388,1,562,1,3,0,24,0,1,175,320,4,366,14,5,1,170,12,2,12,5,1106,5263,417,4157,257
SP,63410,COLINA,679,145,285,713,76,207,5,4,3,187,0,802,107,740,0,1,1,14,3,1,198,61,3,3369,34,111,1,440,25,1,597,23,3441,14552,1053,11111,649
SP,63436,COLÔMBIA,298,42,22,352,1091,37,1,11,0,90,0,576,84,199,0,1,0,6,0,0,33,16,3,226,4,9,0,433,3,6,69,6,1448,5725,269,4277,132
SP,63452,CONCHAL,1361,340,136,508,430,521,1,49,9,495,1,720,65,1426,5,5,2,78,2,11,257,97,13,4119,39,85,6,924,47,0,183,136,3746,20179,2182,16433,1163
SP,63479,CONCHAS,517,195,101,1448,62,255,1,27,130,176,0,1403,106,304,7,1,1,2,128,4,685,581,10,1186,40,68,0,397,35,4,49,130,3813,13776,776,9963,534
SP,63495,CORDEIRÓPOLIS,1234,297,127,1038,333,179,1,29,10,312,2,1089,1917,513,9,9,1,460,19,16,644,446,19,858,100,51,6,399,188,3,122,50,3313,17384,1660,14071,1096
SP,63517,COROADOS,199,56,19,542,89,56,3,6,31,141,0,333,13,227,2,1,0,44,0,1,110,172,5,266,12,5,3,197,6,32,136,0,776,4116,283,3340,151
SP,63533,CORONEL MACEDO,171,372,56,322,67,65,0,3,1,15,0,622,57,43,0,11,0,2,0,0,38,16,7,808,7,1,0,142,2,0,95,33,888,4341,209,3453,88
SP,63550,CORUMBATAÍ,127,100,9,101,142,16,0,1,0,31,0,76,27,183,0,1,0,4,9,0,450,77,6,496,6,7,0,66,8,3,18,10,297,2771,220,2474,151
SP,63576,COSMÓPOLIS,3049,539,208,3245,457,633,9,75,73,1483,1,1750,162,422,48,8,2,36,4,9,1985,4715,19,4137,178,133,2,1061,136,7,125,110,9383,44308,4568,34925,3254
SP,63592,COSMORAMA,150,53,18,122,52,276,0,14,7,55,0,201,18,381,0,0,0,0,0,1,20,187,23,1192,38,1,2,43,11,1,1271,13,1128,6082,391,4954,195
SP,63614,COTIA,14825,4705,777,7378,1851,1892,37,223,1136,5051,16,7030,493,11876,2425,156,12,1035,431,83,2515,2860,582,12573,1835,3077,29,2513,1181,39,934,502,25621,148772,12707,123151,9342
SP,63630,CRAVINHOS,625,195,2898,491,175,2764,2,24,14,532,0,622,1524,644,5,4,0,39,3,1,289,171,18,3384,171,234,1,130,25,0,317,51,5275,24711,1679,19436,1328
SP,63657,CRISTAIS PAULISTA,200,984,46,192,49,109,0,3,1,53,0,275,32,15,2,0,0,72,10,0,1005,472,2,924,20,5,0,91,5,1,14,4,1446,6922,368,5476,176
SP,63673,CRUZÁLIA,63,19,3,43,106,48,0,1,0,16,0,139,16,492,0,0,0,3,0,0,21,40,5,69,7,1,0,534,1,0,4,3,408,2216,63,1808,35
SP,63690,CRUZEIRO,3106,1542,512,2374,1918,1713,27,533,74,2107,8,2886,408,320,293,88,3,140,11,8,1505,1023,71,4403,313,416,69,1349,2269,19,3846,675,12059,59117,5111,47058,4421
SP,63711,CUBATÃO,6748,1614,655,10651,1023,1720,53,89,128,5993,13,5932,477,567,12,90,4,134,291,39,7709,1078,93,10188,377,1271,13,592,748,14,845,1238,18596,95161,6594,76565,4892
SP,63738,CUNHA,603,2074,56,932,257,70,0,397,27,489,0,1818,33,64,3,5,6,2,3,0,199,528,11,2335,36,55,2,894,26,11,157,491,5190,19391,1204,14201,596
SP,63754,DESCALVADO,1291,389,209,1228,1539,767,4,25,292,443,0,898,610,1722,7,7,0,16,5,29,238,260,20,3095,232,42,1,309,9,4,935,65,5268,25201,2276,19933,1696
SP,63770,DIADEMA,33774,4113,1761,53343,4065,6340,126,448,828,8466,17,14400,9426,6814,74,221,15,520,576,618,3345,35932,264,4425,1861,518,136,2690,1238,62,1448,375,56415,324889,26891,268474,23390
SP,63797,DIVINOLÂNDIA,169,58,74,334,665,189,0,11,2,35,0,162,1324,30,0,0,0,9,0,6,302,56,13,2289,29,8,1,64,3,3,30,10,2180,10199,963,8019,608
SP,63819,DOBRADA,303,44,26,1540,71,461,0,2,0,113,0,234,35,153,0,1,0,9,4,0,28,89,3,219,17,112,0,37,55,0,12,27,1031,5570,441,4539,200
SP,63835,DOIS CÓRREGOS,583,523,130,577,200,454,1,16,1,495,0,968,1509,366,0,24,0,367,3,0,525,858,22,1297,93,250,3,2450,28,1,45,18,4442,18983,1390,14541,607
SP,63851,DOLCINÓPOLIS,131,38,5,141,95,75,0,3,0,43,0,76,3,568,0,0,0,0,0,0,15,21,2,186,4,1,0,2,37,0,7,4,430,2241,130,1811,101
SP,63878,DOURADO,104,2006,39,437,47,45,0,0,0,44,0,141,85,119,0,1,0,5,0,0,97,56,23,898,41,51,0,244,3,0,30,9,1618,7406,609,5788,341
SP,63894,DRACENA,1708,212,397,1034,595,745,1,19,6,540,0,6111,92,182,2,2,0,8,7,6,143,8658,26,1784,188,84,5,116,27,9,168,82,6671,33814,2007,27143,917
SP,63916,DUARTINA,421,172,299,406,90,301,2,3,9,185,0,2062,51,423,4,2,0,7,0,2,224,433,11,1155,43,22,1,257,8,0,29,10,2002,10058,590,8056,369
SP,63932,DUMONT,181,335,279,134,29,962,1,7,1,92,0,201,46,32,0,0,1,10,0,0,83,61,2,1364,18,85,0,336,1,0,18,3,1238,6508,467,5270,273
SP,63959,ECHAPORÃ,137,39,31,574,432,91,1,3,0,114,3,172,20,233,0,0,0,2,0,0,292,80,7,219,25,1,1,790,6,0,18,12,1299,5315,291,4016,201
SP,63975,ELDORADO,195,89,62,850,440,797,0,0,18,276,0,437,14,848,2,4,1,3,14,2,321,231,9,2136,10,14,0,74,13,0,31,4,3810,11798,406,7988,228
SP,63991,ELIAS FAUSTO,612,1034,170,509,33,2170,0,9,36,242,0,610,45,274,0,29,0,23,1,13,760,113,5,1050,35,33,1,336,16,0,44,44,2841,13283,1127,10442,537
SP,64017,EMBU DAS ARTES,15715,2627,1044,21483,4884,6875,75,267,207,3767,7,9854,779,4121,134,214,8,401,478,209,6830,909,137,9007,5253,534,32,1685,1813,26,2549,1044,12840,149651,14582,136811,9550
SP,64033,EMBU-GUAÇU,4632,972,363,5364,1195,910,10,67,58,1942,2,3178,140,2052,9,85,6,117,35,23,598,482,45,2963,536,157,7,1764,201,6,2240,492,10443,50960,4112,40517,2560
SP,64050,ESTRELA D'OESTE,775,103,28,141,76,423,4,6,0,82,2,213,6,2080,0,2,0,2,2,0,90,48,43,271,13,3,0,94,8,2,39,3,1405,6944,412,5539,319
SP,64076,ESTRELA DO NORTE,32,34,6,124,275,86,0,1,0,33,0,85,52,36,0,0,0,4,0,0,10,147,1,340,2,4,0,6,1,1,448,69,513,2557,106,2044,48
SP,64092,FARTURA,386,434,87,1173,79,45,4,8,1,58,1,536,347,1600,1,2,0,4,2,1,188,124,18,2432,85,17,6,168,3,1,64,25,3002,12833,821,9831,535
SP,64114,FERNANDÓPOLIS,14689,447,259,4425,1224,1340,6,59,2,519,14,1434,55,2767,6,9,0,31,874,8,174,646,306,1661,125,54,1,192,39,1,421,59,11543,50930,3611,39387,1874
SP,64130,FERNANDO PRESTES,70,38,36,247,520,26,0,1,1,31,1,139,20,39,0,0,0,1,0,0,30,1563,0,479,19,0,0,11,2,0,26,6,1009,4878,299,3869,128
SP,64157,FERRAZ DE VASCONCELOS,12830,1841,727,12245,1133,729,38,124,717,3573,9,8825,909,1946,742,71,13,234,68,104,1984,1581,147,3299,971,254,267,2511,702,82,1464,81,22081,120730,11042,98649,20172
SP,64173,FLORA RICA,393,11,22,44,72,33,0,2,1,26,0,198,4,14,6,0,0,0,1,0,13,266,1,78,1,6,0,4,0,0,38,9,449,1820,62,1371,25
