SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,"('QT_VOTOS', 10, 'Partido Republicano Brasileiro')","('QT_VOTOS', 11, 'Partido Progressista')","('QT_VOTOS', 12, 'Partido Democrático Trabalhista')","('QT_VOTOS', 13, 'Partido dos Trabalhadores')","('QT_VOTOS', 14, 'Partido Trabalhista Brasileiro')","('QT_VOTOS', 15, 'Partido do Movimento Democrático Brasileiro')","('QT_VOTOS', 16, 'Partido Socialista dos Trabalhadores Unificado')","('QT_VOTOS', 17, 'Partido Social Liberal')","('QT_VOTOS', 19, 'Partido Trabalhista Nacional')","('QT_VOTOS', 20, 'Partido Social Cristão')","('QT_VOTOS', 21, 'Partido Comunista Brasileiro')","('QT_VOTOS', 22, 'Partido da República')","('QT_VOTOS', 25, 'Democratas')","('QT_VOTOS', 27, 'Partido Social Democrata Cristão')","('QT_VOTOS', 28, 'Partido Renovador Trabalhista Brasileiro')","('QT_VOTOS', 29, 'Partido da Causa Operária')","('QT_VOTOS', 33, 'Partido da Mobilização Nacional')","('QT_VOTOS', 36, 'Partido Trabalhista Cristão')","('QT_VOTOS', 40, 'Partido Socialista Brasileiro')","('QT_VOTOS', 43, 'Partido Verde')","('QT_VOTOS', 44, 'Partido Republicano Progressista')","('QT_VOTOS', 45, 'Partido da Social Democracia Brasileira')","('QT_VOTOS', 50, 'Partido Socialismo e Liberdade')","('QT_VOTOS', 51, 'Partido Ecológico Nacional')","('QT_VOTOS', 54, 'Partido Pátria Livre')","('QT_VOTOS', 55, 'Partido Social Democrático')","('QT_VOTOS', 65, 'Partido Comunista do Brasil')","('QT_VOTOS', 70, 'Partido Trabalhista do Brasil')","('QT_VOTOS', 77, 'Solidariedade')","('QT_VOTOS', 90, 'Partido Republicano da Ordem Social')",QT_ABST,QT_APTOS,QT_BRANCOS,QT_COMPARECIMENTOS,QT_NULOS
RS,88552,SANTO ANTÔNIO DA PATRULHA,0,2848,8405,5468,0,4105,48,0,0,0,0,0,0,0,0,0,15,0,0,0,14,0,0,0,0,0,0,0,0,0,5353,31815,3451,26462,2108
RS,88560,NOVA RAMADA,0,421,409,602,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,287,2125,117,1838,71
RS,88579,SANTO ANTÔNIO DAS MISSÕES,0,1040,2136,2628,0,351,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2570,9627,566,7057,333
RS,88587,JARI,0,460,365,650,0,490,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,261,2819,478,2558,113
RS,88595,SANTO AUGUSTO,0,1657,3075,2593,0,752,5,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,2175,11697,914,9522,519
RS,88609,UBIRETAMA,0,430,426,434,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,75,1741,92,1666,77
RS,88617,SANTO CRISTO,0,436,2953,4340,0,1707,5,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,0,0,0,0,1615,12494,787,10879,639
RS,88625,BARRA DO QUARAÍ,0,188,476,913,0,171,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,309,2292,114,1983,118
RS,88633,SÃO BORJA,0,3446,13196,13218,0,2313,25,0,0,0,0,0,0,0,0,0,18,0,0,0,26,0,0,0,0,0,0,0,0,0,13552,49857,2466,36305,1597
RS,88641,CERRITO,0,340,1456,1446,0,482,19,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,894,5565,651,4671,271
RS,88650,SÃO FRANCISCO DE ASSIS,0,2162,3082,3836,0,1229,5,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,3742,16366,1594,12624,710
RS,88668,VALE VERDE,0,250,761,604,0,351,1,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,253,2627,256,2374,145
RS,88676,SÃO FRANCISCO DE PAULA,0,1211,3359,4484,0,1588,6,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,2755,16143,1703,13388,1029
RS,88684,NOVO CABRAIS,0,658,765,901,0,303,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,177,3205,249,3028,148
RS,88692,SÃO GABRIEL,0,2180,13792,10958,0,4996,30,0,0,0,0,0,0,0,0,0,11,0,0,0,16,0,0,0,0,0,0,0,0,0,10446,46787,2710,36341,1648
RS,88706,SETE DE SETEMBRO,0,169,364,554,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,80,1604,135,1524,74
RS,88714,SÃO JERÔNIMO,0,1222,4066,4813,0,1366,35,0,0,0,0,0,0,0,0,0,21,0,0,0,5,0,0,0,0,0,0,0,0,0,2645,16313,1315,13668,825
RS,88722,TABAÍ,0,221,782,1191,0,444,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,476,3527,253,3051,158
RS,88730,SÃO JOSÉ DO NORTE,0,1579,5522,5391,0,2724,19,0,0,0,0,0,0,0,0,0,10,0,0,0,87,0,0,0,0,0,0,0,0,0,3484,21444,1508,17960,1120
RS,88749,VILA LÂNGARO,0,89,573,343,0,509,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,168,1983,174,1815,126
RS,88757,SÃO JOSÉ DO OURO,0,679,1545,1024,0,617,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,888,5922,859,5034,305
RS,88765,SENADOR SALGADO FILHO,0,601,830,419,0,183,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,171,2394,101,2223,87
RS,88773,SÃO LEOPOLDO,0,13218,37118,44032,0,14953,406,0,0,0,0,0,0,0,0,0,128,0,0,0,115,0,0,0,0,0,0,0,0,0,26410,162645,14998,136235,11267
RS,88781,VESPASIANO CORRÊA,0,439,526,122,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,2099,185,1877,105
RS,88790,SÃO LOURENÇO DO SUL,0,2171,7921,12627,0,3644,26,0,0,0,0,0,0,0,0,0,9,0,0,0,12,0,0,0,0,0,0,0,0,0,6188,35985,1921,29797,1466
RS,88803,MONTE ALEGRE DOS CAMPOS,0,434,572,385,0,501,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,406,2785,366,2379,120
RS,88811,SÃO LUIZ GONZAGA,0,1442,6155,8365,0,1505,30,0,0,0,0,0,0,0,0,0,2,0,0,0,14,0,0,0,0,0,0,0,0,0,6684,27281,1895,20597,1189
RS,88820,MARQUES DE SOUZA,0,303,782,928,0,339,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,327,3330,387,3003,260
RS,88838,SÃO MARCOS,0,2220,5313,1507,0,2685,12,0,0,0,0,0,0,0,0,0,13,0,0,0,9,0,0,0,0,0,0,0,0,0,2597,17189,1430,14592,1403
RS,88846,CHUÍ,0,633,698,1058,0,304,11,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1053,4303,350,3250,189
RS,88854,SÃO MARTINHO,0,672,1329,1144,0,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614,4939,334,4325,239
RS,88862,ARARICÁ,0,422,1255,913,0,512,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,296,3959,315,3663,243
RS,88870,SÃO NICOLAU,0,544,562,1171,0,634,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1330,4768,307,3438,217
RS,88889,PASSA SETE,0,503,761,1101,0,489,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,525,4030,433,3505,212
RS,88897,SÃO PAULO DAS MISSÕES,0,356,1288,1879,0,444,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,373,4815,254,4442,217
RS,88900,TOROPI,0,276,365,524,0,650,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,209,2428,241,2219,161
RS,88919,SÃO PEDRO DO SUL,0,1056,3003,3549,0,1451,6,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,2432,13699,1388,11267,803
RS,88927,BALNEÁRIO PINHAL,0,374,1907,1601,0,1263,23,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,2348,8576,507,6228,544
RS,88935,SÃO SEBASTIÃO DO CAÍ,0,1310,4518,3842,0,3163,29,0,0,0,0,0,0,0,0,0,7,0,0,0,9,0,0,0,0,0,0,0,0,0,2989,18824,1648,15835,1309
RS,88943,MAMPITUBA,0,346,367,718,0,586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,2574,155,2332,160
RS,88951,SÃO SEPÉ,0,1746,4906,5300,0,1344,17,0,0,0,0,0,0,0,0,0,6,0,0,0,12,0,0,0,0,0,0,0,0,0,4253,19920,1491,15667,845
RS,88978,SÃO VALENTIM,0,191,599,771,0,652,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,446,3179,333,2733,185
RS,88986,ACEGUÁ,0,477,950,1003,0,435,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,626,3904,212,3278,195
RS,88994,SAPIRANGA,0,4033,16309,17734,0,4311,71,0,0,0,0,0,0,0,0,0,15,0,0,0,29,0,0,0,0,0,0,0,0,0,8657,59126,4525,50469,3442
RS,89001,ALMIRANTE TAMANDARÉ DO SUL,0,302,418,542,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,115,1690,120,1575,100
RS,89010,SAPUCAIA DO SUL,0,5281,21597,33052,0,9233,340,0,0,0,0,0,0,0,0,0,108,0,0,0,159,0,0,0,0,0,0,0,0,0,15959,102962,9803,87003,7430
RS,89028,ARROIO DO PADRE,0,357,1071,260,0,363,3,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,106,2374,128,2268,83
RS,89036,SARANDI,0,2008,6039,3513,0,709,2,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3011,17242,1202,14231,752
RS,89044,BOA VISTA DO CADEADO,0,353,554,279,0,342,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,345,2131,153,1786,102
RS,89052,SEBERI,0,1330,1364,2145,0,1571,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1180,8688,709,7508,387
RS,89060,BOA VISTA DO INCRA,0,269,400,658,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,2155,138,1857,67
RS,89079,SELBACH,0,774,1020,544,0,923,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,639,4376,279,3737,193
RS,89087,BOZANO,0,671,472,460,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,2046,88,1929,66
RS,89095,SERAFINA CORRÊA,0,965,3191,1336,0,2077,10,0,0,0,0,0,0,0,0,0,11,0,0,0,2,0,0,0,0,0,0,0,0,0,1743,11688,1488,9945,865
RS,89109,CANUDOS DO VALE,0,106,341,549,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,1714,106,1579,150
RS,89117,SERTÃO,0,750,1388,981,0,769,5,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,596,5248,461,4652,291
RS,89125,CAPÃO BONITO DO SUL,0,311,351,463,0,132,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,186,1647,138,1461,65
RS,89133,SEVERIANO DE ALMEIDA,0,109,650,970,0,783,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,270,3256,258,2986,212
RS,89141,CAPÃO DO CIPÓ,0,429,398,883,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,2433,167,2127,89
RS,89150,CAPÃO DA CANOA,0,1283,9150,6219,0,4717,41,0,0,0,0,0,0,0,0,0,29,0,0,0,21,0,0,0,0,0,0,0,0,0,6248,32536,2782,26288,2046
RS,89168,COQUEIRO BAIXO,0,206,355,178,0,260,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,1280,78,1163,85
RS,89176,SOBRADINHO,0,1435,2821,2183,0,1179,9,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,2037,11337,1008,9300,652
RS,89184,CORONEL PILAR,0,114,362,327,0,232,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,115,1408,152,1293,101
RS,89192,SOLEDADE,0,1788,5690,5322,0,3099,10,0,0,0,0,0,0,0,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,4346,23033,1693,18687,1069
RS,89206,CRUZALTENSE,0,250,519,512,0,241,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,102,1865,153,1763,82
RS,89214,TAPEJARA,0,821,5341,1524,0,3496,7,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,2212,15926,1387,13714,1126
RS,89222,FORQUETINHA,0,365,656,411,0,255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,126,2136,210,2010,111
RS,89230,TAPERA,0,631,2704,1962,0,788,2,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1251,8295,570,7044,383
RS,89247,SANTA CECÍLIA DO SUL,0,100,464,251,0,411,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,151,1600,127,1449,94
RS,89249,ITATI,0,212,395,532,0,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,2280,129,2033,110
RS,89257,TAPES,0,1183,3132,3202,0,924,23,0,0,0,0,0,0,0,0,0,7,0,0,0,23,0,0,0,0,0,0,0,0,0,3145,13410,1109,10265,662
RS,89265,JACUIZINHO,0,302,258,709,0,255,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,145,1862,100,1717,90
RS,89273,TAQUARA,0,3301,11626,8436,0,4287,48,0,0,0,0,0,0,0,0,0,41,0,0,0,24,0,0,0,0,0,0,0,0,0,6885,40775,3681,33890,2446
RS,89281,LAGOA BONITA DO SUL,0,296,433,791,0,162,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,299,2297,189,1998,123
RS,89290,TAQUARI,0,1399,5421,6361,0,1643,29,0,0,0,0,0,0,0,0,0,59,0,0,0,9,0,0,0,0,0,0,0,0,0,3254,20955,1746,17701,1034
RS,89303,MATO QUEIMADO,0,356,203,459,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,124,1465,94,1341,87
RS,89311,TENENTE PORTELA,0,731,2498,2942,0,1147,2,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,2072,10388,515,8316,476
RS,89320,NOVO XINGU,0,193,340,530,0,110,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,1408,68,1278,35
RS,89338,TORRES,0,1920,5231,6131,0,4475,84,0,0,0,0,0,0,0,0,0,15,0,0,0,14,0,0,0,0,0,0,0,0,0,5310,27550,2371,22240,1999
RS,89346,PAULO BENTO,0,189,661,511,0,116,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,236,2025,176,1789,133
RS,89354,TRAMANDAÍ,0,1800,6985,6764,0,4632,63,0,0,0,0,0,0,0,0,0,17,0,0,0,24,0,0,0,0,0,0,0,0,0,7449,32138,2606,24689,1798
RS,89362,PINHAL DA SERRA,0,249,392,522,0,325,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,2127,254,1817,74
RS,89370,TRÊS COROAS,0,1096,5100,3212,0,2806,24,0,0,0,0,0,0,0,0,0,16,0,0,0,11,0,0,0,0,0,0,0,0,0,2322,17683,2015,15361,1081
RS,89389,QUATRO IRMÃOS,0,287,466,342,0,102,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,244,1601,94,1357,65
RS,89397,TRÊS DE MAIO,0,1824,5935,4659,0,1614,9,0,0,0,0,0,0,0,0,0,9,0,0,0,11,0,0,0,0,0,0,0,0,0,3674,20017,1396,16343,886
RS,89400,ROLADOR,0,277,293,730,0,319,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,152,2013,151,1861,89
RS,89419,TRÊS PASSOS,0,1649,4333,5427,0,1623,8,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,2578,18473,1613,15895,1233
RS,89435,TRIUNFO,0,2218,4382,3890,0,2979,43,0,0,0,0,0,0,0,0,0,28,0,0,0,34,0,0,0,0,0,0,0,0,0,1872,19054,2239,17182,1369
RS,89443,SANTA MARGARIDA DO SUL,0,97,779,625,0,252,1,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,198,2192,130,1994,104
RS,89451,TUCUNDUVA,0,518,1304,1025,0,804,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,721,4863,251,4142,234
RS,89460,SÃO JOSÉ DO SUL,0,314,600,420,0,159,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,194,1909,114,1715,102
RS,89478,TUPANCIRETÃ,0,1269,4412,4816,0,1269,6,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,3501,17309,1311,13808,709
RS,89486,SÃO PEDRO DAS MISSÕES,0,253,310,662,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,302,1728,87,1426,86
RS,89494,TUPARENDI,0,646,2346,1677,0,758,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,948,7193,450,6245,363
RS,89508,TIO HUGO,0,243,745,515,0,222,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,234,2335,233,2101,140
RS,89516,URUGUAIANA,0,8774,25506,15718,0,7811,54,0,0,0,0,0,0,0,0,0,73,0,0,0,55,0,0,0,0,0,0,0,0,0,24058,90680,5373,66622,3258
RS,89524,WESTFÁLIA,0,118,644,851,0,343,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,297,2565,199,2268,110
RS,89532,VACARIA,0,4851,10437,6634,0,7645,31,0,0,0,0,0,0,0,0,0,31,0,0,0,33,0,0,0,0,0,0,0,0,0,8318,45376,4978,37058,2418
RS,89540,PINTO BANDEIRA,0,109,583,352,0,430,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,223,2137,178,1914,258
RS,89559,VENÂNCIO AIRES,0,2910,13328,15733,0,5842,38,0,0,0,0,0,0,0,0,0,51,0,0,0,18,0,0,0,0,0,0,0,0,0,7597,53491,5018,45894,2956
RS,89567,PEDRAS ALTAS,0,238,276,825,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,1763,72,1551,85
RS,89575,VERA CRUZ,0,1233,5596,4906,0,2033,6,0,0,0,0,0,0,0,0,0,11,0,0,0,14,0,0,0,0,0,0,0,0,0,2249,18757,1537,16508,1172
RS,89591,VERANÓPOLIS,0,1290,6084,1678,0,2858,13,0,0,0,0,0,0,0,0,0,17,0,0,0,9,0,0,0,0,0,0,0,0,0,2979,18593,2029,15614,1636
RS,89613,VIADUTOS,0,375,835,1126,0,660,14,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,226,3966,484,3740,243
RS,89630,VIAMÃO,0,10896,30335,46764,0,18264,806,0,0,0,0,0,0,0,0,0,177,0,0,0,157,0,0,0,0,0,0,0,0,0,29237,166977,18007,137740,12334
RS,89656,VICENTE DUTRA,0,572,753,875,0,552,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,923,4238,390,3315,172
RS,89672,PALMARES DO SUL,0,463,2643,2949,0,772,10,0,0,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,1064,9065,597,8001,558
RS,89699,VICTOR GRAEFF,0,331,857,365,0,448,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,335,2646,177,2311,131
RS,89710,TAVARES,0,214,856,1388,0,659,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,808,4502,300,3694,271
RS,89737,CAPÃO DO LEÃO,0,675,4525,5285,0,1804,33,0,0,0,0,0,0,0,0,0,10,0,0,0,17,0,0,0,0,0,0,0,0,0,3035,18490,1870,15455,1236
RS,89753,SALTO DO JACUÍ,0,442,1812,2694,0,1072,1,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,1976,9074,686,7098,386
RS,89770,COTIPORÃ,0,476,1110,496,0,350,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,263,3228,319,2965,210
RS,98213,TEUTÔNIA,0,1934,7233,4825,0,2642,20,0,0,0,0,0,0,0,0,0,18,0,0,0,7,0,0,0,0,0,0,0,0,0,2738,22975,1911,20237,1647
RS,98230,BOM PRINCÍPIO,0,532,3118,1596,0,1616,9,0,0,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,972,9371,919,8399,600
RS,98256,PAROBÉ,0,1716,12102,9249,0,3307,27,0,0,0,0,0,0,0,0,0,31,0,0,0,16,0,0,0,0,0,0,0,0,0,5012,37398,3511,32386,2427
RS,98272,FORTALEZA DOS VALOS,0,727,955,934,0,349,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,594,3974,282,3380,130
RS,98299,JÓIA,0,737,1278,2295,0,485,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,1153,6703,463,5550,286
SC,80004,MONTE CARLO,0,0,0,441,0,2102,3,0,0,0,0,0,0,0,0,0,9,0,1868,0,6,0,18,0,0,0,0,0,0,0,1473,7048,661,5575,467
SC,80012,ABELARDO LUZ,0,0,0,2579,0,2434,4,0,0,0,0,0,0,0,0,0,37,0,2542,0,14,0,138,0,0,0,0,0,0,0,2712,12631,1227,9919,944
SC,80020,IPORÃ DO OESTE,0,0,0,1256,0,2351,3,0,0,0,0,0,0,0,0,0,7,0,1210,0,9,0,44,0,0,0,0,0,0,0,787,6761,588,5974,506
SC,80039,AGROLÂNDIA,0,0,0,1097,0,1994,0,0,0,0,0,0,0,0,0,0,14,0,1572,0,10,0,49,0,0,0,0,0,0,0,930,7500,969,6570,865
SC,80047,LINDÓIA DO SUL,0,0,0,797,0,1149,1,0,0,0,0,0,0,0,0,0,4,0,479,0,11,0,15,0,0,0,0,0,0,0,456,3655,373,3199,370
SC,80055,AGRONÔMICA,0,0,0,164,0,1723,1,0,0,0,0,0,0,0,0,0,10,0,893,0,2,0,30,0,0,0,0,0,0,0,419,3847,298,3428,307
SC,80063,APIÚNA,0,0,0,613,0,2600,1,0,0,0,0,0,0,0,0,0,24,0,1966,0,4,0,41,0,0,0,0,0,0,0,1233,7740,641,6507,617
SC,80071,ÁGUA DOCE,0,0,0,570,0,1513,7,0,0,0,0,0,0,0,0,0,15,0,1393,0,10,0,55,0,0,0,0,0,0,0,1054,5417,386,4363,414
SC,80080,DOUTOR PEDRINHO,0,0,0,151,0,736,7,0,0,0,0,0,0,0,0,0,6,0,937,0,7,0,15,0,0,0,0,0,0,0,359,2794,280,2435,296
SC,80098,ÁGUAS DE CHAPECÓ,0,0,0,762,0,1414,0,0,0,0,0,0,0,0,0,0,3,0,633,0,6,0,54,0,0,0,0,0,0,0,865,4663,549,3798,377
SC,80101,JOSÉ BOITEUX,0,0,0,210,0,1231,0,0,0,0,0,0,0,0,0,0,12,0,1084,0,3,0,28,0,0,0,0,0,0,0,636,3895,373,3259,318
SC,80110,ÁGUAS MORNAS,0,0,0,174,0,1757,4,0,0,0,0,0,0,0,0,0,18,0,1503,0,23,0,138,0,0,0,0,0,0,0,256,5048,503,4792,672
SC,80128,VITOR MEIRELES,0,0,0,643,0,1737,1,0,0,0,0,0,0,0,0,0,3,0,607,0,6,0,1,0,0,0,0,0,0,0,828,4374,300,3546,248
SC,80136,ALFREDO WAGNER,0,0,0,412,0,2855,1,0,0,0,0,0,0,0,0,0,5,0,2569,0,5,0,66,0,0,0,0,0,0,0,779,7469,362,6690,415
SC,80144,UNIÃO DO OESTE,0,0,0,396,0,891,0,0,0,0,0,0,0,0,0,0,0,0,497,0,2,0,14,0,0,0,0,0,0,0,309,2509,240,2200,160
SC,80152,ANCHIETA,0,0,0,1435,0,1302,2,0,0,0,0,0,0,0,0,0,7,0,409,0,5,0,27,0,0,0,0,0,0,0,1039,5271,625,4232,420
SC,80160,URUPEMA,0,0,0,66,0,928,4,0,0,0,0,0,0,0,0,0,2,0,435,0,7,0,45,0,0,0,0,0,0,0,341,2192,193,1851,171
SC,80179,ANGELINA,0,0,0,656,0,1836,6,0,0,0,0,0,0,0,0,0,8,0,1041,0,13,0,32,0,0,0,0,0,0,0,225,4561,380,4336,364
SC,80187,IRACEMINHA,0,0,0,311,0,1681,1,0,0,0,0,0,0,0,0,0,6,0,485,0,5,0,28,0,0,0,0,0,0,0,448,3526,337,3078,224
SC,80195,ANITA GARIBALDI,0,0,0,911,0,2345,5,0,0,0,0,0,0,0,0,0,11,0,977,0,11,0,27,0,0,0,0,0,0,0,1988,7688,899,5700,514
SC,80209,TIMBÓ GRANDE,0,0,0,1223,0,1496,2,0,0,0,0,0,0,0,0,0,18,0,1068,0,6,0,33,0,0,0,0,0,0,0,1066,5582,358,4516,312
SC,80217,ANITÁPOLIS,0,0,0,44,0,1125,15,0,0,0,0,0,0,0,0,0,7,0,711,0,9,0,21,0,0,0,0,0,0,0,225,2657,267,2432,233
SC,80225,ABDON BATISTA,0,0,0,151,0,998,4,0,0,0,0,0,0,0,0,0,6,0,425,0,2,0,7,0,0,0,0,0,0,0,269,2297,253,2028,182
SC,80233,ANTÔNIO CARLOS,0,0,0,205,0,2337,5,0,0,0,0,0,0,0,0,0,12,0,2301,0,14,0,92,0,0,0,0,0,0,0,315,6406,489,6091,636
