SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,"('QT_VOTOS', 11, 'PARTIDO PROGRESSISTA BRASILEIRO')","('QT_VOTOS', 12, 'PARTIDO DEMOCRÁTICO TRABALHISTA')","('QT_VOTOS', 13, 'PARTIDO DOS TRABALHADORES')","('QT_VOTOS', 14, 'PARTIDO TRABALHISTA BRASILEIRO')","('QT_VOTOS', 15, 'PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO')","('QT_VOTOS', 16, 'PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO')","('QT_VOTOS', 17, 'PARTIDO SOCIAL LIBERAL')","('QT_VOTOS', 19, 'PARTIDO TRABALHISTA NACIONAL')","('QT_VOTOS', 20, 'PARTIDO SOCIAL CRISTÃO')","('QT_VOTOS', 22, 'PARTIDO LIBERAL')","('QT_VOTOS', 23, 'PARTIDO POPULAR SOCIALISTA')","('QT_VOTOS', 25, 'PARTIDO DA FRENTE LIBERAL')","('QT_VOTOS', 26, 'PARTIDO DOS APOSENTADOS DA NAÇÃO')","('QT_VOTOS', 27, 'PARTIDO SOCIAL DEMOCRATA CRISTÃO')","('QT_VOTOS', 28, 'PARTIDO RENOVADOR TRABALHISTA BRASILEIRO')","('QT_VOTOS', 29, 'PARTIDO DA CAUSA OPERÁRIA')","('QT_VOTOS', 30, 'PARTIDO GERAL DOS TRABALHADORES')","('QT_VOTOS', 36, 'PARTIDO TRABALHISTA CRISTÃO')","('QT_VOTOS', 40, 'PARTIDO SOCIALISTA BRASILEIRO')","('QT_VOTOS', 41, 'PARTIDO SOCIAL DEMOCRÁTICO')","('QT_VOTOS', 43, 'PARTIDO VERDE')","('QT_VOTOS', 44, 'PARTIDO REPUBLICANO PROGRESSISTA')","('QT_VOTOS', 45, 'PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA')","('QT_VOTOS', 56, 'PARTIDO DA REEDIFICAÇÃO DA ORDEM NACIONAL')",QT_ABST,QT_APTOS,QT_BRANCOS,QT_COMPARECIMENTOS,QT_NULOS
SC,83151,SAO CARLOS,4703,0,2478,0,3966,6,0,0,0,0,17,0,0,0,0,0,0,0,40,0,0,0,0,0,2409,14418,287,12009,512
SC,83178,SAO DOMINGOS,4794,0,1579,0,4467,3,0,0,0,0,19,0,0,0,0,0,0,0,31,0,0,0,0,0,2813,14740,336,11927,698
SC,83194,SAO FRANCISCO DO SUL,9879,0,2885,0,23279,18,0,0,0,0,152,0,0,0,0,0,0,0,302,0,0,0,0,0,8437,47856,679,39419,2225
SC,83216,SAO JOAO BATISTA,7866,0,1345,0,8878,9,0,0,0,0,61,0,0,0,0,0,0,0,109,0,0,0,0,0,2812,22944,806,20132,1058
SC,83232,SAO JOAO DO SUL,3873,0,381,0,4750,3,0,0,0,0,8,0,0,0,0,0,0,0,45,0,0,0,0,0,1453,11076,156,9623,407
SC,83259,SAO JOAQUIM,16698,0,1411,0,8086,24,0,0,0,0,82,0,0,0,0,0,0,0,53,0,0,0,0,0,5913,34742,788,28829,1687
SC,83275,SAO JOSE,95760,0,33460,0,54059,276,0,0,0,0,2211,0,0,0,0,0,0,0,2515,0,0,0,0,0,26148,230158,4914,204010,10815
SC,83291,SAO JOSE DO CEDRO,8451,0,1660,0,5669,3,0,0,0,0,16,0,0,0,0,0,0,0,24,0,0,0,0,0,4595,21316,269,16721,629
SC,83313,SAO JOSE DO CERRITO,3698,0,491,0,5802,2,0,0,0,0,25,0,0,0,0,0,0,0,22,0,0,0,0,0,4451,15466,289,11015,686
SC,83330,SAO LOURENCO DO OESTE,10708,0,3134,0,7362,10,0,0,0,0,53,0,0,0,0,0,0,0,74,0,0,0,0,0,6277,29800,768,23523,1414
SC,83356,SAO LUDGERO,5665,0,1072,0,3363,6,0,0,0,0,10,0,0,0,0,0,0,0,46,0,0,0,0,0,1345,12388,304,11043,577
SC,83372,SAO MARTINHO,3411,0,113,0,1052,1,0,0,0,0,9,0,0,0,0,0,0,0,5,0,0,0,0,0,455,5398,148,4943,204
SC,83399,SAO MIGUEL DO OESTE,14884,0,6276,0,13199,17,0,0,0,0,82,0,0,0,0,0,0,0,117,0,0,0,0,0,9507,46222,629,36715,1511
SC,83410,SAUDADES,5163,0,2088,0,3053,2,0,0,0,0,13,0,0,0,0,0,0,0,18,0,0,0,0,0,1486,12276,135,10790,318
SC,83437,SCHROEDER,4915,0,2798,0,6587,5,0,0,0,0,29,0,0,0,0,0,0,0,63,0,0,0,0,0,1702,17096,311,15394,686
SC,83453,SEARA,9771,0,4271,0,5600,7,0,0,0,0,21,0,0,0,0,0,0,0,35,0,0,0,0,0,3198,24062,345,20864,814
SC,83470,SIDEROPOLIS,5781,0,2180,0,6954,3,0,0,0,0,23,0,0,0,0,0,0,0,65,0,0,0,0,0,2527,18472,274,15945,665
SC,83496,SOMBRIO,14172,0,2457,0,8658,12,0,0,0,0,37,0,0,0,0,0,0,0,150,0,0,0,0,0,4738,32010,549,27272,1237
SC,83518,TAIO,10759,0,1555,0,7045,7,0,0,0,0,48,0,0,0,0,0,0,0,231,0,0,0,0,0,3951,25046,441,21095,1009
SC,83534,TANGARA,6101,0,690,0,3165,7,0,0,0,0,15,0,0,0,0,0,0,0,24,0,0,0,0,0,946,11694,215,10748,531
SC,83550,TIJUCAS,13333,0,2430,0,12456,20,0,0,0,0,108,0,0,0,0,0,0,0,184,0,0,0,0,0,5692,36812,727,31120,1862
SC,83577,TIMBO,23295,0,3689,0,9763,28,0,0,0,0,124,0,0,0,0,0,0,0,250,0,0,0,0,0,4145,43878,812,39733,1772
SC,83593,TRES BARRAS,9173,0,1732,0,7128,4,0,0,0,0,32,0,0,0,0,0,0,0,131,0,0,0,0,0,4325,23924,341,19599,1058
SC,83615,TREZE DE MAIO,3753,0,551,0,3359,2,0,0,0,0,15,0,0,0,0,0,0,0,30,0,0,0,0,0,778,9030,207,8252,335
SC,83631,TREZE TILIAS,4443,0,148,0,873,1,0,0,0,0,18,0,0,0,0,0,0,0,10,0,0,0,0,0,1103,6976,104,5873,276
SC,83658,TROMBUDO CENTRAL,5406,0,372,0,1574,2,0,0,0,0,17,0,0,0,0,0,0,0,41,0,0,0,0,0,1481,9470,178,7989,399
SC,83674,TUBARAO,45608,0,17666,0,39735,62,0,0,0,0,351,0,0,0,0,0,0,0,555,0,0,0,0,0,15623,127354,2350,111731,5404
SC,83682,TUNAPOLIS,2334,0,671,0,2794,3,0,0,0,0,6,0,0,0,0,0,0,0,14,0,0,0,0,0,709,6754,84,6045,139
SC,83690,TURVO,7531,0,806,0,6438,6,0,0,0,0,31,0,0,0,0,0,0,0,52,0,0,0,0,0,2601,18330,185,15729,680
SC,83712,URUBICI,7144,0,446,0,3146,8,0,0,0,0,64,0,0,0,0,0,0,0,64,0,0,0,0,0,2744,14548,184,11804,748
SC,83739,URUSSANGA,10360,0,3888,0,9629,9,0,0,0,0,49,0,0,0,0,0,0,0,141,0,0,0,0,0,3719,29510,587,25791,1128
SC,83755,VARGEAO,1774,0,614,0,1205,0,0,0,0,0,11,0,0,0,0,0,0,0,18,0,0,0,0,0,1259,5222,103,3963,238
SC,83771,VIDAL RAMOS,4561,0,385,0,2387,4,0,0,0,0,11,0,0,0,0,0,0,0,29,0,0,0,0,0,1380,9262,205,7882,300
SC,83798,VIDEIRA,22162,0,5243,0,16786,21,0,0,0,0,115,0,0,0,0,0,0,0,245,0,0,0,0,0,8552,57694,1631,49142,2939
SC,83810,WITMARSUM,2057,0,375,0,1537,3,0,0,0,0,11,0,0,0,0,0,0,0,33,0,0,0,0,0,681,5090,172,4409,221
SC,83836,XANXERE,16394,0,9983,0,15273,9,0,0,0,0,114,0,0,0,0,0,0,0,316,0,0,0,0,0,9288,54292,875,45004,2040
SC,83852,XAVANTINA,2274,0,1547,0,2123,2,0,0,0,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,683,6864,54,6181,165
SC,83879,XAXIM,11253,0,5300,0,8958,14,0,0,0,0,64,0,0,0,0,0,0,0,184,0,0,0,0,0,5196,33466,856,28270,1641
SC,83895,BOM JARDIM DA SERRA,2914,0,156,0,1782,1,0,0,0,0,6,0,0,0,0,0,0,0,14,0,0,0,0,0,693,5958,85,5265,307
SC,83917,MARACAJA,3590,0,768,0,3051,1,0,0,0,0,14,0,0,0,0,0,0,0,32,0,0,0,0,0,991,8938,166,7947,325
SC,83933,TIMBE DO SUL,3336,0,255,0,2953,0,0,0,0,0,2,0,0,0,0,0,0,0,30,0,0,0,0,0,771,7920,183,7149,390
SC,83950,CORREIA PINTO,8295,0,1077,0,7100,4,0,0,0,0,41,0,0,0,0,0,0,0,122,0,0,0,0,0,2338,20110,335,17772,798
SC,83976,OTACILIO COSTA,7290,0,1090,0,7910,5,0,0,0,0,24,0,0,0,0,0,0,0,84,0,0,0,0,0,3749,21144,276,17395,716
SE,31003,SANTANA DO SAO FRANCISCO,0,0,1395,0,0,6,0,850,0,0,0,3295,0,0,0,0,6,0,0,0,0,3,0,0,890,7444,222,6554,777
SE,31011,AMPARO DO SAO FRANCISCO,0,0,846,0,0,5,0,604,0,0,0,1026,0,0,0,0,3,0,0,0,0,4,0,0,574,3372,42,2798,268
SE,31038,AQUIDABA,0,0,3854,0,0,14,0,1098,0,0,0,11971,17,0,0,0,33,0,0,0,0,26,0,0,6536,26880,682,20344,2649
SE,31054,ARACAJU,0,0,244162,0,0,873,0,45245,0,0,0,184828,2144,0,0,0,4651,0,0,0,0,1417,0,0,98219,623080,10963,524861,30578
SE,31070,ARAUA,0,0,2790,0,0,9,0,1308,0,0,0,6214,11,0,0,0,1,0,0,0,0,21,0,0,3407,15576,425,12169,1390
SE,31097,AREIA BRANCA,0,0,2481,0,0,14,0,1184,0,0,0,8848,9,0,0,0,42,0,0,0,0,18,0,0,2064,16686,453,14622,1573
SE,31119,BARRA DOS COQUEIROS,0,0,7130,0,0,13,0,2828,0,0,0,6943,28,0,0,0,96,0,0,0,0,31,0,0,3426,22518,578,19092,1445
SE,31135,BREJO GRANDE,0,0,1530,0,0,5,0,659,0,0,0,3440,4,0,0,0,0,0,0,0,0,9,0,0,2761,9516,270,6755,838
SE,31151,BOQUIM,0,0,11988,0,0,9,0,1843,0,0,0,10687,18,0,0,0,26,0,0,0,0,40,0,0,6848,35504,1019,28656,3026
SE,31194,CAMPO DO BRITO,0,0,4840,0,0,28,0,2325,0,0,0,8058,14,0,0,0,19,0,0,0,0,14,0,0,3413,21348,634,17935,2003
SE,31216,CANHOBA,0,0,1365,0,0,5,0,645,0,0,0,2325,1,0,0,0,0,0,0,0,0,5,0,0,783,5888,167,5105,592
SE,31232,CANINDE DO SAO FRANCISCO,0,0,4403,0,0,17,0,1535,0,0,0,10739,7,0,0,0,4,0,0,0,0,14,0,0,4124,23638,379,19514,2416
SE,31259,CAPELA,0,0,5316,0,0,37,0,3020,0,0,0,12760,37,0,0,0,73,0,0,0,0,46,0,0,7779,33174,1080,25395,3026
SE,31275,CARIRA,0,0,1803,0,0,28,0,2453,0,0,0,12691,5,0,0,0,4,0,0,0,0,15,0,0,6328,26208,439,19880,2442
SE,31291,CARMOPOLIS,0,0,3341,0,0,8,0,1390,0,0,0,4742,19,0,0,0,43,0,0,0,0,9,0,0,2430,13426,483,10996,961
SE,31313,CEDRO DE SAO JOAO,0,0,2130,0,0,6,0,911,0,0,0,3323,6,0,0,0,6,0,0,0,0,9,0,0,1368,8526,286,7158,481
SE,31330,CRISTINAPOLIS,0,0,4209,0,0,9,0,2122,0,0,0,6110,4,0,0,0,11,0,0,0,0,46,0,0,5156,19818,409,14662,1742
SE,31356,NOSSA SENHORA APARECIDA,0,0,2415,0,0,19,0,1346,0,0,0,4119,1,0,0,0,8,0,0,0,0,8,0,0,1247,10396,301,9149,932
SE,31372,CUMBE,0,0,1094,0,0,7,0,656,0,0,0,2723,6,0,0,0,9,0,0,0,0,6,0,0,1073,6242,130,5169,538
SE,31399,DIVINA PASTORA,0,0,847,0,0,3,0,441,0,0,0,2041,4,0,0,0,9,0,0,0,0,7,0,0,361,4228,120,3867,395
SE,31410,ESTANCIA,0,0,23641,0,0,57,0,3984,0,0,0,21521,147,0,0,0,171,0,0,0,0,106,0,0,8824,66114,2249,57290,5414
SE,31437,FEIRA NOVA,0,0,790,0,0,3,0,611,0,0,0,3672,1,0,0,0,1,0,0,0,0,3,0,0,735,6668,118,5933,734
SE,31453,FREI PAULO,0,0,2441,0,0,16,0,2165,0,0,0,7966,11,0,0,0,19,0,0,0,0,14,0,0,2524,17038,418,14514,1464
SE,31470,GENERAL MAYNARD,0,0,801,0,0,3,0,363,0,0,0,1746,7,0,0,0,7,0,0,0,0,4,0,0,726,4020,77,3294,286
SE,31496,GARARU,0,0,1782,0,0,20,0,2191,0,0,0,7409,1,0,0,0,9,0,0,0,0,13,0,0,2955,16338,345,13383,1613
SE,31518,GRACCHO CARDOSO,0,0,2233,0,0,4,0,581,0,0,0,3299,5,0,0,0,9,0,0,0,0,11,0,0,1674,8910,271,7236,823
SE,31534,ILHA DAS FLORES,0,0,2049,0,0,12,0,1478,0,0,0,4171,4,0,0,0,8,0,0,0,0,3,0,0,2715,11696,298,8981,958
SE,31550,INDIAROBA,0,0,2197,0,0,7,0,294,0,0,0,7693,21,0,0,0,15,0,0,0,0,41,0,0,2151,14340,369,12189,1552
SE,31577,ITABAIANA,0,0,20341,0,0,104,0,9200,0,0,0,42659,23,0,0,0,64,0,0,0,0,58,0,0,13042,95370,1969,82328,7910
SE,31593,ITABAIANINHA,0,0,6274,0,0,56,0,5998,0,0,0,16233,48,0,0,0,40,0,0,0,0,26,0,0,11488,46060,1599,34572,4298
SE,31615,ITABI,0,0,1832,0,0,11,0,1192,0,0,0,2601,0,0,0,0,3,0,0,0,0,3,0,0,889,7226,117,6337,578
SE,31631,ITAPORANGA D AJUDA,0,0,7370,0,0,23,0,3562,0,0,0,13342,37,0,0,0,72,0,0,0,0,35,0,0,3533,32016,644,28483,3398
SE,31658,JAPARATUBA,0,0,4914,0,0,10,0,1159,0,0,0,6896,13,0,0,0,62,0,0,0,0,22,0,0,4272,19590,636,15318,1606
SE,31674,JAPOATA,0,0,3061,0,0,16,0,1924,0,0,0,6367,2,0,0,0,18,0,0,0,0,15,0,0,2398,16174,543,13776,1830
SE,31690,LAGARTO,0,0,26387,0,0,113,0,10182,0,0,0,38677,39,0,0,0,74,0,0,0,0,98,0,0,22172,110652,2739,88480,10171
SE,31712,LARANJEIRAS,0,0,8313,0,0,28,0,3541,0,0,0,10029,28,0,0,0,83,0,0,0,0,54,0,0,2429,27692,1032,25263,2155
SE,31739,MACAMBIRA,0,0,2399,0,0,18,0,1836,0,0,0,3054,1,0,0,0,10,0,0,0,0,3,0,0,1559,9756,147,8197,729
SE,31755,MALHADA DOS BOIS,0,0,1158,0,0,1,0,594,0,0,0,1583,1,0,0,0,6,0,0,0,0,4,0,0,743,4602,112,3859,400
SE,31771,MALHADOR,0,0,3405,0,0,11,0,1777,0,0,0,5517,4,0,0,0,20,0,0,0,0,13,0,0,1531,13884,278,12353,1328
SE,31798,MARUIM,0,0,4841,0,0,17,0,1538,0,0,0,7952,19,0,0,0,88,0,0,0,0,22,0,0,2472,19236,657,16764,1630
SE,31810,MOITA BONITA,0,0,3597,0,0,26,0,2937,0,0,0,3087,1,0,0,0,5,0,0,0,0,8,0,0,1647,13366,438,11719,1620
SE,31836,MONTE ALEGRE DE SERGIPE,0,0,2726,0,0,17,0,1857,0,0,0,6058,8,0,0,0,8,0,0,0,0,24,0,0,3680,16140,269,12460,1493
SE,31852,MURIBECA,0,0,1238,0,0,7,0,1131,0,0,0,4539,6,0,0,0,157,0,0,0,0,11,0,0,2382,10794,311,8412,1012
SE,31879,NEOPOLIS,0,0,4460,0,0,19,0,3163,0,0,0,8114,6,0,0,0,13,0,0,0,0,14,0,0,2755,21544,751,18789,2249
SE,31895,NOSSA SENHORA DA GLORIA,0,0,6833,0,0,20,0,2815,0,0,0,14908,13,0,0,0,27,0,0,0,0,33,0,0,6394,34634,673,28240,2918
SE,31917,NOSSA SENHORA DAS DORES,0,0,5772,0,0,26,0,3613,0,0,0,10066,24,0,0,0,35,0,0,0,0,37,0,0,5844,29820,1335,23976,3068
SE,31933,NOSSA SENHORA DE LOURDES,0,0,1642,0,0,1,0,420,0,0,0,3709,5,0,0,0,7,0,0,0,0,6,0,0,653,7384,175,6731,766
SE,31950,NOSSA SENHORA DO SOCORRO,0,0,32852,0,0,141,0,8199,0,0,0,41371,271,0,0,0,939,0,0,0,0,159,0,0,24126,117736,2718,93610,6960
SE,31976,PACATUBA,0,0,3179,0,0,16,0,1963,0,0,0,5210,7,0,0,0,14,0,0,0,0,15,0,0,4154,16898,696,12744,1644
SE,31992,PEDRA MOLE,0,0,609,0,0,2,0,278,0,0,0,2338,3,0,0,0,3,0,0,0,0,2,0,0,517,4090,54,3573,284
SE,32018,PEDRINHAS,0,0,2385,0,0,6,0,1034,0,0,0,4328,6,0,0,0,2,0,0,0,0,8,0,0,2491,11746,287,9255,1199
SE,32034,PINHAO,0,0,829,0,0,1,0,347,0,0,0,4985,0,0,0,0,1,0,0,0,0,3,0,0,1618,8752,124,7134,844
SE,32050,PIRAMBU,0,0,2031,0,0,4,0,878,0,0,0,4530,4,0,0,0,14,0,0,0,0,9,0,0,2099,10654,313,8555,772
SE,32077,POCO REDONDO,0,0,6491,0,0,39,0,3344,0,0,0,8131,6,0,0,0,3,0,0,0,0,28,0,0,5730,26894,407,21164,2715
SE,32093,POCO VERDE,0,0,5371,0,0,16,0,2819,0,0,0,11320,5,0,0,0,18,0,0,0,0,18,0,0,7441,30302,601,22861,2693
SE,32115,PORTO DA FOLHA,0,0,6189,0,0,30,0,3403,0,0,0,12627,15,0,0,0,15,0,0,0,0,31,0,0,6774,32504,652,25730,2768
SE,32131,PROPRIA,0,0,9814,0,0,21,0,3984,0,0,0,11767,18,0,0,0,20,0,0,0,0,19,0,0,7230,35330,644,28100,1813
SE,32158,RIACHAO DO DANTAS,0,0,5113,0,0,31,0,3067,0,0,0,10120,5,0,0,0,15,0,0,0,0,38,0,0,5708,27682,772,21974,2813
SE,32174,RIACHUELO,0,0,3559,0,0,10,0,2013,0,0,0,3897,15,0,0,0,25,0,0,0,0,38,0,0,2280,13210,355,10930,1018
SE,32190,RIBEIROPOLIS,0,0,3736,0,0,11,0,2090,0,0,0,9866,6,0,0,0,8,0,0,0,0,2,0,0,2276,20116,291,17840,1830
SE,32212,ROSARIO DO CATETE,0,0,2226,0,0,4,0,816,0,0,0,5158,18,0,0,0,17,0,0,0,0,4,0,0,1750,11020,241,9270,786
SE,32239,SALGADO,0,0,5932,0,0,16,0,1644,0,0,0,8334,24,0,0,0,26,0,0,0,0,42,0,0,2266,21052,706,18786,2062
SE,32255,SANTA LUZIA DO ITANHY,0,0,2458,0,0,20,0,1434,0,0,0,5006,5,0,0,0,17,0,0,0,0,16,0,0,3913,15256,664,11343,1723
SE,32298,SANTA ROSA DE LIMA,0,0,1209,0,0,1,0,388,0,0,0,2162,4,0,0,0,11,0,0,0,0,6,0,0,686,5138,190,4452,481
SE,32310,SANTO AMARO DAS BROTAS,0,0,2476,0,0,15,0,1393,0,0,0,5673,11,0,0,0,55,0,0,0,0,18,0,0,2278,13338,308,11060,1111
SE,32336,SAO CRISTOVAO,0,0,23212,0,0,76,0,5702,0,0,0,25436,199,0,0,0,472,0,0,0,0,158,0,0,12160,74298,1878,62138,5005
SE,32352,SAO DOMINGOS,0,0,1962,0,0,9,0,524,0,0,0,5259,6,0,0,0,8,0,0,0,0,14,0,0,2762,12210,321,9448,1345
SE,32379,SAO FRANCISCO,0,0,691,0,0,4,0,461,0,0,0,2142,1,0,0,0,8,0,0,0,0,17,0,0,680,4388,67,3708,317
SE,32395,SAO MIGUEL DO ALEIXO,0,0,475,0,0,6,0,392,0,0,0,2764,0,0,0,0,0,0,0,0,0,2,0,0,659,4866,65,4207,503
SE,32417,SIMAO DIAS,0,0,12785,0,0,24,0,2689,0,0,0,18704,28,0,0,0,85,0,0,0,0,95,0,0,5964,48030,1567,42066,6089
SE,32433,SIRIRI,0,0,1802,0,0,14,0,780,0,0,0,4258,12,0,0,0,34,0,0,0,0,10,0,0,1717,9772,310,8055,835
SE,32450,TELHA,0,0,838,0,0,5,0,505,0,0,0,1832,0,0,0,0,1,0,0,0,0,1,0,0,630,4148,64,3518,272
SE,32476,TOBIAS BARRETO,0,0,12506,0,0,50,0,6696,0,0,0,21042,69,0,0,0,144,0,0,0,0,89,0,0,14750,62340,1526,47590,5468
SE,32492,TOMAR DO GERU,0,0,2822,0,0,25,0,2018,0,0,0,6210,10,0,0,0,10,0,0,0,0,16,0,0,4338,17642,263,13304,1930
SE,32514,UMBAUBA,0,0,3681,0,0,11,0,1023,0,0,0,10530,29,0,0,0,17,0,0,0,0,81,0,0,3446,21922,1025,18476,2079
SP,61000,EUCLIDES DA CUNHA PAULISTA,1005,0,3948,28,59,3,3,0,0,0,0,0,0,0,2,2,55,1,53,0,5,0,4620,2,4140,14872,305,10732,641
SP,61018,ADAMANTINA,3955,0,11044,135,139,18,1,0,0,0,0,0,4,0,3,2,179,9,80,0,161,0,20277,15,10710,50500,2125,39790,1643
SP,61026,BOREBI,145,0,508,13,20,0,1,0,0,0,0,0,0,0,0,0,26,1,12,0,1,0,1752,1,486,3076,48,2590,62
SP,61034,ADOLFO,354,0,1487,14,34,2,2,0,0,0,0,0,0,0,0,0,46,3,27,0,3,0,2093,3,715,5216,225,4501,208
SP,61042,TARUMA,870,0,4719,37,66,2,3,0,0,0,0,0,1,0,1,1,148,2,62,0,32,0,6338,8,2697,15932,455,13235,490
SP,61050,AGUAI,3631,0,12110,130,443,21,10,0,0,0,0,0,1,0,6,2,375,8,254,0,29,0,12478,20,7181,39580,1208,32399,1673
SP,61069,MOTUCA,158,0,1718,13,24,0,0,0,0,0,0,0,1,0,1,1,58,1,30,0,8,0,2464,3,1226,6048,144,4822,198
SP,61077,AGUAS DA PRATA,755,0,2873,41,122,1,0,0,0,0,0,0,0,0,3,1,71,1,37,0,7,0,4309,4,2122,11026,275,8904,404
SP,61085,IARAS,439,0,864,10,23,3,2,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,1498,2,1079,4112,64,3033,118
SP,61093,AGUAS DE LINDOIA,1378,0,4253,73,158,10,2,0,0,0,0,0,1,0,4,1,139,4,76,0,24,0,9195,9,4404,21372,689,16968,952
SP,61107,GUATAPARA,562,0,1705,16,50,1,1,0,0,0,0,0,2,0,0,2,111,2,29,0,3,0,3194,3,1997,8188,258,6191,252
SP,61115,AGUAS DE SAO PEDRO,353,0,779,4,8,0,0,0,0,0,0,0,0,0,0,0,9,0,7,0,6,0,2076,2,631,4040,71,3409,94
SP,61123,DIRCE REIS,236,0,650,12,16,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,1171,2,427,2764,144,2337,95
SP,61131,AGUDOS,5170,0,13353,266,318,27,5,0,0,0,0,0,2,0,11,7,667,17,364,0,29,0,14991,36,8427,47048,1390,38621,1968
SP,61140,ESPIRITO SANTO DO TURVO,513,0,1105,3,22,0,0,0,0,0,0,0,0,0,1,0,25,0,10,0,2,0,2154,1,1516,5696,188,4180,156
SP,61158,ALFREDO MARCONDES,545,0,1451,14,28,1,0,0,0,0,0,0,0,0,0,1,56,3,9,0,3,0,2581,2,591,5728,203,5137,240
SP,61166,ROSANA,5282,0,9400,47,74,11,6,0,0,0,0,0,3,0,1,0,212,8,111,0,4,0,7752,4,9574,34150,583,24576,1078
SP,61174,ALTAIR,621,0,1114,36,55,1,0,0,0,0,0,0,0,0,0,0,68,2,14,0,6,0,1799,2,1564,5670,203,4106,185
SP,61182,EMBAUBA,312,0,1464,20,28,1,1,0,0,0,0,0,0,0,0,0,30,0,16,0,2,0,1312,2,1095,4698,249,3603,166
SP,61190,ALTINOPOLIS,1499,0,5397,51,147,17,0,0,0,0,0,0,5,0,0,6,205,4,65,0,24,0,10180,11,4067,23208,765,19141,765
SP,61204,ILHA SOLTEIRA,4596,0,9900,131,187,16,2,0,0,0,0,0,1,0,1,4,421,12,195,0,16,0,11524,10,8060,37228,903,29168,1249
SP,61212,ALTO ALEGRE,889,0,1458,30,54,3,0,0,0,0,0,0,0,0,2,0,19,2,25,0,10,0,2587,3,697,6364,283,5667,302
SP,61220,ALUMINIO,1545,0,9323,92,167,9,3,0,0,0,0,0,2,0,3,2,401,11,101,0,19,0,7744,13,4154,24944,588,20790,767
SP,61239,ALVARES FLORENCE,684,0,1566,16,37,2,0,0,0,0,0,0,0,0,0,0,33,3,17,0,4,0,3137,6,1707,7834,307,6127,315
SP,61247,PEDRINHAS PAULISTA,328,0,1069,7,25,0,1,0,0,0,0,0,1,0,1,0,12,0,12,0,0,0,1980,0,877,4542,67,3665,162
SP,61255,ALVARES MACHADO,2396,0,8759,79,85,7,1,0,0,0,0,0,1,0,3,4,172,13,89,0,21,0,8902,9,4802,27262,885,22460,1034
SP,61263,ARACARIGUAMA,2294,0,3763,82,120,2,3,0,0,0,0,0,0,0,2,2,271,4,113,0,9,0,5974,11,3860,17622,469,13762,643
SP,61271,ALVARO DE CARVALHO,298,0,888,10,20,0,3,0,0,0,0,0,0,0,0,0,37,3,15,0,1,0,2237,2,817,4866,166,4049,369
SP,61280,BERTIOGA,4968,0,9873,406,139,23,8,0,0,0,0,0,4,0,3,3,476,9,193,0,48,0,16616,25,10788,45770,881,34982,1307
SP,61298,ALVINLANDIA,214,0,988,10,25,0,0,0,0,0,0,0,0,0,1,0,75,0,34,0,4,0,1824,0,720,4164,102,3444,167
SP,61301,SUZANOPOLIS,458,0,1138,27,19,1,1,0,0,0,0,0,0,0,0,0,48,3,7,0,1,0,1253,0,1043,4502,278,3459,225
SP,61310,AMERICANA,19811,0,104689,935,1813,87,7,0,0,0,0,0,11,0,15,16,3299,89,972,0,186,0,94405,129,34135,275042,6990,240907,7453
SP,61328,SANTO ANTONIO DO ARACANGUA,446,0,3183,31,42,3,1,0,0,0,0,0,1,0,1,0,171,3,39,0,3,0,3849,3,2113,10378,177,8265,312
SP,61336,AMERICO BRASILIENSE,1903,0,14513,93,309,22,1,0,0,0,0,0,7,0,3,1,511,13,169,0,38,0,12764,7,6467,39592,1138,33125,1633
SP,61344,CANITAR,324,0,1071,49,43,1,0,0,0,0,0,0,1,0,1,2,76,2,20,0,2,0,2322,1,1082,5462,186,4380,279
SP,61352,AMERICO DE CAMPOS,1152,0,1633,17,22,4,0,0,0,0,0,0,0,0,0,0,71,1,24,0,6,0,3822,2,1161,8560,351,7399,294
SP,61360,BARRA DO CHAPEU,249,0,908,3,28,0,2,0,0,0,0,0,2,0,0,0,8,1,12,0,4,0,4063,2,1786,7690,250,5904,372
SP,61379,AMPARO,6738,0,22796,356,438,87,5,0,0,0,0,0,12,0,8,15,629,35,299,0,108,0,34274,67,11868,83956,2684,72088,3537
SP,61387,EMILIANOPOLIS,256,0,1334,20,47,1,1,0,0,0,0,0,0,0,0,0,32,1,20,0,1,0,1652,1,550,4308,166,3758,226
SP,61395,ANALANDIA,295,0,1130,12,46,1,0,0,0,0,0,0,0,0,0,0,74,3,18,0,2,0,3173,2,1590,6682,114,5092,222
SP,61409,NOVAIS,268,0,1229,26,32,1,0,0,0,0,0,0,0,0,1,0,52,1,13,0,2,0,2698,3,792,5512,105,4720,289
SP,61417,ANDRADINA,5097,0,19900,194,790,40,8,0,0,0,0,0,9,0,9,7,690,14,341,0,39,0,30625,59,16817,80420,3044,63603,2737
SP,61425,NOVA CANAA PAULISTA,179,0,703,5,24,0,1,0,0,0,0,0,1,0,0,0,19,0,17,0,1,0,1640,1,486,3390,157,2904,156
