SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,"('QT_VOTOS', 10, 'PARTIDO REPUBLICANO BRASILEIRO')","('QT_VOTOS', 11, 'PARTIDO PROGRESSISTA')","('QT_VOTOS', 12, 'PARTIDO DEMOCRÁTICO TRABALHISTA')","('QT_VOTOS', 13, 'PARTIDO DOS TRABALHADORES')","('QT_VOTOS', 14, 'PARTIDO TRABALHISTA BRASILEIRO')","('QT_VOTOS', 15, 'PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO')","('QT_VOTOS', 16, 'PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO')","('QT_VOTOS', 17, 'PARTIDO SOCIAL LIBERAL')","('QT_VOTOS', 19, 'PARTIDO TRABALHISTA NACIONAL')","('QT_VOTOS', 20, 'PARTIDO SOCIAL CRISTÃO')","('QT_VOTOS', 21, 'PARTIDO COMUNISTA BRASILEIRO')","('QT_VOTOS', 22, 'PARTIDO DA REPÚBLICA')","('QT_VOTOS', 23, 'PARTIDO POPULAR SOCIALISTA')","('QT_VOTOS', 25, 'DEMOCRATAS')","('QT_VOTOS', 27, 'PARTIDO SOCIAL DEMOCRATA CRISTÃO')","('QT_VOTOS', 28, 'PARTIDO RENOVADOR TRABALHISTA BRASILEIRO')","('QT_VOTOS', 29, 'PARTIDO DA CAUSA OPERÁRIA')","('QT_VOTOS', 31, 'PARTIDO HUMANISTA DA SOLIDARIEDADE')","('QT_VOTOS', 33, 'PARTIDO DA MOBILIZAÇÃO NACIONAL')","('QT_VOTOS', 36, 'PARTIDO TRABALHISTA CRISTÃO')","('QT_VOTOS', 40, 'PARTIDO SOCIALISTA BRASILEIRO')","('QT_VOTOS', 43, 'PARTIDO VERDE')","('QT_VOTOS', 44, 'PARTIDO REPUBLICANO PROGRESSISTA')","('QT_VOTOS', 45, 'PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA')","('QT_VOTOS', 50, 'PARTIDO SOCIALISMO E LIBERDADE')","('QT_VOTOS', 65, 'PARTIDO COMUNISTA DO BRASIL')","('QT_VOTOS', 70, 'PARTIDO TRABALHISTA DO BRASIL')",QT_ABST,QT_APTOS,QT_BRANCOS,QT_COMPARECIMENTOS,QT_NULOS
SP,61301,SUZANÁPOLIS,6,9,23,534,66,551,0,2,0,23,0,0,5,19,0,0,0,0,1,0,21,6,1,384,3,33,0,396,2583,163,2187,81
SP,61310,AMERICANA,892,456,4511,21656,674,766,6,2816,39,6940,0,355,1149,1042,258,3,0,0,15,259,385,28950,11,26655,402,9496,18,23551,163738,10870,140187,7506
SP,61328,SANTO ANTÔNIO DO ARACANGUÁ,10,21,1128,159,86,18,0,0,4,77,0,9,230,33,0,0,0,0,20,1,3,135,0,1846,8,7,0,578,5126,121,4548,242
SP,61336,AMÉRICO BRASILIENSE,129,41,141,9747,283,442,0,28,1,517,0,146,70,654,0,0,0,0,1,3,13,404,1,3880,21,14,0,4356,25130,1320,20774,900
SP,61344,CANITAR,3,10,65,280,498,10,0,30,0,160,0,70,131,107,0,0,0,0,1,0,183,228,0,328,3,7,0,686,3489,212,2803,93
SP,61352,AMÉRICO DE CAMPOS,5,14,27,304,13,60,0,1,0,58,0,8,628,46,0,0,0,0,0,2,80,13,1,1905,1,30,0,525,4376,241,3851,91
SP,61360,BARRA DO CHAPÉU,0,15,24,525,47,298,0,0,0,47,0,4,3,326,0,0,0,0,3,0,185,315,0,672,48,50,0,1150,4385,175,3235,81
SP,61379,AMPARO,162,148,943,4585,187,412,2,39,22,596,0,132,426,4141,6773,3,0,4,6,3,165,3708,2,7185,91,923,16,8471,50519,3437,42048,2731
SP,61387,EMILIANÓPOLIS,4,5,150,136,84,137,0,0,0,62,0,2,32,34,0,0,0,0,0,2,495,184,0,332,0,1,0,347,2377,152,2030,65
SP,61395,ANALÂNDIA,23,24,230,237,77,199,0,0,2,42,0,10,80,1372,0,0,0,0,0,0,77,149,0,249,13,2,0,1218,4678,207,3460,125
SP,61409,NOVAIS,6,17,41,503,422,34,0,3,0,95,0,6,143,96,0,0,0,0,0,0,1,40,0,590,4,2,61,657,3248,173,2591,127
SP,61417,ANDRADINA,145,242,739,2819,342,416,1,471,7,798,0,62,955,829,5,1,0,2,19,8,123,659,2,3885,70,13638,2,9207,43276,2309,34069,2029
SP,61425,NOVA CANAÃ PAULISTA,3,2,13,100,9,462,0,2,0,8,0,1,55,74,0,0,0,0,0,0,67,12,0,508,0,5,0,275,1837,61,1562,43
SP,61433,ANGATUBA,21,40,90,861,72,555,0,60,1,603,0,22,370,165,0,33,0,0,13,0,118,4835,3,2062,1257,21,0,3117,16715,752,13598,417
SP,61441,SALTINHO,19,10,41,266,890,32,0,7,0,167,0,66,1783,51,0,0,0,0,1,0,4,170,0,465,7,7,0,419,5263,325,4844,177
SP,61450,ANHEMBI,13,43,74,233,280,430,0,0,0,458,0,22,120,39,0,0,0,0,7,0,5,253,1,1164,1,30,9,1267,4962,157,3695,75
SP,61468,UBARANA,11,5,19,575,96,397,0,4,0,87,0,18,105,127,0,0,0,0,0,0,80,147,6,820,0,9,1,822,4052,277,3230,75
SP,61476,ANHUMAS,5,3,18,114,238,167,0,5,0,15,0,6,29,163,0,0,0,0,0,1,501,478,1,434,0,8,0,434,3001,106,2567,58
SP,61484,CAJATI,32,33,143,2210,508,264,0,7,0,313,0,233,23,1145,0,0,0,0,5,0,253,140,20,6851,33,45,1381,6027,22630,825,16603,403
SP,61492,APARECIDA,4,87,311,742,297,211,0,93,8,1469,0,281,421,12508,1,0,0,0,3,0,36,549,1,2515,29,25,0,4086,27925,1053,23839,1049
SP,61506,CAMPINA DO MONTE ALEGRE,12,9,140,360,26,301,0,1,0,56,0,8,23,30,0,0,0,0,9,0,110,868,0,912,83,11,0,896,4420,179,3524,83
SP,61514,APARECIDA D'OESTE,7,13,24,209,218,413,0,37,3,83,0,2,55,176,0,0,0,0,0,0,74,105,0,1058,4,61,0,752,3867,175,3115,93
SP,61522,ASPÁSIA,1,5,9,199,35,113,0,0,0,7,0,0,30,42,0,0,0,0,0,0,38,37,0,712,2,1,0,210,1660,41,1450,41
SP,61530,APIAÍ,62,223,230,1382,322,108,0,4,0,219,0,37,49,599,0,5,0,0,134,1,1720,2891,1,2501,1025,239,0,5795,20499,945,14704,393
SP,61549,VARGEM,21,10,227,311,225,6,0,5,4,119,0,133,373,1769,0,0,0,0,0,3,2,277,0,397,2,5,11,1495,6672,451,5177,162
SP,61557,ARAÇATUBA,1027,1020,14965,3797,4910,822,1,233,13,3809,0,982,4427,1186,1,5,1,0,3215,434,210,1525,10,42832,985,1245,8,25063,134878,5863,109815,5332
SP,61565,POTIM,1,23,70,459,224,119,0,18,2,424,0,276,90,3494,0,0,0,0,1,0,5,719,0,646,5,38,1,1885,10778,399,8893,991
SP,61573,ARAÇOIABA DA SERRA,80,91,405,2241,2037,139,1,9,10,320,0,130,162,208,0,3,0,1,261,7,63,1663,4,3403,324,183,3,2778,18601,1222,15823,921
SP,61581,ALAMBARI,5,0,17,117,11,178,0,6,1,260,0,10,6,59,0,9,0,0,5,0,4,1162,0,605,6,2,0,426,3347,132,2921,60
SP,61590,ARAMINA,2,9,446,291,42,135,1,79,1,62,0,73,802,282,0,1,0,0,0,0,3,26,0,646,3,6,0,673,4171,206,3498,63
SP,61603,ITAOCA,14,7,12,135,14,2,0,10,0,39,0,64,29,461,0,0,0,0,9,2,146,306,0,354,45,6,0,664,2740,102,2076,43
SP,61611,ARANDU,50,253,210,313,194,9,0,0,0,129,0,265,84,476,0,0,0,0,0,0,2,29,933,364,5,4,0,802,5037,285,4235,186
SP,61620,TUIUTI,24,5,65,54,629,76,0,2,0,20,0,14,89,1706,2,1,0,0,0,0,12,125,3,267,9,11,9,627,4408,225,3781,116
SP,61638,ARARAQUARA,843,382,1815,53641,1267,568,4,104,5,2108,0,329,841,1195,5,3,1,15,9,8,355,1717,0,35631,444,211,10,25601,151206,6817,125605,6643
SP,61646,ARAPEÍ,2,3,50,217,29,15,0,60,0,88,0,10,148,213,0,59,0,0,0,0,9,71,0,458,0,0,0,489,2291,94,1802,46
SP,61654,ARARAS,591,7463,1245,20698,4606,201,13,61,7,1960,0,210,1201,4614,959,5,1,1,5,367,219,5553,7,5080,112,410,10,14213,89032,6798,74819,4391
SP,61662,ESTIVA GERBI,28,190,56,550,108,570,0,0,2,200,0,13,219,183,21,49,0,0,1,3,24,699,0,1473,5,4,0,1136,7649,485,6513,969
SP,61670,AREALVA,27,18,82,378,219,24,0,0,0,116,0,12,273,216,0,0,0,0,0,2,7,161,0,2036,21,9,9,1116,5878,439,4762,264
SP,61689,ENGENHEIRO COELHO,66,32,329,1378,163,329,0,31,1,328,0,63,102,520,0,0,0,0,3,166,281,122,14,2295,2,13,0,2089,10079,553,7990,286
SP,61697,AREIAS,0,1,61,254,40,26,2,29,0,194,0,70,148,527,0,35,0,0,1,0,3,149,0,482,4,1,0,690,3271,136,2581,111
SP,61700,RIBEIRÃO GRANDE,3,23,155,418,32,592,0,1,1,140,0,6,17,50,0,0,0,0,48,3,288,1114,1,1167,9,52,0,1315,6536,358,5221,87
SP,61719,AREIÓPOLIS,154,38,406,527,147,221,0,40,0,489,0,18,39,741,0,1,0,0,0,10,448,543,0,1123,3,99,0,1470,8168,703,6698,244
SP,61727,HORTOLÂNDIA,876,378,2347,53257,1040,4770,6,55,65,3288,0,877,1382,1106,58,3,1,13,579,14,913,2528,14,5478,302,4095,95,18129,123157,6799,105028,3633
SP,61735,ARIRANHA,13,7,40,622,1407,49,0,14,1,74,0,8,119,76,0,0,0,0,8,1,43,245,0,1849,6,8,152,1176,7045,460,5869,214
SP,61743,HOLAMBRA,80,54,172,541,54,86,0,8,2,262,0,22,173,218,1,11,0,5,0,2,112,353,10,3079,6,40,0,1209,8915,484,7706,1033
SP,61751,ARTUR NOGUEIRA,150,89,2547,4254,452,278,0,30,6,694,0,56,119,307,7,0,0,7,5,47,458,1437,52,5788,31,362,8,4612,28366,2075,23754,1271
SP,61760,ELISIÁRIO,2,1,11,562,19,37,0,1,0,38,0,1,172,237,0,0,0,0,0,0,33,78,0,469,0,0,44,372,2493,142,2121,49
SP,61778,ARUJÁ,531,212,1495,5548,4820,3067,54,240,78,1467,0,5259,829,1601,3,5,0,4,13,26,198,3218,16,4150,134,624,14,8849,56789,4064,47940,2478
SP,61786,BOM SUCESSO DE ITARARÉ,0,9,20,90,41,84,0,0,0,21,0,2,9,4,0,0,0,0,0,0,410,960,1,297,0,0,0,703,2944,64,2241,34
SP,61794,ASSIS,286,199,1634,6542,1071,403,0,1369,14,12000,0,177,419,885,2,3,0,0,1,36,633,12573,4,4057,249,74,3,14026,67911,3847,53885,2163
SP,61808,PONTALINDA,8,45,115,228,34,164,0,2,8,31,0,1,38,41,1,0,0,0,0,0,79,64,0,1107,0,18,0,730,3312,248,2582,42
SP,61816,ATIBAIA,1691,305,1141,2333,815,605,2,75,81,1785,0,526,573,6630,16,9,1,7,21,1897,190,26714,5,8205,384,291,322,17441,94164,7273,76723,4668
SP,61824,PARISI,8,1,44,79,14,16,0,0,0,5,0,1,17,374,0,0,0,0,0,0,4,9,1,834,9,1,0,286,1919,46,1633,26
SP,61832,AURIFLAMA,60,30,1632,1160,381,713,0,10,0,354,0,10,314,107,0,0,0,0,11,3,128,174,0,1712,42,47,0,2071,11068,894,8997,345
SP,61840,TAQUARIVAÍ,5,3,97,144,26,2,0,0,0,77,0,0,3,49,0,1,0,0,0,0,645,771,0,1249,1,3,0,1047,4584,130,3537,55
SP,61859,AVAÍ,14,7,135,551,18,15,0,34,0,274,0,3,13,142,0,0,0,1,0,0,131,140,0,1169,4,5,15,570,3710,120,3140,73
SP,61867,MARAPOAMA,19,4,12,403,44,5,0,2,1,28,0,85,356,106,0,0,0,5,0,0,8,136,0,398,6,2,11,328,2330,141,2002,52
SP,61875,AVANHANDAVA,23,92,215,581,1216,66,0,13,58,243,0,167,34,214,0,0,0,0,20,5,74,444,0,1198,27,14,0,1466,7459,435,5993,170
SP,61883,SÃO JOÃO DE IRACEMA,3,5,3,179,165,146,0,0,0,38,0,1,32,23,0,0,0,0,0,0,9,7,0,455,0,21,0,246,1507,34,1261,21
SP,61891,AVARÉ,515,12414,1850,2841,1906,355,1,42,9,1105,0,504,374,1011,1,0,1,0,3,7,201,1355,4700,6187,359,153,12,11569,59766,4038,48197,2575
SP,61905,SÃO LOURENÇO DA SERRA,65,32,101,1167,115,471,0,13,2,594,0,28,66,486,0,31,0,0,0,2,44,108,0,1977,40,164,2,1929,10114,688,8185,844
SP,61913,BADY BASSITT,135,293,201,1650,307,606,0,12,7,299,0,20,519,461,0,0,0,0,5,1,466,100,5,1906,26,144,2,2011,11004,548,8993,392
SP,61921,ZACARIAS,15,16,20,295,308,27,0,0,0,35,0,1,391,69,0,0,0,0,2,1,18,15,2,141,1,8,0,292,1994,102,1702,49
SP,61930,BALBINOS,7,51,17,48,9,9,0,2,0,44,0,2,10,11,0,0,0,0,0,0,1,11,0,653,3,1,2,308,1390,77,1082,31
SP,61948,ITAPIRAPUÃ PAULISTA,0,9,17,543,246,1,0,2,0,14,0,2,8,31,0,0,0,0,10,0,58,157,0,786,5,10,0,659,3004,119,2345,40
SP,61956,BÁLSAMO,49,20,93,1043,884,46,0,1,5,117,0,9,280,163,0,0,0,0,1,1,75,20,9,1596,5,37,1,825,6361,427,5536,188
SP,61964,MESÓPOLIS,0,38,17,71,11,86,0,0,0,17,0,0,47,17,0,0,0,0,0,0,26,58,0,646,0,5,6,371,1638,86,1267,11
SP,61972,BANANAL,5,60,85,429,61,69,0,10,0,781,0,47,178,696,0,850,0,0,3,1,33,269,0,1281,38,61,0,1505,8031,430,6526,340
SP,61980,NOVA CAMPINA,50,5,34,261,62,6,0,1,0,203,0,4,3,55,0,1,0,0,0,0,782,2605,2,431,2,1,0,1356,6473,128,5117,71
SP,61999,BARBOSA,1,10,87,142,1444,16,0,2,1,123,0,8,36,154,0,0,0,1,0,1,66,617,0,601,3,3,0,716,4569,134,3853,82
SP,62006,ILHA COMPRIDA,18,66,37,342,43,128,0,50,2,54,0,118,40,847,1,0,0,1,5,0,262,123,0,2038,13,20,44,1658,6929,160,5271,297
SP,62014,BARÃO DE ANTONINA,2,33,18,167,53,31,0,0,0,52,0,11,70,24,0,0,0,0,0,2,50,443,3,416,8,2,0,426,2292,161,1866,79
SP,62022,LOURDES,1,34,42,84,605,22,0,1,1,23,0,1,90,64,0,0,0,0,0,1,9,12,0,375,0,1,0,354,1928,45,1574,35
SP,62030,BARIRI,11,60,490,1289,663,173,1,10,1,451,0,31,306,254,2,2,0,0,1,11,167,1552,0,8085,11,62,7,5055,23541,1901,18486,952
SP,62049,TORRE DE PEDRA,2,8,34,96,14,59,0,0,3,22,0,15,13,80,0,0,0,0,5,0,10,229,0,926,1,3,0,658,2428,58,1770,31
SP,62057,BARRA BONITA,7,56,951,2395,415,728,9,11,4,689,0,97,347,546,2,0,0,0,1,468,58,3788,192,7502,71,303,2,5444,29833,2028,24389,1255
SP,62065,ARCO-ÍRIS,3,31,41,178,387,1,0,9,0,40,0,0,12,55,0,0,0,0,84,0,7,106,0,344,0,2,0,297,1873,78,1576,41
SP,62073,BARRA DO TURVO,0,27,31,987,18,5,0,9,2,105,0,286,6,1107,0,0,0,0,1,0,27,7,1,991,3,4,48,2543,6974,141,4431,93
SP,62081,BREJO ALEGRE,1,12,83,221,808,27,0,8,0,25,0,3,6,14,0,0,0,0,0,3,3,30,0,160,1,1,2,285,2022,90,1737,67
SP,62090,BARRETOS,1049,102,1492,2002,716,25996,10,47,6,1245,0,7258,11289,969,0,48,0,4,2,9,237,1028,1,1917,116,821,21,15067,82151,3164,67084,1909
SP,62103,CANAS,1,5,8,78,488,37,2,19,0,38,0,93,282,295,0,0,0,0,0,0,10,93,1,404,1,10,0,502,3244,95,2742,516
SP,62111,BARRINHA,8,44,559,929,386,4172,0,1460,2,276,0,378,189,605,0,0,0,0,4,0,29,386,1,2631,9,38,3,4064,20347,1522,16283,545
SP,62120,PRACINHA,0,5,269,100,21,1,0,0,0,17,0,4,33,4,0,0,0,0,0,0,29,64,0,417,7,0,0,230,1352,40,1122,13
SP,62138,BARUERI,1806,833,1246,19889,2797,22431,51,831,90,5491,0,906,897,60917,71,64,2,18,29,318,746,2692,134,5195,797,1121,73,28095,198261,10659,170166,9004
SP,62146,PRATÂNIA,115,25,42,244,33,7,0,2,0,23,0,6,134,148,0,1,0,0,1,1,18,444,6,1144,5,24,0,816,3945,280,3129,87
SP,62154,BASTOS,99,183,527,588,73,163,0,55,1,834,0,162,137,255,0,0,0,0,149,7,2049,1416,0,3899,15,27,23,3634,17165,1100,13531,299
SP,62162,QUADRA,0,8,85,284,43,39,0,2,1,6,0,4,12,29,1,1,0,0,10,0,4,486,2,656,6,4,2,605,2713,104,2108,114
SP,62170,BATATAIS,36,106,3718,3005,580,7771,1,123,2,400,0,374,858,2797,2,1,2,1,4,3,112,563,5,4779,90,628,4,7047,41351,2595,34304,1394
SP,62189,SANTA CRUZ DA ESPERANÇA,0,2,369,64,12,79,1,7,0,4,0,46,281,17,0,0,0,0,0,0,5,9,0,139,7,21,23,365,1720,39,1355,104
SP,62197,BAURU,296,1332,5766,20707,1331,828,44,148,38,11810,0,468,1142,3487,10,15,5,3,9,25,779,33421,13,78304,459,812,55,41017,243516,12528,202499,10021
SP,62200,SANTA SALETE,18,3,11,64,7,337,0,0,0,4,0,0,15,56,0,0,0,0,0,0,38,13,0,381,0,6,0,169,1352,85,1183,38
SP,62219,BEBEDOURO,236,176,17665,2124,346,3691,36,77,3,824,0,90,860,1833,0,0,0,2,69,6,83,1164,0,4285,83,196,687,11377,56410,3832,45033,1965
SP,62227,VITÓRIA BRASIL,1,10,5,60,58,102,0,0,0,10,0,1,5,23,0,0,0,0,0,0,23,5,0,698,0,4,0,211,1497,89,1286,67
SP,62235,BENTO DE ABREU,1,5,413,108,326,62,0,0,0,90,0,7,96,17,0,0,0,0,2,0,1,66,0,148,3,3,0,365,2058,125,1693,81
SP,62243,IPIGUÁ,71,24,20,510,64,93,0,2,0,62,0,29,34,135,0,0,0,0,0,0,130,20,0,641,3,213,19,543,3162,207,2619,84
SP,62251,BERNARDINO DE CAMPOS,8,79,78,1319,162,49,1,18,0,530,0,27,86,211,0,0,0,0,0,1,182,909,0,1678,28,5,0,1721,8421,435,6700,198
SP,62260,TAQUARAL,4,5,70,120,56,370,0,5,0,6,0,7,19,57,0,0,0,0,0,0,4,21,0,590,0,3,1,453,2162,149,1709,32
SP,62278,BILAC,27,13,250,157,1926,11,0,9,1,127,0,6,148,16,0,0,0,0,7,1,11,112,0,845,6,14,0,1154,5769,328,4615,208
SP,62286,FERNÃO,6,3,152,41,17,0,0,52,0,47,0,7,4,162,0,0,0,0,0,0,93,9,0,342,0,2,0,239,1371,65,1132,20
SP,62294,BIRIGUI,395,165,2537,7981,29332,205,0,67,9,1933,0,118,237,673,0,1,0,2,72,61,96,1811,3,5078,148,137,3,11889,76075,4278,64186,3196
SP,62308,GAVIÃO PEIXOTO,7,8,233,427,252,36,0,39,0,10,0,37,54,60,0,0,0,0,0,0,464,15,1,697,0,1,0,380,3297,203,2917,81
SP,62316,BIRITIBA MIRIM,11,88,154,2014,575,346,0,29,5,260,0,4218,2686,943,3,1,0,0,6,3,220,565,1,1314,41,82,2,3953,20972,1135,17019,453
SP,62324,JUMIRIM,13,9,14,99,81,96,0,1,0,23,0,7,116,296,0,0,0,0,3,1,2,330,0,187,5,7,3,354,2030,126,1676,59
SP,62332,BOA ESPERANÇA DO SUL,46,29,161,2144,86,2175,0,4,0,270,0,21,44,181,0,0,0,0,0,0,35,121,0,1238,11,7,0,1929,10043,395,8114,209
SP,62340,NANTES,1,0,91,16,455,15,0,7,0,70,0,2,23,59,0,0,0,0,0,0,52,72,1,621,5,1,0,384,2121,71,1737,22
SP,62359,BOCAINA,2,75,36,1812,72,51,0,1,0,98,0,4,251,232,0,7,0,0,2,7,12,620,0,1142,3,179,0,1423,8054,440,6631,1041
SP,62367,NOVA CASTILHO,0,6,10,85,196,15,0,0,0,11,0,11,64,23,0,0,0,0,0,0,3,15,0,404,0,35,0,196,1214,37,1018,32
SP,62375,BOFETE,33,31,64,564,139,89,0,10,7,101,0,9,607,157,1,0,0,0,24,0,19,231,0,1536,460,31,1,2092,7408,419,5316,196
SP,62383,OUROESTE,38,125,71,869,24,229,0,0,0,108,0,7,79,950,0,0,0,0,0,0,39,91,0,1579,6,20,0,1276,6624,331,5348,174
SP,62391,BOITUVA,202,122,1404,2316,1576,884,1,31,26,728,0,192,2546,749,2,2,0,2,324,1,163,2345,4,5579,159,178,3,6055,33625,2818,27570,1497
SP,62405,PAULISTÂNIA,2,6,8,97,30,62,0,18,0,42,0,0,2,56,0,0,0,0,0,0,13,51,0,596,8,2,0,277,1472,59,1195,33
SP,62413,BOM JESUS DOS PERDÕES,82,65,583,785,257,426,6,19,9,169,0,471,85,1774,1,7,0,1,1,33,42,1566,0,1766,47,35,10,2484,13876,1017,11392,684
SP,62421,RIBEIRÃO DOS ÍNDIOS,0,3,16,95,12,3,0,2,0,23,0,14,214,7,0,0,0,0,0,0,582,31,0,297,4,24,0,325,1966,111,1641,64
SP,62430,BORÁ,0,7,34,152,16,3,0,17,1,171,0,1,55,33,0,0,0,0,0,0,29,66,0,73,1,2,0,134,951,44,817,14
SP,62448,TRABIJU,1,6,12,132,28,30,0,1,0,13,0,6,10,29,0,0,0,0,0,0,12,4,0,704,0,4,0,209,1372,35,1163,25
SP,62456,BORACÉIA,1,16,56,226,424,10,0,1,0,71,0,6,188,45,0,0,0,0,0,2,6,74,0,946,0,36,0,484,3307,241,2823,153
SP,62472,BORBOREMA,19,100,121,1461,367,153,0,4,0,127,0,6,72,190,0,0,0,3,5,0,38,1516,2,2472,23,8,1,2511,11334,817,8823,375
SP,62499,BOTUCATU,638,456,2828,15551,407,451,5,345,15,1209,0,202,1023,1478,6,34,2,3,1,9,223,4433,65,19068,232,4915,14,15653,88612,5861,72959,5172
SP,62510,BRAGANÇA PAULISTA,751,203,4401,5381,792,250,1,41,19,1903,0,579,406,44184,18,24,1,6,15,30,350,1933,5,9574,239,408,1233,18426,109472,5350,91046,4126
SP,62553,BRAÚNA,2,3,81,91,1433,13,0,21,5,45,0,4,190,101,0,0,0,0,9,1,2,311,0,345,12,3,0,562,3754,197,3192,78
SP,62570,BRODOWSKI,4,41,4660,1124,200,1006,6,62,0,179,0,109,188,752,3,1,0,0,4,0,68,135,0,1062,16,61,2,2535,14762,820,12227,492
SP,62596,BROTAS,5,64,491,999,278,220,0,9,3,581,0,43,166,1070,2,1,0,0,3,2,29,518,0,4524,37,246,0,3678,16613,1300,12935,619
SP,62618,BURI,35,27,439,1127,174,361,0,21,1,311,0,31,51,83,0,75,0,0,31,0,1101,4606,1,525,137,25,2,3135,14202,635,11067,193
SP,62634,BURITAMA,49,142,293,753,3943,34,0,6,1,171,0,8,540,201,0,0,0,0,2,4,216,75,0,1096,24,25,0,2667,12049,622,9382,262
SP,62650,BURITIZAL,0,14,39,84,34,437,0,21,36,85,0,8,378,485,0,0,0,0,0,0,0,51,0,343,0,13,0,353,2879,148,2526,77
SP,62677,CABRÁLIA PAULISTA,5,3,59,604,103,39,0,20,0,94,0,1,14,185,0,0,0,0,0,0,282,96,0,784,6,2,0,848,3655,172,2807,70
SP,62693,CABREÚVA,138,87,760,1658,1056,297,1,5,5,955,0,43,153,751,2,1,0,0,1,10,63,6096,0,4145,24,2072,0,4827,28903,2153,24076,947
SP,62715,CAÇAPAVA,34,181,443,4318,495,1042,154,123,25,14493,0,996,3497,1893,9,22,0,0,68,15,331,4913,6,4952,249,111,36,10141,64375,4728,54234,3579
SP,62731,CACHOEIRA PAULISTA,12,84,256,1042,91,332,2,120,0,682,0,1542,270,393,0,8,1,0,3,0,151,1350,0,2327,90,310,6,4389,23576,1166,19187,6763
SP,62758,CACONDE,24,15,63,478,119,220,0,2621,0,65,0,9,96,92,1,0,0,0,0,1,34,38,0,5127,9,75,3,3195,13858,509,10663,256
SP,62774,CAFELÂNDIA,81,156,278,646,743,52,0,20,1,350,0,409,109,1110,0,1,0,1,0,4,2038,304,0,1729,47,24,9,2928,13170,757,10242,337
SP,62790,CAIABU,12,4,94,91,197,67,0,0,0,46,0,9,6,346,0,0,0,0,0,0,846,139,0,581,3,3,6,611,3534,183,2923,45
SP,62812,CAIEIRAS,300,178,842,8713,8441,158,3,129,39,1355,0,150,396,1471,37,15,2,10,20,39,290,1072,54,11147,198,1222,10,7783,58263,4632,50480,2831
SP,62839,CAIUÁ,1,1,148,586,52,130,0,0,0,74,0,2,8,36,0,0,0,0,1,2,223,49,0,945,4,1,0,931,3946,110,3015,315
SP,62855,CAJAMAR,359,145,5629,5784,1624,2852,0,66,13,1037,0,166,1343,1665,34,7,0,2,2,31,149,994,326,4792,78,1727,5,7040,48853,3719,41813,3434
SP,62871,CAJOBI,3,23,60,1078,418,1561,0,86,0,128,0,138,362,303,0,0,0,0,1,0,63,84,0,461,9,2,209,1600,7896,485,6296,197
SP,62898,CAJURU,19,72,4623,945,197,1193,2,27,0,138,0,252,1280,390,0,1,0,4,0,1,92,160,0,731,90,121,597,3738,17938,1080,14200,560
SP,62910,CAMPINAS,5624,13752,59875,97700,10978,27525,146,589,213,36442,0,1721,14490,31362,265,54,15,35,689,236,14145,40567,658,71579,5440,14210,187,125730,761315,49240,635585,39313
SP,62936,CAMPO LIMPO PAULISTA,335,2996,657,8538,1021,725,0,239,19,4355,0,866,910,586,4,3,0,0,17,9,158,1903,2,8504,119,2300,45,8751,56040,3804,47289,2809
SP,62952,CAMPOS DO JORDÃO,40,200,687,1208,943,605,1,70,5,929,0,411,945,1946,0,3,0,4,37,61,92,3276,1,5233,248,162,12,8611,37447,3976,28836,2537
SP,62979,CAMPOS NOVOS PAULISTA,2,32,56,112,108,33,0,33,1,97,0,2,17,101,1,0,0,0,0,0,467,549,0,692,16,12,0,643,3443,150,2800,86
SP,62995,CANANÉIA,11,195,237,222,155,356,0,19,1,69,0,393,31,648,1,3,0,0,1,2,63,116,0,2520,78,51,107,2911,9864,287,6953,608
SP,63010,CÂNDIDO MOTA,116,90,312,1202,187,403,0,188,1,5403,0,75,673,175,1,0,0,0,0,2,1280,1449,1,3345,92,11,0,5073,24442,1858,19369,630
SP,63037,CÂNDIDO RODRIGUES,0,11,76,449,80,290,0,24,0,16,0,1,136,49,0,0,0,0,2,0,4,142,0,171,0,4,55,378,2383,245,2005,72
SP,63053,CAPÃO BONITO,128,70,1224,1975,185,281,0,4,4,886,0,75,109,515,2,11,0,1,80,9,1338,11617,1,3155,103,183,0,8315,35866,1904,27551,684
SP,63070,CAPELA DO ALTO,23,66,206,945,99,377,0,3,48,655,0,65,71,167,1,8,0,0,23,5,7,2877,0,1361,30,167,0,2138,11958,772,9820,710
SP,63096,CAPIVARI,168,101,3838,1254,800,1806,0,10,0,741,0,66,3229,1114,22,1,0,0,0,19,1970,3525,0,1825,43,275,8,5771,33437,2583,27666,1363
SP,63118,CARAGUATATUBA,40,3396,915,4209,1081,2171,16,3881,27,784,0,2567,1167,1500,12,18,0,2,279,91,447,2514,84,11707,268,212,1186,14671,68781,4551,54110,2468
SP,63134,CARAPICUÍBA,2599,734,5240,71485,2921,1741,23,1185,435,45799,0,1891,1362,5981,45,68,3,38,40,443,2698,3656,1812,8654,837,2484,133,36633,260967,17436,224334,15011
SP,63150,CARDOSO,15,107,128,570,51,230,0,0,1,73,0,12,484,175,0,0,0,0,0,2,41,45,0,3867,37,26,0,2339,9910,542,7571,274
