SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,"('QT_VOTOS', 10, 'PARTIDO REPUBLICANO BRASILEIRO')","('QT_VOTOS', 11, 'PARTIDO PROGRESSISTA')","('QT_VOTOS', 12, 'PARTIDO DEMOCRÁTICO TRABALHISTA')","('QT_VOTOS', 13, 'PARTIDO DOS TRABALHADORES')","('QT_VOTOS', 14, 'PARTIDO TRABALHISTA BRASILEIRO')","('QT_VOTOS', 15, 'PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO')","('QT_VOTOS', 16, 'PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO')","('QT_VOTOS', 17, 'PARTIDO SOCIAL LIBERAL')","('QT_VOTOS', 19, 'PARTIDO TRABALHISTA NACIONAL')","('QT_VOTOS', 20, 'PARTIDO SOCIAL CRISTÃO')","('QT_VOTOS', 21, 'PARTIDO COMUNISTA BRASILEIRO')","('QT_VOTOS', 22, 'PARTIDO DA REPÚBLICA')","('QT_VOTOS', 23, 'PARTIDO POPULAR SOCIALISTA')","('QT_VOTOS', 25, 'DEMOCRATAS')","('QT_VOTOS', 27, 'PARTIDO SOCIAL DEMOCRATA CRISTÃO')","('QT_VOTOS', 28, 'PARTIDO RENOVADOR TRABALHISTA BRASILEIRO')","('QT_VOTOS', 29, 'PARTIDO DA CAUSA OPERÁRIA')","('QT_VOTOS', 31, 'PARTIDO HUMANISTA DA SOLIDARIEDADE')","('QT_VOTOS', 33, 'PARTIDO DA MOBILIZAÇÃO NACIONAL')","('QT_VOTOS', 36, 'PARTIDO TRABALHISTA CRISTÃO')","('QT_VOTOS', 40, 'PARTIDO SOCIALISTA BRASILEIRO')","('QT_VOTOS', 43, 'PARTIDO VERDE')","('QT_VOTOS', 45, 'PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA')","('QT_VOTOS', 50, 'PARTIDO SOCIALISMO E LIBERDADE')","('QT_VOTOS', 65, 'PARTIDO COMUNISTA DO BRASIL')","('QT_VOTOS', 70, 'PARTIDO TRABALHISTA DO BRASIL')",QT_ABST,QT_APTOS,QT_BRANCOS,QT_COMPARECIMENTOS,QT_NULOS
RS,88722,TABAÍ,0,1377,0,1620,0,1094,12,0,0,0,0,0,0,0,0,0,0,0,4,0,0,26,0,1,580,0,381,3225,615,2844,359
RS,88730,SÃO JOSÉ DO NORTE,0,10093,0,9512,0,7407,54,0,0,0,0,0,0,0,0,0,0,0,33,32,0,99,0,11,3202,0,2987,20644,2612,17657,2259
RS,88749,VILA LÂNGARO,0,960,0,734,0,989,8,0,0,0,0,0,0,0,0,0,0,0,3,2,0,2,0,1,223,0,215,2174,699,1959,297
RS,88757,SÃO JOSÉ DO OURO,0,2720,0,2105,0,1551,26,0,0,0,0,0,0,0,0,0,0,0,246,6,0,96,0,10,665,0,769,5668,1664,4899,709
RS,88765,SENADOR SALGADO FILHO,0,1329,0,809,0,1415,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,216,0,310,2518,415,2208,222
RS,88773,SÃO LEOPOLDO,0,58368,0,86940,0,35575,1285,0,0,0,0,0,0,0,0,0,0,0,229,86,0,2423,0,300,44057,0,20542,155191,22556,134649,17479
RS,88781,VESPASIANO CORRÊA,0,1055,0,946,0,706,7,0,0,0,0,0,0,0,0,0,0,0,81,0,0,5,0,7,115,0,455,2333,501,1878,333
RS,88790,SÃO LOURENÇO DO SUL,0,11560,0,18706,0,9592,50,0,0,0,0,0,0,0,0,0,0,0,23,15,0,197,0,58,11758,0,5760,35162,3857,29402,2988
RS,88803,MONTE ALEGRE DOS CAMPOS,0,1165,0,893,0,1005,2,0,0,0,0,0,0,0,0,0,0,0,10,0,0,6,0,0,350,0,581,2968,1047,2387,296
RS,88811,SÃO LUIZ GONZAGA,0,9604,0,11887,0,7270,71,0,0,0,0,0,0,0,0,0,0,0,63,7,0,180,0,28,5402,0,6277,26843,3774,20566,2846
RS,88820,MARQUES DE SOUZA,0,1540,0,1532,0,1271,11,0,0,0,0,0,0,0,0,0,0,0,6,6,0,32,0,3,577,0,420,3550,777,3130,505
RS,88838,SÃO MARCOS,0,8535,0,5300,0,7089,57,0,0,0,0,0,0,0,0,0,0,0,44,7,0,139,0,11,1305,0,2393,16311,2885,13918,2464
RS,88846,CHUÍ,0,1263,0,1709,0,944,7,0,0,0,0,0,0,0,0,0,0,0,1,4,0,23,0,5,924,0,666,3588,535,2922,429
RS,88854,SÃO MARTINHO,0,2431,0,2569,0,1418,9,0,0,0,0,0,0,0,0,0,0,0,78,0,0,44,0,0,614,0,511,4720,766,4209,489
RS,88862,ARARICÁ,0,1962,0,2375,0,891,18,0,0,0,0,0,0,0,0,0,0,0,11,0,0,93,0,4,968,0,389,4057,578,3668,436
RS,88870,SÃO NICOLAU,0,1335,0,1657,0,1574,4,0,0,0,0,0,0,0,0,0,0,0,11,0,0,14,0,7,603,0,1186,4773,1109,3587,860
RS,88889,PASSA SETE,0,1533,0,2085,0,1263,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5,0,2,817,0,372,3934,950,3562,456
RS,88897,SÃO PAULO DAS MISSÕES,0,2006,0,2532,0,1416,8,0,0,0,0,0,0,0,0,0,0,0,311,0,0,113,0,6,1244,0,595,5143,749,4548,711
RS,88900,TOROPI,0,1217,0,953,0,1082,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,14,0,3,225,0,343,2606,748,2263,274
RS,88919,SÃO PEDRO DO SUL,0,5949,0,5685,0,4271,23,0,0,0,0,0,0,0,0,0,0,0,15,2,0,57,0,55,2418,0,2141,13422,2565,11281,1522
RS,88927,BALNEÁRIO PINHAL,0,2820,0,3240,0,2441,47,0,0,0,0,0,0,0,0,0,0,0,12,6,0,180,0,15,1096,0,1696,7457,816,5761,849
RS,88935,SÃO SEBASTIÃO DO CAÍ,0,8004,0,9203,0,5471,256,0,0,0,0,0,0,0,0,0,0,0,47,14,0,214,0,18,2951,0,2485,18111,2841,15626,2233
RS,88943,MAMPITUBA,0,962,0,1059,0,1092,9,0,0,0,0,0,0,0,0,0,0,0,101,0,0,229,0,1,550,0,390,2784,498,2394,287
RS,88951,SÃO SEPÉ,0,8853,0,9552,0,5360,48,0,0,0,0,0,0,0,0,0,0,0,17,19,0,74,0,23,3232,0,3906,19718,2620,15812,1826
RS,88978,SÃO VALENTIM,0,1377,0,1272,0,886,5,0,0,0,0,0,0,0,0,0,0,0,12,1,0,14,0,0,675,0,337,3128,851,2791,489
RS,88986,ACEGUÁ,0,1518,0,1582,0,1392,3,0,0,0,0,0,0,0,0,0,0,0,98,0,0,41,0,1,1001,0,395,3591,407,3196,349
RS,88994,SAPIRANGA,0,25875,0,29677,0,13817,312,0,0,0,0,0,0,0,0,0,0,0,185,29,0,611,0,60,14471,0,7129,56469,7955,49340,5688
RS,89001,ALMIRANTE TAMANDARÉ DO SUL,0,1066,0,1054,0,501,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,12,0,0,216,0,230,1901,234,1671,255
RS,89010,SAPUCAIA DO SUL,0,36616,0,58177,0,20959,959,0,0,0,0,0,0,0,0,0,0,0,171,59,0,1261,0,272,28407,0,12214,99078,15392,86864,11455
RS,89028,ARROIO DO PADRE,0,1656,0,621,0,1756,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,128,0,206,2465,172,2259,182
RS,89036,SARANDI,0,6871,0,7274,0,5261,40,0,0,0,0,0,0,0,0,0,0,0,91,4,0,123,0,10,3222,0,2949,16705,2780,13756,1836
RS,89044,BOA VISTA DO CADEADO,0,1080,0,648,0,1011,5,0,0,0,0,0,0,0,0,0,0,0,7,0,0,47,0,3,201,0,306,2045,279,1739,197
RS,89052,SEBERI,0,2893,0,3788,0,3034,16,0,0,0,0,0,0,0,0,0,0,0,89,6,0,327,0,13,1571,0,868,8312,1937,7444,1214
RS,89060,BOA VISTA DO INCRA,0,924,0,931,0,658,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,71,0,1,296,0,239,1963,371,1724,191
RS,89079,SELBACH,0,2457,0,1827,0,1568,18,0,0,0,0,0,0,0,0,0,0,0,53,0,0,7,0,5,230,0,638,4263,591,3625,494
RS,89087,BOZANO,0,1199,0,869,0,754,5,0,0,0,0,0,0,0,0,0,0,0,6,2,0,4,0,1,277,0,203,2109,485,1906,210
RS,89095,SERAFINA CORRÊA,0,4378,0,4749,0,3297,28,0,0,0,0,0,0,0,0,0,0,0,94,11,0,172,0,11,1354,0,1494,10781,2936,9287,1544
RS,89109,CANUDOS DO VALE,0,848,0,1068,0,650,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,260,0,263,1983,364,1720,244
RS,89117,SERTÃO,0,2802,0,2061,0,1959,15,0,0,0,0,0,0,0,0,0,0,0,23,4,0,23,0,5,543,0,452,5077,1128,4625,687
RS,89125,CAPÃO BONITO DO SUL,0,1100,0,715,0,480,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0,219,0,255,1799,372,1544,189
RS,89133,SEVERIANO DE ALMEIDA,0,833,0,1391,0,1121,2,0,0,0,0,0,0,0,0,0,0,0,3,2,0,20,0,0,832,0,341,3222,976,2881,582
RS,89141,CAPÃO DO CIPÓ,0,1096,0,1109,0,818,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,531,0,341,2557,587,2216,281
RS,89150,CAPÃO DA CANOA,0,13295,0,12557,0,9777,160,0,0,0,0,0,0,0,0,0,0,0,82,42,0,262,0,59,4476,0,5048,29156,4446,24108,3060
RS,89168,COQUEIRO BAIXO,0,588,0,445,0,643,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,55,0,182,1318,294,1136,241
RS,89176,SOBRADINHO,0,4846,0,5396,0,3285,32,0,0,0,0,0,0,0,0,0,0,0,46,8,0,87,0,20,1559,0,1913,11026,1799,9113,1148
RS,89184,CORONEL PILAR,0,534,0,552,0,786,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,165,0,195,1584,513,1389,222
RS,89192,SOLEDADE,0,10450,0,10282,0,7813,36,0,0,0,0,0,0,0,0,0,0,0,261,4,0,160,0,11,3017,0,4166,22723,2837,18557,2243
RS,89206,CRUZALTENSE,0,1007,0,765,0,506,11,0,0,0,0,0,0,0,0,0,0,0,61,0,0,10,0,7,355,0,257,2032,487,1775,341
RS,89214,TAPEJARA,0,7586,0,5213,0,5673,94,0,0,0,0,0,0,0,0,0,0,0,58,11,0,85,0,35,971,0,1731,14052,2973,12321,1943
RS,89222,FORQUETINHA,0,1086,0,1559,0,1023,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,191,0,292,2600,386,2308,355
RS,89230,TAPERA,0,4246,0,3811,0,2577,17,0,0,0,0,0,0,0,0,0,0,0,49,1,0,15,0,5,1118,0,1201,8104,1128,6903,839
RS,89247,SANTA CECÍLIA DO SUL,0,835,0,632,0,699,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,177,0,228,1755,399,1527,281
RS,89249,ITATI,0,933,0,1103,0,1196,15,0,0,0,0,0,0,0,0,0,0,0,17,0,0,14,0,5,314,0,458,2771,592,2313,437
RS,89257,TAPES,0,5360,0,5881,0,4146,79,0,0,0,0,0,0,0,0,0,0,0,11,2,0,131,0,58,2094,0,2762,13323,1794,10561,1566
RS,89265,JACUIZINHO,0,877,0,925,0,677,0,0,0,0,0,0,0,0,0,0,0,0,31,3,0,34,0,2,392,0,379,2197,384,1818,311
RS,89273,TAQUARA,0,19000,0,17905,0,12316,167,0,0,0,0,0,0,0,0,0,0,0,77,15,0,424,0,30,6266,0,6050,39602,6428,33552,4476
RS,89281,LAGOA BONITA DO SUL,0,893,0,1061,0,750,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,3,571,0,191,2209,426,2018,319
RS,89290,TAQUARI,0,8393,0,10145,0,6492,218,0,0,0,0,0,0,0,0,0,0,0,62,11,0,246,0,23,3916,0,2812,20211,3286,17399,2006
RS,89303,MATO QUEIMADO,0,784,0,776,0,553,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,248,0,249,1660,246,1411,203
RS,89311,TENENTE PORTELA,0,4018,0,4281,0,3449,57,0,0,0,0,0,0,0,0,0,0,0,78,14,0,94,0,4,1950,0,2041,10504,1394,8463,1587
RS,89320,NOVO XINGU,0,517,0,646,0,376,1,0,0,0,0,0,0,0,0,0,0,0,152,2,0,13,0,0,416,0,210,1481,222,1271,197
RS,89338,TORRES,0,10897,0,11322,0,8306,158,0,0,0,0,0,0,0,0,0,0,0,62,7,0,275,0,58,4191,0,4522,25766,4095,21244,3117
RS,89346,PAULO BENTO,0,941,0,862,0,479,2,0,0,0,0,0,0,0,0,0,0,0,10,0,0,6,0,3,443,0,187,1909,437,1722,261
RS,89354,TRAMANDAÍ,0,12597,0,13603,0,8692,249,0,0,0,0,0,0,0,0,0,0,0,71,21,0,490,0,75,4528,0,6443,30618,4546,24175,3478
RS,89362,PINHAL DA SERRA,0,502,0,710,0,555,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,425,0,451,2042,720,1591,268
RS,89370,TRÊS COROAS,0,6981,0,7815,0,5813,65,0,0,0,0,0,0,0,0,0,0,0,50,8,0,369,0,16,3318,0,1856,16870,3573,15014,2020
RS,89389,QUATRO IRMÃOS,0,571,0,763,0,441,5,0,0,0,0,0,0,0,0,0,0,0,13,0,0,11,0,6,332,0,205,1542,294,1337,238
RS,89397,TRÊS DE MAIO,0,9358,0,7837,0,6633,27,0,0,0,0,0,0,0,0,0,0,0,52,3,0,150,0,10,2921,0,3603,19372,2652,15769,1895
RS,89400,ROLADOR,0,820,0,1248,0,642,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,0,0,587,0,481,2549,555,2068,264
RS,89419,TRÊS PASSOS,0,7166,0,9144,0,4579,37,0,0,0,0,0,0,0,0,0,0,0,53,27,0,79,0,24,4463,0,1690,17017,2791,15327,2291
RS,89435,TRIUNFO,0,10032,0,9381,0,8280,160,0,0,0,0,0,0,0,0,0,0,0,43,6,0,194,0,19,2725,0,2696,21263,3846,18567,2448
RS,89443,SANTA MARGARIDA DO SUL,0,1022,0,1186,0,1024,11,0,0,0,0,0,0,0,0,0,0,0,2,0,0,13,0,1,289,0,219,2229,244,2010,228
RS,89451,TUCUNDUVA,0,2584,0,1883,0,1697,32,0,0,0,0,0,0,0,0,0,0,0,164,0,0,117,0,8,598,0,576,4758,651,4182,630
RS,89460,SÃO JOSÉ DO SUL,0,1109,0,791,0,547,7,0,0,0,0,0,0,0,0,0,0,0,27,0,0,9,0,2,156,0,114,1698,314,1584,206
RS,89478,TUPANCIRETÃ,0,7484,0,7225,0,4893,42,0,0,0,0,0,0,0,0,0,0,0,30,5,0,91,0,19,3342,0,3216,17055,2777,13839,1770
RS,89486,SÃO PEDRO DAS MISSÕES,0,513,0,765,0,475,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,526,0,206,1654,341,1448,268
RS,89494,TUPARENDI,0,3416,0,3844,0,2098,10,0,0,0,0,0,0,0,0,0,0,0,16,2,0,47,0,6,1185,0,752,6907,975,6155,711
RS,89508,TIO HUGO,0,1106,0,984,0,910,9,0,0,0,0,0,0,0,0,0,0,0,10,6,0,2,0,0,237,0,169,2097,344,1928,248
RS,89516,URUGUAIANA,0,44547,0,45053,0,24328,198,0,0,0,0,0,0,0,0,0,0,0,84,151,0,521,0,83,12715,0,17988,88910,7703,70922,6461
RS,89524,WESTFALIA,0,821,0,1390,0,899,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,480,0,278,2407,456,2129,197
RS,89532,VACARIA,0,20320,0,16840,0,16589,153,0,0,0,0,0,0,0,0,0,0,0,123,10,0,309,0,53,4323,0,7496,43924,9425,36428,4711
RS,89559,VENÂNCIO AIRES,0,23003,0,29340,0,12221,186,0,0,0,0,0,0,0,0,0,0,0,64,19,0,192,0,44,10557,0,6589,51343,8655,44754,5227
RS,89567,PEDRAS ALTAS,0,659,0,999,0,444,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,3,663,0,543,2107,161,1564,193
RS,89575,VERA CRUZ,0,8258,0,10734,0,4158,50,0,0,0,0,0,0,0,0,0,0,0,181,3,0,147,0,11,4041,0,1904,17802,2385,15898,1828
RS,89591,VERANÓPOLIS,0,8470,0,5401,0,7024,158,0,0,0,0,0,0,0,0,0,0,0,14,7,0,221,0,30,1311,0,2655,17977,4772,15322,3236
RS,89613,VIADUTOS,0,1496,0,1852,0,1171,6,0,0,0,0,0,0,0,0,0,0,0,17,0,0,132,0,83,864,0,416,4251,1242,3835,807
RS,89630,VIAMÃO,0,60337,0,80307,0,40342,1696,0,0,0,0,0,0,0,0,0,0,0,294,1168,0,2115,0,1502,34766,0,22279,158759,28691,136480,21742
RS,89656,VICENTE DUTRA,0,1333,0,1777,0,1226,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,0,2,1140,0,954,4307,766,3353,446
RS,89672,PALMARES DO SUL,0,4243,0,5116,0,2696,67,0,0,0,0,0,0,0,0,0,0,0,41,4,0,57,0,12,2149,0,2153,10375,982,8222,1077
RS,89699,VICTOR GRAEFF,0,1515,0,1016,0,1164,6,0,0,0,0,0,0,0,0,0,0,0,22,0,0,9,0,1,305,0,299,2598,309,2299,251
RS,89710,TAVARES,0,1766,0,2178,0,1306,9,0,0,0,0,0,0,0,0,0,0,0,11,3,0,10,0,9,694,0,627,4349,804,3722,654
RS,89737,CAPÃO DO LEÃO,0,6797,0,8719,0,5254,48,0,0,0,0,0,0,0,0,0,0,0,18,1,0,117,0,30,3452,0,2729,17575,3146,14846,2110
RS,89753,SALTO DO JACUÍ,0,3410,0,4230,0,2073,30,0,0,0,0,0,0,0,0,0,0,0,29,26,0,92,0,15,1679,0,1851,8873,1342,7022,1118
RS,89770,COTIPORÃ,0,1292,0,1348,0,1270,29,0,0,0,0,0,0,0,0,0,0,0,3,0,0,14,0,7,499,0,415,3527,1090,3112,672
RS,98213,TEUTÔNIA,0,10029,0,11063,0,6120,71,0,0,0,0,0,0,0,0,0,0,0,42,2,0,125,0,9,3373,0,2300,20751,3473,18451,2595
RS,98230,BOM PRINCÍPIO,0,4222,0,3541,0,3463,18,0,0,0,0,0,0,0,0,0,0,0,52,1,0,40,0,5,1140,0,828,8707,2056,7879,1220
RS,98256,PAROBÉ,0,13383,0,21364,0,7139,91,0,0,0,0,0,0,0,0,0,0,0,146,25,0,501,0,23,10512,0,4196,35154,5018,30958,3714
RS,98272,FORTALEZA DOS VALOS,0,1719,0,1846,0,1220,8,0,0,0,0,0,0,0,0,0,0,0,2,7,0,15,0,1,643,0,551,3830,680,3279,417
RS,98299,JÓIA,0,2315,0,3046,0,2038,8,0,0,0,0,0,0,0,0,0,0,0,6,8,0,18,0,7,1752,0,1067,6506,986,5439,694
SC,80004,MONTE CARLO,0,988,0,1491,0,3213,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2862,7,726,0,1302,6880,946,5578,893
SC,80012,ABELARDO LUZ,0,1253,0,4197,0,4196,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,3369,9,2894,0,2416,12154,1780,9738,1722
SC,80020,IPORÃ DO OESTE,0,1810,0,2911,0,2180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1577,6,1313,0,556,6166,719,5610,696
SC,80039,AGROLÂNDIA,0,1015,0,1866,0,2724,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2466,3,1068,0,782,6833,1660,6051,1189
SC,80047,LINDÓIA DO SUL,0,864,0,1686,0,968,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,717,9,939,0,316,3457,609,3141,480
SC,80055,AGRONÔMICA,0,1335,0,1261,0,1830,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,868,3,223,0,341,3530,454,3189,391
SC,80063,APIÚNA,0,1518,0,2675,0,2997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2168,5,598,0,992,6984,1106,5992,889
SC,80071,ÁGUA DOCE,0,2710,0,1427,0,1750,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,1220,9,482,0,933,5382,543,4449,578
SC,80080,DOUTOR PEDRINHO,0,1311,0,531,0,1048,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,878,3,202,0,213,2576,375,2363,362
SC,80098,ÁGUAS DE CHAPECÓ,0,1031,0,2028,0,1375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,809,1,693,0,739,4523,936,3784,644
SC,80101,JOSÉ BOITEUX,0,826,0,846,0,1759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1337,9,274,0,618,3778,656,3160,556
SC,80110,ÁGUAS MORNAS,0,1373,0,1278,0,2071,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,2043,11,360,0,301,4888,1023,4587,946
SC,80128,VITOR MEIRELES,0,951,0,839,0,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1843,1,471,0,767,4311,495,3544,446
SC,80136,ALFREDO WAGNER,0,1148,0,1833,0,4131,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,3674,1,491,0,513,6979,791,6466,827
SC,80144,UNIÃO DO OESTE,0,869,0,1004,0,1198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,497,2,260,0,292,2438,203,2146,241
SC,80152,ANCHIETA,0,795,0,2061,0,1593,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1331,1,1260,0,744,5022,826,4278,664
SC,80160,URUPEMA,0,696,0,798,0,1100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,587,2,81,0,278,2141,233,1863,225
SC,80179,ANGELINA,0,1258,0,1675,0,1705,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1551,11,894,0,397,4574,626,4177,575
SC,80187,IRACEMINHA,0,1103,0,1621,0,1297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,671,9,348,0,327,3270,469,2943,361
SC,80195,ANITA GARIBALDI,0,1095,0,2277,0,2831,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2040,9,967,0,1919,7562,1179,5643,858
SC,80209,TIMBÓ GRANDE,0,545,0,881,0,3197,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2421,5,357,0,947,5103,345,4156,551
SC,80217,ANITÁPOLIS,0,879,0,674,0,1159,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1133,3,44,0,391,2753,434,2362,372
SC,80225,ABDON BATISTA,0,800,0,559,0,1149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,802,1,85,0,162,2131,298,1969,230
SC,80233,ANTÔNIO CARLOS,0,3046,0,739,0,2643,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2541,16,307,0,443,6055,964,5612,912
SC,80241,SANTA ROSA DO SUL,0,2910,0,1014,0,2599,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2228,5,415,0,894,6423,1227,5529,627
SC,80250,ARAQUARI,0,1200,0,3023,0,6707,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,6465,32,1749,0,2294,13822,1789,11528,1918
SC,80268,CELSO RAMOS,0,524,0,792,0,924,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,956,3,238,0,396,2530,490,2134,317
SC,80276,ARARANGUÁ,0,13973,0,12604,0,16950,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775,13795,124,6211,0,6389,44517,6355,38128,5044
SC,80284,SERRA ALTA,0,938,0,828,0,1127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,693,1,311,0,206,2496,363,2290,315
SC,80292,ARMAZÉM,0,3316,0,1036,0,1988,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1739,14,386,0,560,5620,881,5060,714
SC,80306,COCAL DO SUL,0,2913,0,3040,0,4217,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,4026,45,1314,0,1617,11774,2163,10157,2310
SC,80314,ARROIO TRINTA,0,708,0,813,0,1456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1453,4,95,0,360,2911,220,2551,309
SC,80322,NOVA ITABERABA,0,476,0,1816,0,1521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1012,1,935,0,226,3447,276,3221,400
SC,80330,ASCURRA,0,993,0,1461,0,2371,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2225,16,658,0,755,5768,1209,5013,1031
SC,80349,SANTA TEREZINHA,0,1546,0,1655,0,2635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2579,6,985,0,1035,6774,1332,5739,723
SC,80357,ATALANTA,0,909,0,919,0,1339,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,704,3,202,0,311,2791,450,2480,370
SC,80365,MIRIM DOCE,0,885,0,441,0,955,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,825,5,89,0,182,1986,169,1804,220
SC,80373,AURORA,0,1999,0,1697,0,1750,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,535,5,365,0,286,4063,676,3777,495
SC,80381,CERRO NEGRO,0,991,0,1311,0,1360,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,412,0,168,0,429,2920,357,2491,367
SC,80390,BALNEÁRIO CAMBORIÚ,0,12056,0,22650,0,25654,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3127,26869,623,9112,0,15793,80169,14629,64376,13779
SC,80403,PASSO DE TORRES,0,1582,0,700,0,1846,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1773,11,436,0,800,4863,1060,4063,666
SC,80411,BARRA VELHA,0,2785,0,2816,0,5858,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,5890,63,1578,0,3031,15229,2762,12198,2402
SC,80420,BRAÇO DO TROMBUDO,0,491,0,1111,0,1137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,885,2,531,0,389,2889,365,2500,458
SC,80438,BENEDITO NOVO,0,2393,0,1730,0,2789,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2854,34,485,0,902,7849,1937,6947,1587
SC,80446,SUL BRASIL,0,869,0,1099,0,998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,383,0,313,0,175,2207,128,2032,267
SC,80454,BIGUAÇU,0,9143,0,10084,0,12399,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624,12960,211,5436,0,4876,39422,8686,34546,8431
SC,80462,VARGEM,0,772,0,1013,0,1091,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,825,1,93,0,433,2577,201,2144,287
SC,80470,BLUMENAU,0,36014,0,52567,0,77031,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7824,87378,1580,30131,0,29054,222292,42369,193238,50982
SC,80489,ARABUTÃ,0,1020,0,1709,0,1596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,586,16,355,0,400,3441,412,3041,382
SC,80497,BOM RETIRO,0,1532,0,1888,0,2735,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2771,23,494,0,1224,6921,928,5697,963
SC,80500,ÁGUAS FRIAS,0,532,0,879,0,1187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,716,0,280,0,164,2113,118,1949,184
SC,80519,BOTUVERÁ,0,987,0,697,0,1123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1268,7,155,0,185,3371,1333,3186,779
