SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,"('QT_VOTOS', 10, 'Partido Republicano Brasileiro')","('QT_VOTOS', 11, 'Partido Progressista')","('QT_VOTOS', 12, 'Partido Democrático Trabalhista')","('QT_VOTOS', 13, 'Partido dos Trabalhadores')","('QT_VOTOS', 14, 'Partido Trabalhista Brasileiro')","('QT_VOTOS', 15, 'Partido do Movimento Democrático Brasileiro')","('QT_VOTOS', 16, 'Partido Socialista dos Trabalhadores Unificado')","('QT_VOTOS', 17, 'Partido Social Liberal')","('QT_VOTOS', 18, 'Rede Sustentabilidade')","('QT_VOTOS', 19, 'Partido Trabalhista Nacional')","('QT_VOTOS', 20, 'Partido Social Cristão')","('QT_VOTOS', 21, 'Partido Comunista Brasileiro')","('QT_VOTOS', 22, 'Partido da República')","('QT_VOTOS', 23, 'Partido Popular Socialista')","('QT_VOTOS', 25, 'Democratas')","('QT_VOTOS', 27, 'Partido Social Democrata Cristão')","('QT_VOTOS', 28, 'Partido Renovador Trabalhista Brasileiro')","('QT_VOTOS', 29, 'Partido da Causa Operária')","('QT_VOTOS', 31, 'Partido Humanista da Solidariedade')","('QT_VOTOS', 33, 'Partido da Mobilização Nacional')","('QT_VOTOS', 36, 'Partido Trabalhista Cristão')","('QT_VOTOS', 40, 'Partido Socialista Brasileiro')","('QT_VOTOS', 43, 'Partido Verde')","('QT_VOTOS', 44, 'Partido Republicano Progressista')","('QT_VOTOS', 45, 'Partido da Social Democracia Brasileira')","('QT_VOTOS', 50, 'Partido Socialismo e Liberdade')","('QT_VOTOS', 51, 'Partido Ecológico Nacional')","('QT_VOTOS', 54, 'Partido Pátria Livre')","('QT_VOTOS', 55, 'Partido Social Democrático')","('QT_VOTOS', 65, 'Partido Comunista do Brasil')","('QT_VOTOS', 70, 'Partido Trabalhista do Brasil')","('QT_VOTOS', 77, 'Solidariedade')","('QT_VOTOS', 90, 'Partido Republicano da Ordem Social')",QT_ABST,QT_APTOS,QT_BRANCOS,QT_COMPARECIMENTOS,QT_NULOS
PR,76333,JAGUARIAÍVA,0,0,0,4352,0,3745,4,0,0,0,0,0,0,0,0,0,14,0,0,0,17,0,0,140,10556,23,0,0,0,0,0,0,0,5094,25528,826,20434,757
PR,76350,JANDAIA DO SUL,0,0,0,1336,0,3509,15,0,0,0,0,0,0,0,0,0,10,0,0,0,20,0,0,41,7240,31,0,0,0,0,0,0,0,2806,16469,736,13663,725
PR,76376,JANIÓPOLIS,0,0,0,596,0,1059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,2406,6,0,0,0,0,0,0,0,1382,5804,172,4422,171
PR,76392,JAPIRA,0,0,0,183,0,1437,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,1449,2,0,0,0,0,0,0,0,872,4186,95,3314,140
PR,76414,JAPURÁ,0,0,0,776,0,1082,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,8,3508,25,0,0,0,0,0,0,0,971,6925,295,5954,256
PR,76430,JARDIM ALEGRE,0,0,0,1009,0,3395,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,2427,7,0,0,0,0,0,0,0,2172,9512,262,7340,233
PR,76457,JARDIM OLINDA,0,0,0,254,0,247,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,515,0,0,0,0,0,0,0,0,278,1382,34,1104,52
PR,76473,JATAIZINHO,0,0,0,798,0,1019,1,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,18,5333,10,0,0,0,0,0,0,0,1721,9530,328,7809,292
PR,76490,JOAQUIM TÁVORA,0,0,0,380,0,2183,2,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,14,3660,20,0,0,0,0,0,0,0,1552,8397,308,6845,272
PR,76511,JUNDIAÍ DO SUL,0,0,0,386,0,525,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,985,1,0,0,0,0,0,0,0,557,2616,74,2059,82
PR,76538,JUSSARA,0,0,0,516,0,1084,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,9,2570,8,0,0,0,0,0,0,0,1001,5588,205,4587,188
PR,76554,KALORÉ,0,0,0,126,0,1019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,1726,8,0,0,0,0,0,0,0,633,3775,106,3142,151
PR,76570,LAPA,0,0,0,3866,0,9950,16,0,0,0,0,0,0,0,0,0,37,0,0,0,24,0,0,209,13086,96,0,0,0,0,0,0,0,5710,35986,1705,30276,1287
PR,76597,LARANJEIRAS DO SUL,0,0,0,2969,0,6827,9,0,0,0,0,0,0,0,0,0,8,0,0,0,9,0,0,42,7562,50,0,0,0,0,0,0,0,5303,24042,617,18739,646
PR,76619,LEÓPOLIS,0,0,0,274,0,972,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1407,0,0,0,0,0,0,0,0,673,3509,73,2836,106
PR,76635,LOANDA,0,0,0,1560,0,3453,2,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,17,6432,7,0,0,0,0,0,0,0,3408,15921,539,12513,495
PR,76651,LOBATO,0,0,0,286,0,1019,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1599,4,0,0,0,0,0,0,0,596,3709,91,3113,108
PR,76678,LONDRINA,0,0,0,18420,0,31310,355,0,0,0,0,0,0,0,0,0,372,0,0,0,750,0,0,2351,211740,2549,0,0,0,0,0,0,0,31617,330765,13025,299148,18276
PR,76694,LUPIONÓPOLIS,0,0,0,334,0,518,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,2070,4,0,0,0,0,0,0,0,731,3981,142,3250,174
PR,76716,MALLET,0,0,0,796,0,2415,1,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,19,4460,6,0,0,0,0,0,0,0,1860,10454,476,8594,415
PR,76732,MAMBORÊ,0,0,0,654,0,2389,5,0,0,0,0,0,0,0,0,0,13,0,0,0,4,0,0,13,5203,10,0,0,0,0,0,0,0,2268,11243,399,8975,285
PR,76759,MANDAGUAÇU,0,0,0,2827,0,1978,12,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,45,7107,38,0,0,0,0,0,0,0,2656,16016,750,13360,595
PR,76775,MANDAGUARI,0,0,0,3193,0,4059,14,0,0,0,0,0,0,0,0,0,13,0,0,0,20,0,0,80,11895,67,0,0,0,0,0,0,0,4884,26601,1172,21717,1204
PR,76791,MANDIRITUBA,0,0,0,2651,0,5198,9,0,0,0,0,0,0,0,0,0,12,0,0,0,9,0,0,44,5177,28,0,0,0,0,0,0,0,3017,17632,918,14615,569
PR,76813,MANOEL RIBAS,0,0,0,632,0,2248,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,23,4912,7,0,0,0,0,0,0,0,2233,10473,217,8240,195
PR,76830,MARECHAL CÂNDIDO RONDON,0,0,0,3838,0,6930,45,0,0,0,0,0,0,0,0,0,22,0,0,0,13,0,0,57,17508,121,0,0,0,0,0,0,0,5966,36801,1300,30835,1001
PR,76856,MARIA HELENA,0,0,0,740,0,854,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2031,4,0,0,0,0,0,0,0,636,4500,76,3864,146
PR,76872,MARIALVA,0,0,0,3573,0,3672,18,0,0,0,0,0,0,0,0,0,11,0,0,0,18,0,0,91,12407,66,0,0,0,0,0,0,0,4728,26878,1299,22150,995
PR,76899,MARILUZ,0,0,0,1221,0,1864,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,11,2995,5,0,0,0,0,0,0,0,1634,8198,251,6564,214
PR,76910,MARINGÁ,0,0,0,31201,0,51449,365,0,0,0,0,0,0,0,0,0,231,0,0,0,306,0,0,1640,110077,1155,0,0,0,0,0,0,0,32751,248497,9008,215746,10314
PR,76937,MARIÓPOLIS,0,0,0,1063,0,846,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,12,2191,1,0,0,0,0,0,0,0,704,5095,144,4391,127
PR,76953,MARMELEIRO,0,0,0,2137,0,2281,5,0,0,0,0,0,0,0,0,0,10,0,0,0,32,0,0,16,3790,13,0,0,0,0,0,0,0,2011,10988,447,8977,246
PR,76970,MARUMBI,0,0,0,258,0,829,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,1959,2,0,0,0,0,0,0,0,446,3730,91,3284,134
PR,76996,MATELÂNDIA,0,0,0,854,0,1099,6,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,25,7497,9,0,0,0,0,0,0,0,2587,12781,369,10194,325
PR,77011,MEDIANEIRA,0,0,0,5420,0,3002,15,0,0,0,0,0,0,0,0,0,15,0,0,0,31,0,0,95,16273,52,0,0,0,0,0,0,0,6289,33154,1017,26865,945
PR,77038,MIRADOR,0,0,0,387,0,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787,2,0,0,0,0,0,0,0,449,2112,60,1663,33
PR,77054,MIRASELVA,0,0,0,122,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1162,2,0,0,0,0,0,0,0,280,1870,43,1590,43
PR,77070,MOREIRA SALES,0,0,0,784,0,2217,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,9,4271,2,0,0,0,0,0,0,0,1660,9528,325,7868,255
PR,77097,MORRETES,0,0,0,864,0,5008,4,0,0,0,0,0,0,0,0,0,7,0,0,0,17,0,0,43,4654,23,0,0,0,0,0,0,0,3284,14785,434,11501,447
PR,77119,MUNHOZ DE MELO,0,0,0,209,0,799,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1526,3,0,0,0,0,0,0,0,488,3236,106,2748,102
PR,77135,NOSSA SENHORA DAS GRAÇAS,0,0,0,299,0,1151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,940,1,0,0,0,0,0,0,0,627,3279,137,2652,110
PR,77151,NOVA ALIANÇA DO IVAÍ,0,0,0,337,0,384,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,439,2,0,0,0,0,0,0,0,265,1517,37,1252,49
PR,77178,NOVA AMÉRICA DA COLINA,0,0,0,118,0,607,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1625,1,0,0,0,0,0,0,0,433,2950,86,2517,74
PR,77194,NOVA CANTU,0,0,0,1297,0,1211,3,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,11,1909,5,0,0,0,0,0,0,0,1871,6611,133,4740,165
PR,77216,NOVA ESPERANÇA,0,0,0,1879,0,5936,15,0,0,0,0,0,0,0,0,0,6,0,0,0,13,0,0,56,7185,42,0,0,0,0,0,0,0,4420,21205,950,16785,703
PR,77232,NOVA FÁTIMA,0,0,0,463,0,1390,4,0,0,0,0,0,0,0,0,0,10,0,0,0,5,0,0,13,2457,2,0,0,0,0,0,0,0,1556,6395,268,4839,227
PR,77259,NOVA LONDRINA,0,0,0,1266,0,2375,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3230,11,0,0,0,0,0,0,0,2795,10359,379,7564,295
PR,77275,ORTIGUEIRA,0,0,0,1598,0,5434,11,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,9,4902,8,0,0,0,0,0,0,0,3909,16859,508,12950,473
PR,77291,OURIZONA,0,0,0,785,0,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1069,3,0,0,0,0,0,0,0,407,2944,81,2537,103
PR,77313,PAIÇANDU,0,0,0,4472,0,4403,17,0,0,0,0,0,0,0,0,0,15,0,0,0,14,0,0,45,10916,33,0,0,0,0,0,0,0,3442,25596,1238,22154,1001
PR,77330,PALMAS,0,0,0,5118,0,5948,2,0,0,0,0,0,0,0,0,0,6,0,0,0,27,0,0,58,9127,31,0,0,0,0,0,0,0,6710,28735,1088,22025,620
PR,77356,PALMEIRA,0,0,0,3284,0,5360,13,0,0,0,0,0,0,0,0,0,21,0,0,0,31,0,0,87,10628,54,0,0,0,0,0,0,0,4305,25949,1309,21644,857
PR,77372,PALMITAL,0,0,0,1391,0,4239,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,2512,4,0,0,0,0,0,0,0,3499,12152,260,8653,241
PR,77399,PALOTINA,0,0,0,2483,0,2584,5,0,0,0,0,0,0,0,0,0,10,0,0,0,13,0,0,32,11914,36,0,0,0,0,0,0,0,3991,22212,608,18221,536
PR,77410,PARAÍSO DO NORTE,0,0,0,3031,0,1073,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,8,2870,4,0,0,0,0,0,0,0,1312,8927,299,7615,324
PR,77437,PARANACITY,0,0,0,898,0,1952,1,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,14,2509,17,0,0,0,0,0,0,0,1704,7822,376,6118,344
PR,77453,PARANAGUÁ,0,0,0,13429,0,26428,87,0,0,0,0,0,0,0,0,0,168,0,0,0,221,0,0,905,35516,614,0,0,0,0,0,0,0,17359,103220,4295,85861,4198
PR,77470,PARANAPOEMA,0,0,0,453,0,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,537,1,0,0,0,0,0,0,0,330,2063,48,1733,84
PR,77496,PARANAVAÍ,0,0,0,5689,0,12938,57,0,0,0,0,0,0,0,0,0,27,0,0,0,44,0,0,127,27368,99,0,0,0,0,0,0,0,12335,62050,1665,49715,1701
PR,77518,PATO BRANCO,0,0,0,6225,0,9080,40,0,0,0,0,0,0,0,0,0,18,0,0,0,150,0,0,156,26492,128,0,0,0,0,0,0,0,9826,55330,1797,45504,1418
PR,77534,PAULA FREITAS,0,0,0,321,0,847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2188,1,0,0,0,0,0,0,0,720,4383,210,3663,94
PR,77550,PAULO FRONTIN,0,0,0,622,0,1058,2,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,8,2609,2,0,0,0,0,0,0,0,840,5531,247,4691,137
PR,77577,PEABIRU,0,0,0,1368,0,2120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,18,4044,11,0,0,0,0,0,0,0,2359,10618,354,8259,338
PR,77593,PÉROLA D'OESTE,0,0,0,866,0,1155,3,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,6,2229,4,0,0,0,0,0,0,0,789,5314,145,4525,99
PR,77615,PIÊN,0,0,0,725,0,1788,4,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,14,4679,9,0,0,0,0,0,0,0,935,8790,399,7855,230
PR,77631,PINHALÃO,0,0,0,372,0,1143,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,5,2594,1,0,0,0,0,0,0,0,1239,5686,154,4447,173
PR,77658,PINHÃO,0,0,0,4940,0,5428,9,0,0,0,0,0,0,0,0,0,5,0,0,0,18,0,0,57,6127,14,0,0,0,0,0,0,0,5618,23618,754,18000,648
PR,77674,PIRAÍ DO SUL,0,0,0,1662,0,4748,7,0,0,0,0,0,0,0,0,0,10,0,0,0,5,0,0,47,7339,23,0,0,0,0,0,0,0,3604,19031,985,15427,601
PR,77690,PIRAQUARA,0,0,0,9295,0,15716,43,0,0,0,0,0,0,0,0,0,73,0,0,0,84,0,0,470,18607,254,0,0,0,0,0,0,0,10861,60697,2859,49836,2435
PR,77712,PITANGA,0,0,0,4895,0,7540,5,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,26,6352,36,0,0,0,0,0,0,0,6441,26591,645,20150,638
PR,77739,PLANALTINA DO PARANÁ,0,0,0,379,0,1081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1044,2,0,0,0,0,0,0,0,643,3357,124,2714,82
PR,77755,PLANALTO,0,0,0,2674,0,1855,5,0,0,0,0,0,0,0,0,0,4,0,0,0,11,0,0,7,3595,15,0,0,0,0,0,0,0,2022,10816,383,8794,245
PR,77771,PONTA GROSSA,0,0,0,31527,0,36512,147,0,0,0,0,0,0,0,0,0,202,0,0,0,268,0,0,1135,103660,1365,0,0,0,0,0,0,0,37563,232829,10497,195266,9953
PR,77798,PORECATU,0,0,0,965,0,2628,7,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,19,4309,12,0,0,0,0,0,0,0,2260,10921,372,8661,339
PR,77810,PORTO AMAZONAS,0,0,0,225,0,984,1,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,10,1416,11,0,0,0,0,0,0,0,615,3644,206,3029,170
PR,77836,PORTO RICO,0,0,0,247,0,439,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1202,1,0,0,0,0,0,0,0,403,2379,41,1976,44
PR,77852,PORTO VITÓRIA,0,0,0,402,0,269,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,1801,1,0,0,0,0,0,0,0,592,3237,96,2645,64
PR,77879,PRESIDENTE CASTELO BRANCO,0,0,0,447,0,944,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,1568,2,0,0,0,0,0,0,0,699,3980,156,3281,156
PR,77895,PRIMEIRO DE MAIO,0,0,0,763,0,1520,1,0,0,0,0,0,0,0,0,0,2,0,0,0,54,0,0,10,3982,8,0,0,0,0,0,0,0,1195,8303,399,7108,369
PR,77917,PRUDENTÓPOLIS,0,0,0,2675,0,9062,7,0,0,0,0,0,0,0,0,0,15,0,0,0,42,0,0,101,16376,42,0,0,0,0,0,0,0,6093,37204,1542,31111,1249
PR,77933,QUATIGUÁ,0,0,0,386,0,1678,4,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,4,2742,5,0,0,0,0,0,0,0,993,6260,245,5267,197
PR,77950,QUATRO BARRAS,0,0,0,948,0,4429,9,0,0,0,0,0,0,0,0,0,15,0,0,0,23,0,0,134,5587,72,0,0,0,0,0,0,0,2060,14380,518,12320,585
PR,77976,QUERÊNCIA DO NORTE,0,0,0,1058,0,2353,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,16,2686,3,0,0,0,0,0,0,0,1949,8566,230,6617,266
PR,77992,QUINTA DO SOL,0,0,0,541,0,857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,1882,9,0,0,0,0,0,0,0,847,4451,143,3604,165
PR,78018,QUITANDINHA,0,0,0,1017,0,5059,6,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,24,4146,5,0,0,0,0,0,0,0,1573,12674,517,11101,321
PR,78034,RANCHO ALEGRE,0,0,0,430,0,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,1428,8,0,0,0,0,0,0,0,485,3151,118,2666,139
PR,78050,REALEZA,0,0,0,2299,0,2298,5,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0,0,24,5379,20,0,0,0,0,0,0,0,2341,13282,500,10941,400
PR,78077,REBOUÇAS,0,0,0,2510,0,1923,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,14,4757,16,0,0,0,0,0,0,0,2219,12269,499,10050,327
PR,78093,RENASCENÇA,0,0,0,1219,0,1169,3,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,3,1597,6,0,0,0,0,0,0,0,763,5123,204,4360,151
PR,78115,RESERVA,0,0,0,1421,0,6396,1,0,0,0,0,0,0,0,0,0,11,0,0,0,5,0,0,20,6544,5,0,0,0,0,0,0,0,3895,19659,717,15764,644
PR,78131,RIBEIRÃO CLARO,0,0,0,586,0,1203,0,0,0,0,0,0,0,0,0,0,1,0,0,0,79,0,0,9,4667,13,0,0,0,0,0,0,0,1542,8979,483,7437,396
PR,78158,RIBEIRÃO DO PINHAL,0,0,0,1125,0,3408,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,13,3006,7,0,0,0,0,0,0,0,3139,11439,375,8300,362
PR,78174,RIO AZUL,0,0,0,1101,0,1741,2,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,11,5503,8,0,0,0,0,0,0,0,1656,10845,411,9189,402
PR,78190,RIO BOM,0,0,0,247,0,645,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,3,1333,1,0,0,0,0,0,0,0,459,2834,74,2375,66
PR,78212,RIO BRANCO DO SUL,0,0,0,2102,0,12354,7,0,0,0,0,0,0,0,0,0,12,0,0,0,28,0,0,82,4542,35,0,0,0,0,0,0,0,3652,24415,904,20763,697
PR,78239,RIO NEGRO,0,0,0,2267,0,3256,8,0,0,0,0,0,0,0,0,0,13,0,0,0,5,0,0,132,11709,31,0,0,0,0,0,0,0,4122,23464,1144,19342,777
PR,78255,ROLÂNDIA,0,0,0,2443,0,3496,33,0,0,0,0,0,0,0,0,0,11,0,0,0,38,0,0,132,27269,136,0,0,0,0,0,0,0,7817,45927,2614,38110,1938
PR,78271,RONCADOR,0,0,0,715,0,1685,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,20,3784,1,0,0,0,0,0,0,0,1808,8552,269,6744,264
PR,78298,RONDON,0,0,0,1219,0,1274,5,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,8,3159,3,0,0,0,0,0,0,0,1158,7279,212,6121,234
PR,78310,SABÁUDIA,0,0,0,247,0,1044,2,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,11,2797,4,0,0,0,0,0,0,0,682,5203,212,4521,193
PR,78336,SALGADO FILHO,0,0,0,498,0,841,1,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,3,1343,4,0,0,0,0,0,0,0,691,3749,112,3058,95
PR,78352,SALTO DO ITARARÉ,0,0,0,167,0,1058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,1934,1,0,0,0,0,0,0,0,834,4296,138,3462,158
PR,78379,SALTO DO LONTRA,0,0,0,1956,0,1706,2,0,0,0,0,0,0,0,0,0,1,0,0,0,18,0,0,6,4308,8,0,0,0,0,0,0,0,1833,10517,479,8684,200
PR,78395,SANTA AMÉLIA,0,0,0,122,0,1132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1068,1,0,0,0,0,0,0,0,559,3080,102,2521,92
PR,78417,SANTA CECÍLIA DO PAVÃO,0,0,0,130,0,771,3,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,13,1453,2,0,0,0,0,0,0,0,492,3079,72,2587,138
PR,78433,SANTA CRUZ DE MONTE CASTELO,0,0,0,645,0,1036,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,3526,1,0,0,0,0,0,0,0,1214,6700,126,5486,143
PR,78450,SANTA FÉ,0,0,0,748,0,1989,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,5,3555,8,0,0,0,0,0,0,0,1167,7987,220,6820,289
PR,78476,SANTA INÊS,0,0,0,96,0,466,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,751,0,0,0,0,0,0,0,0,340,1754,43,1414,56
PR,78492,SANTA ISABEL DO IVAÍ,0,0,0,616,0,1756,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6,2789,2,0,0,0,0,0,0,0,1482,7102,213,5620,234
PR,78514,SANTA IZABEL DO OESTE,0,0,0,949,0,673,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,6,5152,8,0,0,0,0,0,0,0,1368,8598,242,7230,194
PR,78530,SANTA MARIANA,0,0,0,527,0,3834,4,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,5,2787,11,0,0,0,0,0,0,0,2300,10244,362,7944,408
PR,78557,SANTANA DO ITARARÉ,0,0,0,610,0,1394,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1204,8,0,0,0,0,0,0,0,951,4460,143,3509,139
PR,78573,SANTO ANTÔNIO DO SUDOESTE,0,0,0,3710,0,2173,4,0,0,0,0,0,0,0,0,0,5,0,0,0,1149,0,0,8,3993,16,0,0,0,0,0,0,0,2422,14256,387,11834,389
PR,78590,SANTO ANTÔNIO DA PLATINA,0,0,0,2572,0,7315,24,0,0,0,0,0,0,0,0,0,11,0,0,0,5,0,0,78,12644,49,0,0,0,0,0,0,0,6026,31866,1904,25840,1238
PR,78611,SANTO ANTONIO DO CAIUÁ,0,0,0,174,0,802,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,891,4,0,0,0,0,0,0,0,461,2456,62,1995,59
PR,78638,SANTO ANTÔNIO DO PARAÍSO,0,0,0,94,0,632,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,942,2,0,0,0,0,0,0,0,471,2263,63,1792,52
PR,78654,SANTO INÁCIO,0,0,0,196,0,1669,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,8,1602,6,0,0,0,0,0,0,0,743,4434,81,3691,124
PR,78670,SÃO CARLOS DO IVAÍ,0,0,0,480,0,934,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,7,2272,6,0,0,0,0,0,0,0,880,4988,227,4108,178
PR,78697,SÃO JERÔNIMO DA SERRA,0,0,0,819,0,2791,1,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,11,2611,2,0,0,0,0,0,0,0,2326,9077,213,6751,295
PR,78719,SÃO JOÃO,0,0,0,1054,0,2288,5,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,12,3142,5,0,0,0,0,0,0,0,1196,8273,283,7077,277
PR,78735,SÃO JOÃO DO CAIUÁ,0,0,0,758,0,979,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1735,3,0,0,0,0,0,0,0,1134,4914,140,3780,158
PR,78751,SÃO JOÃO DO IVAÍ,0,0,0,526,0,3534,2,0,0,0,0,0,0,0,0,0,2,0,0,0,41,0,0,3,2915,7,0,0,0,0,0,0,0,1805,9372,278,7567,259
PR,78778,SÃO JOÃO DO TRIUNFO,0,0,0,2741,0,2153,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,3290,12,0,0,0,0,0,0,0,1716,10904,715,9188,258
PR,78794,SÃO JORGE DO IVAÍ,0,0,0,442,0,832,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,2287,3,0,0,0,0,0,0,0,651,4490,127,3839,140
PR,78816,SÃO JORGE D'OESTE,0,0,0,984,0,1672,5,0,0,0,0,0,0,0,0,0,1,0,0,0,26,0,0,13,3452,1,0,0,0,0,0,0,0,910,7514,277,6604,173
PR,78832,SÃO JOSÉ DA BOA VISTA,0,0,0,139,0,1300,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,4,2095,2,0,0,0,0,0,0,0,1009,4750,84,3741,114
PR,78859,SÃO JOSÉ DOS PINHAIS,0,0,0,25117,0,38183,205,0,0,0,0,0,0,0,0,0,288,0,0,0,384,0,0,2152,71064,1175,0,0,0,0,0,0,0,30501,188930,10053,158429,9808
PR,78875,SÃO MATEUS DO SUL,0,0,0,4429,0,6375,2,0,0,0,0,0,0,0,0,0,22,0,0,0,5,0,0,63,13349,49,0,0,0,0,0,0,0,5085,32023,1629,26938,1015
PR,78891,SÃO MIGUEL DO IGUAÇU,0,0,0,2850,0,2851,2,0,0,0,0,0,0,0,0,0,99,0,0,0,4,0,0,44,10231,23,0,0,0,0,0,0,0,4238,21497,533,17259,622
PR,78913,SÃO PEDRO DO IVAÍ,0,0,0,719,0,1184,5,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,6,3536,5,0,0,0,0,0,0,0,1340,7314,249,5974,265
PR,78930,SÃO PEDRO DO PARANÁ,0,0,0,148,0,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1286,0,0,0,0,0,0,0,0,358,2323,51,1965,68
