,NM_CAND,NM_URNA,NR_PARTIDO,NM_PARTIDO,SG_PARTIDO,CD_MUNICIPIO,NM_MUNICIPIO,SG_UF,QT_VOTOS ELEITO
194,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,75426,GUAMIRANGA,PR,3716
195,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,75434,DOUTOR CAMARGO,PR,2799
196,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,75442,IMBAÚ,PR,3764
197,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,75450,ENÉAS MARQUES,PR,2651
198,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,75469,MANFRINÓPOLIS,PR,1317
199,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,75477,ENGENHEIRO BELTRÃO,PR,6325
200,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,75485,MARQUINHO,PR,2009
201,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,75493,FAXINAL,PR,6800
202,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,75507,PEROBAL,PR,3038
203,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,75515,FÊNIX,PR,1697
204,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,75523,PONTAL DO PARANÁ,PR,8356
205,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,75531,FLORAÍ,PR,2937
206,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,75540,PORTO BARREIRO,PR,1312
207,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,75558,FLORESTA,PR,3289
208,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,75566,PRADO FERREIRA,PR,1995
209,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,75574,FLORESTÓPOLIS,PR,4879
210,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,75582,QUARTO CENTENÁRIO,PR,2095
211,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,75590,FLÓRIDA,PR,1215
212,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,75604,RESERVA DO IGUAÇU,PR,2292
213,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,75612,FORMOSA DO OESTE,PR,2993
214,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,75620,RIO BRANCO DO IVAÍ,PR,1392
215,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,75639,FOZ DO IGUAÇU,PR,102959
216,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,75647,SERRANÓPOLIS DO IGUAÇU,PR,2624
217,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,75655,FRANCISCO BELTRÃO,PR,28120
218,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,75663,TAMARANA,PR,4659
219,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,75671,GENERAL CARNEIRO,PR,4293
220,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,75698,GOIOERÊ,PR,12835
221,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,75710,GUAÍRA,PR,10210
222,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,75736,GUAIRAÇÁ,PR,3059
223,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,75744,ROSÁRIO DO IVAÍ,PR,2133
224,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,75752,GUAPIRAMA,PR,1620
225,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,75760,NOVA TEBAS,PR,2970
226,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,75779,GUAPOREMA,PR,1372
227,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,75787,SULINA,PR,1343
228,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,75795,GUARACI,PR,2924
229,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,75809,LUIZIANA,PR,3563
230,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,75817,GUARANIAÇU,PR,6184
231,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,75833,GUARAPUAVA,PR,64722
232,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,75850,GUARAQUEÇABA,PR,3421
233,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,75876,GUARATUBA,PR,12740
234,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,75892,IBAITI,PR,9869
235,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,75914,IBIPORÃ,PR,21488
236,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,75930,ICARAÍMA,PR,3998
237,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,75957,IGUARAÇU,PR,2123
238,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,75973,IMBITUVA,PR,13552
239,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,75990,INÁCIO MARTINS,PR,4300
240,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,76015,INAJÁ,PR,1622
241,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,76031,IPIRANGA,PR,6223
242,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,76058,IPORÃ,PR,7322
243,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,76074,IRATI,PR,24122
244,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,76090,IRETAMA,PR,4526
245,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,76112,ITAGUAJÉ,PR,1771
246,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,76139,ITAMBARACÁ,PR,3181
247,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,76155,ITAMBÉ,PR,2869
248,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,76171,ITAPEJARA D'OESTE,PR,4092
249,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,76198,ITAÚNA DO SUL,PR,1479
250,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,76210,IVAÍ,PR,6321
251,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,76236,IVAIPORÃ,PR,12899
252,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,76252,IVATUBA,PR,1248
253,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,76279,JABOTI,PR,2057
254,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,76295,JACAREZINHO,PR,13785
255,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,76317,JAGUAPITÃ,PR,5227
256,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,76333,JAGUARIAÍVA,PR,12837
257,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,76350,JANDAIA DO SUL,PR,9545
258,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,76376,JANIÓPOLIS,PR,2559
259,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,76392,JAPIRA,PR,1993
260,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,76414,JAPURÁ,PR,4112
261,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,76430,JARDIM ALEGRE,PR,4289
262,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,76457,JARDIM OLINDA,PR,630
263,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,76473,JATAIZINHO,PR,5751
264,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,76490,JOAQUIM TÁVORA,PR,4231
265,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,76511,JUNDIAÍ DO SUL,PR,1242
266,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,76538,JUSSARA,PR,3246
267,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,76554,KALORÉ,PR,2041
268,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,76570,LAPA,PR,18214
269,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,76597,LARANJEIRAS DO SUL,PR,11346
270,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,76619,LEÓPOLIS,PR,1931
271,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,76635,LOANDA,PR,8554
272,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,76651,LOBATO,PR,1895
273,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,76678,LONDRINA,PR,208312
274,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,76694,LUPIONÓPOLIS,PR,2470
275,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,76716,MALLET,PR,5329
276,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,76732,MAMBORÊ,PR,6153
277,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,76759,MANDAGUAÇU,PR,8907
278,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,76775,MANDAGUARI,PR,14941
279,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,76791,MANDIRITUBA,PR,8054
280,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,76813,MANOEL RIBAS,PR,5524
281,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,76830,MARECHAL CÂNDIDO RONDON,PR,21351
282,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,76856,MARIA HELENA,PR,2581
283,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,76872,MARIALVA,PR,15501
284,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,76899,MARILUZ,PR,3780
285,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,76910,MARINGÁ,PR,147323
286,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,76937,MARIÓPOLIS,PR,3088
287,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,76953,MARMELEIRO,PR,4841
288,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,76970,MARUMBI,PR,2489
289,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,76996,MATELÂNDIA,PR,7918
290,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,77011,MEDIANEIRA,PR,18240
291,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,77038,MIRADOR,PR,945
292,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,77054,MIRASELVA,PR,1226
293,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,77070,MOREIRA SALES,PR,4754
294,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,77097,MORRETES,PR,6620
295,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,77119,MUNHOZ DE MELO,PR,1950
296,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,77135,NOSSA SENHORA DAS GRAÇAS,PR,1593
297,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,77151,NOVA ALIANÇA DO IVAÍ,PR,658
298,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,77178,NOVA AMÉRICA DA COLINA,PR,1914
299,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,77194,NOVA CANTU,PR,2526
300,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,77216,NOVA ESPERANÇA,PR,11387
301,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,77232,NOVA FÁTIMA,PR,3120
302,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,77259,NOVA LONDRINA,PR,4574
303,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,77275,ORTIGUEIRA,PR,6957
304,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,77291,OURIZONA,PR,1417
305,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,77313,PAIÇANDU,PR,14163
306,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,77330,PALMAS,PR,12767
307,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,77356,PALMEIRA,PR,14961
308,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,77372,PALMITAL,PR,4234
309,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,77399,PALOTINA,PR,12849
310,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,77410,PARAÍSO DO NORTE,PR,3764
311,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,77437,PARANACITY,PR,3669
312,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,77453,PARANAGUÁ,PR,55850
313,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,77470,PARANAPOEMA,PR,889
314,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,77496,PARANAVAÍ,PR,36207
315,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,77518,PATO BRANCO,PR,29420
316,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,77534,PAULA FREITAS,PR,2561
317,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,77550,PAULO FRONTIN,PR,2882
318,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,77577,PEABIRU,PR,5149
319,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,77593,PÉROLA D'OESTE,PR,2458
320,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,77615,PIÊN,PR,4436
321,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,77631,PINHALÃO,PR,3281
322,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,77658,PINHÃO,PR,9096
323,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,77674,PIRAÍ DO SUL,PR,10188
324,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,77690,PIRAQUARA,PR,26625
325,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,77712,PITANGA,PR,9948
326,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,77739,PLANALTINA DO PARANÁ,PR,1444
327,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,77755,PLANALTO,PR,4323
328,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,77771,PONTA GROSSA,PR,121294
329,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,77798,PORECATU,PR,4645
330,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,77810,PORTO AMAZONAS,PR,1893
331,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,77836,PORTO RICO,PR,1471
332,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,77852,PORTO VITÓRIA,PR,1863
333,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,77879,PRESIDENTE CASTELO BRANCO,PR,2236
334,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,77895,PRIMEIRO DE MAIO,PR,4362
335,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,77917,PRUDENTÓPOLIS,PR,22159
336,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,77933,QUATIGUÁ,PR,3696
337,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,77950,QUATRO BARRAS,PR,7716
338,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,77976,QUERÊNCIA DO NORTE,PR,3606
339,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,77992,QUINTA DO SOL,PR,2266
340,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,78018,QUITANDINHA,PR,6838
341,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,78034,RANCHO ALEGRE,PR,1561
342,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,78050,REALEZA,PR,6147
343,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,78077,REBOUÇAS,PR,5363
344,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,78093,RENASCENÇA,PR,1897
345,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,78115,RESERVA,PR,8609
346,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,78131,RIBEIRÃO CLARO,PR,5202
347,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,78158,RIBEIRÃO DO PINHAL,PR,4884
348,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,78174,RIO AZUL,PR,5813
349,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,78190,RIO BOM,PR,1492
350,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,78212,RIO BRANCO DO SUL,PR,10100
351,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,78239,RIO NEGRO,PR,12937
352,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,78255,ROLÂNDIA,PR,27160
353,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,78271,RONCADOR,PR,4109
354,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,78298,RONDON,PR,3863
355,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,78310,SABÁUDIA,PR,3481
356,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,78336,SALGADO FILHO,PR,1424
357,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,78352,SALTO DO ITARARÉ,PR,2205
358,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,78379,SALTO DO LONTRA,PR,4705
359,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,78395,SANTA AMÉLIA,PR,1391
360,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,78417,SANTA CECÍLIA DO PAVÃO,PR,1795
361,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,78433,SANTA CRUZ DE MONTE CASTELO,PR,3966
362,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,78450,SANTA FÉ,PR,4482
363,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,78476,SANTA INÊS,PR,1071
364,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,78492,SANTA ISABEL DO IVAÍ,PR,3613
365,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,78514,SANTA IZABEL DO OESTE,PR,5118
366,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,78530,SANTA MARIANA,PR,3242
367,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,78557,SANTANA DO ITARARÉ,PR,1532
368,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,78573,SANTO ANTÔNIO DO SUDOESTE,PR,6917
369,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,78590,SANTO ANTÔNIO DA PLATINA,PR,16594
370,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,78611,SANTO ANTONIO DO CAIUÁ,PR,1493
371,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,78638,SANTO ANTÔNIO DO PARAÍSO,PR,1191
372,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,78654,SANTO INÁCIO,PR,2276
373,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,78670,SÃO CARLOS DO IVAÍ,PR,2907
374,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,78697,SÃO JERÔNIMO DA SERRA,PR,3497
375,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,78719,SÃO JOÃO,PR,3471
376,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,78735,SÃO JOÃO DO CAIUÁ,PR,2475
377,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,78751,SÃO JOÃO DO IVAÍ,PR,4467
378,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,78778,SÃO JOÃO DO TRIUNFO,PR,4768
379,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,78794,SÃO JORGE DO IVAÍ,PR,2925
380,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,78816,SÃO JORGE D'OESTE,PR,3825
381,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,78832,SÃO JOSÉ DA BOA VISTA,PR,2788
382,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,78859,SÃO JOSÉ DOS PINHAIS,PR,96545
383,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,78875,SÃO MATEUS DO SUL,PR,17308
384,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,78891,SÃO MIGUEL DO IGUAÇU,PR,11795
385,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,78913,SÃO PEDRO DO IVAÍ,PR,4366
386,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,78930,SÃO PEDRO DO PARANÁ,PR,1575
387,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,78956,SÃO SEBASTIÃO DA AMOREIRA,PR,3968
388,ALVARO FERNANDES DIAS,ALVARO DIAS,45,Partido da Social Democracia Brasileira,PSDB,78972,SÃO TOMÉ,PR,2438
