,NM_CANDIDATO,NM_URNA_CANDIDATO,NR_PARTIDO,NM_PARTIDO,SG_PARTIDO,CD_MUNICIPIO,NM_MUNICIPIO,SG_UF,QT_VOTOS_NOMINAIS ELEITO
8857,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,47155,JEQUITINHONHA,MG,3562
8858,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,47171,JESUÂNIA,MG,1752
8859,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,47198,JOAÍMA,MG,1640
8860,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,47210,JOANÉSIA,MG,1310
8861,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,47236,JOÃO MONLEVADE,MG,10960
8862,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,47252,JOÃO PINHEIRO,MG,8490
8863,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,47279,JOAQUIM FELÍCIO,MG,490
8864,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,47295,JORDÂNIA,MG,1122
8865,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,47317,NOVA UNIÃO,MG,949
8866,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,47333,JUIZ DE FORA,MG,70494
8867,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,47350,JURAMENTO,MG,555
8868,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,47376,JURUAIA,MG,2764
8869,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,47392,LADAINHA,MG,2567
8870,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,47414,LAGAMAR,MG,2040
8871,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,47430,LAGOA DA PRATA,MG,8722
8872,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,47457,LAGOA DOS PATOS,MG,711
8873,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,47473,LAGOA DOURADA,MG,2889
8874,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,47490,LAGOA FORMOSA,MG,5088
8875,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,47511,LAGOA SANTA,MG,11332
8876,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,47538,LAJINHA,MG,3479
8877,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,47554,LAMBARI,MG,5398
8878,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,47570,LAMIM,MG,586
8879,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,47597,LARANJAL,MG,1171
8880,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,47619,LASSANCE,MG,549
8881,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,47635,LAVRAS,MG,11670
8882,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,47651,LEANDRO FERREIRA,MG,1050
8883,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,47678,LEOPOLDINA,MG,7339
8884,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,47694,LIBERDADE,MG,1242
8885,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,47716,LIMA DUARTE,MG,2633
8886,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,47732,LUMINÁRIAS,MG,1043
8887,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,47759,LUZ,MG,4899
8888,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,47775,MACHACALIS,MG,1210
8889,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,47791,MACHADO,MG,10562
8890,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,47813,MADRE DE DEUS DE MINAS,MG,1315
8891,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,47830,MALACACHETA,MG,2395
8892,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,47856,MANGA,MG,2621
8893,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,47872,MANHUAÇU,MG,11601
8894,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,47899,MANHUMIRIM,MG,4807
8895,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,47910,MANTENA,MG,5726
8896,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,47937,MARAVILHAS,MG,1915
8897,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,47953,MAR DE ESPANHA,MG,3337
8898,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,47970,MARIA DA FÉ,MG,5684
8899,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,47996,MARIANA,MG,6852
8900,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,48011,MARILAC,MG,1029
8901,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,48038,MARIPÁ DE MINAS,MG,899
8902,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,48054,MARLIÉRIA,MG,1256
8903,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,48070,MARMELÓPOLIS,MG,1290
8904,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,48097,MARTINHO CAMPOS,MG,2380
8905,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,48119,MATERLÂNDIA,MG,1300
8906,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,48135,MATEUS LEME,MG,3847
8907,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,48151,MATIAS BARBOSA,MG,2524
8908,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,48178,MATIPÓ,MG,3096
8909,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,48194,MATO VERDE,MG,2215
8910,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,48216,MATOZINHOS,MG,5017
8911,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,48232,MATUTINA,MG,981
8912,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,48259,MEDEIROS,MG,1138
8913,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,48275,MEDINA,MG,3043
8914,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,48291,MENDES PIMENTEL,MG,976
8915,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,48313,MERCÊS,MG,1253
8916,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,48330,MESQUITA,MG,1153
8917,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,48356,MINAS NOVAS,MG,2060
8918,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,48372,MINDURI,MG,964
8919,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,48399,MIRABELA,MG,1194
8920,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,48410,MIRADOURO,MG,1448
8921,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,48437,MIRAÍ,MG,2248
8922,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,48453,MOEDA,MG,1366
8923,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,48470,MOEMA,MG,2935
8924,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,48496,MONJOLOS,MG,487
8925,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,48518,MONSENHOR PAULO,MG,2523
8926,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,48534,MONTALVÂNIA,MG,1869
8927,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,48550,MONTE ALEGRE DE MINAS,MG,3859
8928,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,48577,MONTE AZUL,MG,3267
8929,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,48593,MONTE BELO,MG,3349
8930,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,48615,MONTE CARMELO,MG,7925
8931,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,48631,MONTE SANTO DE MINAS,MG,4930
8932,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,48658,MONTES CLAROS,MG,49884
8933,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,48674,MONTE SIÃO,MG,6762
8934,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,48690,MORADA NOVA DE MINAS,MG,1681
8935,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,48712,MORRO DA GARÇA,MG,1001
8936,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,48739,MORRO DO PILAR,MG,1041
8937,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,48755,MUNHOZ,MG,2458
8938,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,48771,MURIAÉ,MG,12647
8939,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,48798,MUTUM,MG,3330
8940,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,48810,MUZAMBINHO,MG,4940
8941,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,48836,NACIP RAYDAN,MG,254
8942,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,48852,NANUQUE,MG,7030
8943,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,48879,NATÉRCIA,MG,1845
8944,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,48895,NAZARENO,MG,1653
8945,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,48917,NEPOMUCENO,MG,5236
8946,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,48933,NOVA ERA,MG,2803
8947,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,48950,NOVA LIMA,MG,15285
8948,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,48976,NOVA MÓDICA,MG,748
8949,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,48992,NOVA PONTE,MG,2325
8950,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,49018,NOVA RESENDE,MG,4642
8951,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,49034,NOVA SERRANA,MG,9835
8952,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,49050,NOVO CRUZEIRO,MG,3754
8953,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,49077,OLARIA,MG,584
8954,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,49093,OLÍMPIO NORONHA,MG,1075
8955,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,49115,OLIVEIRA,MG,7469
8956,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,49131,OLIVEIRA FORTES,MG,358
8957,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,49158,ONÇA DE PITANGUI,MG,1165
8958,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,49174,OURO BRANCO,MG,6808
8959,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,49190,OURO FINO,MG,8655
8960,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,49212,OURO PRETO,MG,8242
8961,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,49239,OURO VERDE DE MINAS,MG,1479
8962,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,49255,PADRE PARAÍSO,MG,2875
8963,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,49271,PAINEIRAS,MG,1044
8964,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,49298,PAINS,MG,1849
8965,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,49310,PAIVA,MG,564
8966,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,49336,PALMA,MG,967
8967,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,49352,FRONTEIRA DOS VALES,MG,373
8968,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,49379,PAPAGAIOS,MG,3189
8969,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,49395,PARACATU,MG,12526
8970,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,49417,PARÁ DE MINAS,MG,13871
8971,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,49433,PARAGUAÇU,MG,5180
8972,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,49450,PARAISÓPOLIS,MG,5100
8973,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,49476,PARAOPEBA,MG,3617
8974,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,49492,PASSABÉM,MG,612
8975,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,49514,PASSA QUATRO,MG,3960
8976,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,49530,PASSA TEMPO,MG,1175
8977,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,49557,PASSA VINTE,MG,869
8978,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,49573,PASSOS,MG,36999
8979,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,49590,PATOS DE MINAS,MG,36417
8980,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,49611,PATROCÍNIO,MG,18209
8981,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,49638,PATROCÍNIO DO MURIAÉ,MG,961
8982,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,49654,PAULA CÂNDIDO,MG,1009
8983,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,49670,PAULISTAS,MG,905
8984,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,49697,PAVÃO,MG,1470
8985,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,49719,PEÇANHA,MG,2183
8986,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,49735,PEDRA AZUL,MG,5138
8987,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,49751,PEDRA DO ANTA,MG,773
8988,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,49778,PEDRA DO INDAIÁ,MG,944
8989,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,49794,PEDRA DOURADA,MG,337
8990,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,49816,PEDRALVA,MG,3624
8991,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,49832,PEDRINÓPOLIS,MG,865
8992,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,49859,PEDRO LEOPOLDO,MG,9494
8993,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,49875,PEDRO TEIXEIRA,MG,893
8994,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,49891,PEQUERI,MG,1049
8995,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,49913,PEQUI,MG,899
8996,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,49930,PERDIGÃO,MG,2422
8997,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,49956,PERDIZES,MG,4483
8998,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,49972,PERDÕES,MG,4036
8999,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,49999,PESCADOR,MG,1235
9000,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,50016,PIAU,MG,535
9001,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,50032,PIEDADE DE PONTE NOVA,MG,914
9002,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,50059,PIEDADE DO RIO GRANDE,MG,809
9003,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,50075,PIEDADE DOS GERAIS,MG,964
9004,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,50091,PIMENTA,MG,2062
9005,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,50113,PIRACEMA,MG,1538
9006,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,50130,PIRAJUBA,MG,1496
9007,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,50156,PIRANGA,MG,2428
9008,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,50172,PIRANGUÇU,MG,2052
9009,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,50199,PIRANGUINHO,MG,2253
9010,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,50210,PIRAPETINGA,MG,1972
9011,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,50237,PIRAPORA,MG,6758
9012,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,50253,PIRAÚBA,MG,3001
9013,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,50270,PITANGUI,MG,6011
9014,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,50296,PIUMHI,MG,8954
9015,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,50318,PLANURA,MG,2052
9016,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,50334,POÇO FUNDO,MG,3659
9017,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,50350,POÇOS DE CALDAS,MG,31047
9018,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,50377,POCRANE,MG,2018
9019,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,50393,POMPÉU,MG,4643
9020,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,50415,PONTE NOVA,MG,8410
9021,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,50431,PORTEIRINHA,MG,5176
9022,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,50458,PORTO FIRME,MG,1729
9023,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,50474,POTÉ,MG,2535
9024,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,50490,POUSO ALEGRE,MG,32389
9025,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,50512,POUSO ALTO,MG,2483
9026,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,50539,PRADOS,MG,1891
9027,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,50555,PRATA,MG,5548
9028,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,50571,PRATÁPOLIS,MG,2972
9029,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,50598,PRATINHA,MG,743
9030,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,50610,PRESIDENTE BERNARDES,MG,1211
9031,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,50636,PRESIDENTE JUSCELINO,MG,1184
9032,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,50652,PRESIDENTE KUBITSCHEK,MG,1021
9033,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,50679,PRESIDENTE OLEGÁRIO,MG,5433
9034,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,50695,ALTO JEQUITIBÁ,MG,2009
9035,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,50717,PRUDENTE DE MORAIS,MG,1583
9036,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,50733,QUARTEL GERAL,MG,1016
9037,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,50750,QUELUZITO,MG,709
9038,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,50776,RAPOSOS,MG,1865
9039,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,50792,RAUL SOARES,MG,2766
9040,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,50814,RECREIO,MG,1837
9041,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,50830,RESENDE COSTA,MG,2196
9042,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,50857,RESPLENDOR,MG,3022
9043,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,50873,RESSAQUINHA,MG,1176
9044,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,50890,RIACHO DOS MACHADOS,MG,1033
9045,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,50911,RIBEIRÃO DAS NEVES,MG,32711
9046,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,50938,RIBEIRÃO VERMELHO,MG,372
9047,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,50954,RIO ACIMA,MG,1721
9048,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,50970,RIO CASCA,MG,1805
9049,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,50997,RIO DOCE,MG,381
9050,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,51012,RIO DO PRADO,MG,885
9051,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,51039,RIO ESPERA,MG,1563
9052,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,51055,RIO MANSO,MG,898
9053,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,51071,RIO NOVO,MG,1986
9054,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,51098,RIO PARANAÍBA,MG,2859
9055,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,51110,RIO PARDO DE MINAS,MG,3072
9056,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,51136,RIO PIRACICABA,MG,2197
9057,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,51152,RIO POMBA,MG,2401
9058,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,51179,RIO PRETO,MG,1742
9059,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,51195,RIO VERMELHO,MG,1671
9060,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,51217,RITÁPOLIS,MG,1040
9061,RODRIGO OTÁVIO SOARES PACHECO,RODRIGO PACHECO,25,Democratas,DEM,51233,ROCHEDO DE MINAS,MG,569
