,NM_CAND,NM_URNA,NR_PARTIDO,NM_PARTIDO,SG_PARTIDO,CD_MUNICIPIO,NM_MUNICIPIO,SG_UF,QT_VOTOS ELEITO,QT_VOTOS SUBSTITUÍDO
6296,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,17353,LAJES PINTADAS,RN,2589,0
6297,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,17370,LUCRÉCIA,RN,697,0
6298,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,17396,LUÍS GOMES,RN,1532,0
6299,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,17418,MACAÍBA,RN,22157,0
6300,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,17434,MACAU,RN,6253,0
6301,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,17450,MARCELINO VIEIRA,RN,2527,0
6302,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,17477,MARTINS,RN,2650,0
6303,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,17493,MAXARANGUAPE,RN,4191,0
6304,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,17515,FRUTUOSO GOMES,RN,1191,0
6305,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,17531,MONTANHAS,RN,2474,0
6306,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,17558,MONTE ALEGRE,RN,6544,0
6307,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,17574,MONTE DAS GAMELEIRAS,RN,1093,0
6308,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,17590,MOSSORÓ,RN,76599,0
6309,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,17612,NATAL,RN,201118,0
6310,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,17639,NÍSIA FLORESTA,RN,7039,0
6311,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,17655,NOVA CRUZ,RN,11146,0
6312,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,17671,OLHO D'ÁGUA DO BORGES,RN,1874,0
6313,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,17698,OURO BRANCO,RN,2003,0
6314,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,17710,PARANÁ,RN,1481,0
6315,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,17736,PARAÚ,RN,1534,0
6316,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,17752,PARAZINHO,RN,2069,0
6317,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,17779,PARELHAS,RN,6292,0
6318,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,17795,PARNAMIRIM,RN,45646,0
6319,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,17817,PASSA E FICA,RN,4323,0
6320,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,17833,PASSAGEM,RN,2273,0
6321,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,17850,PATU,RN,3694,0
6322,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,17876,PAU DOS FERROS,RN,7583,0
6323,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,17892,PEDRA GRANDE,RN,1983,0
6324,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,17914,PEDRA PRETA,RN,1383,0
6325,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,17930,PEDRO AVELINO,RN,2192,0
6326,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,17957,PEDRO VELHO,RN,4835,0
6327,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,17973,PENDÊNCIAS,RN,5029,0
6328,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,17990,PILÕES,RN,1215,0
6329,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,18015,POÇO BRANCO,RN,4542,0
6330,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,18031,PORTALEGRE,RN,3555,0
6331,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,18058,SERRA CAIADA,RN,2903,0
6332,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,18074,PUREZA,RN,2212,0
6333,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,18090,RAFAEL FERNANDES,RN,1299,0
6334,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,18112,RIACHO DA CRUZ,RN,1614,0
6335,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,18139,RIACHO DE SANTANA,RN,922,0
6336,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,18155,RIACHUELO,RN,2973,0
6337,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,18171,RODOLFO FERNANDES,RN,2890,0
6338,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,18198,RUY BARBOSA,RN,2082,0
6339,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,18210,SÃO FRANCISCO DO OESTE,RN,1274,0
6340,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,18236,SANTA CRUZ,RN,11522,0
6341,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,18252,SANTANA DO SERIDÓ,RN,851,0
6342,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,18279,SANTANA DO MATOS,RN,5477,0
6343,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,18295,SANTO ANTÔNIO,RN,5776,0
6344,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,18317,SÃO BENTO DO NORTE,RN,1265,0
6345,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,18333,SÃO BENTO DO TRAIRÍ,RN,1517,0
6346,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,18350,SÃO FERNANDO,RN,1646,0
6347,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,18376,SÃO GONÇALO DO AMARANTE,RN,24818,0
6348,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,18392,SÃO JOÃO DO SABUGI,RN,2251,0
6349,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,18414,SÃO JOSÉ DE MIPIBU,RN,11149,0
6350,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,18430,SÃO JOSÉ DO CAMPESTRE,RN,3593,0
6351,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,18457,SÃO JOSÉ DO SERIDÓ,RN,2022,0
6352,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,18473,SÃO MIGUEL,RN,5724,0
6353,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,18490,SÃO PAULO DO POTENGI,RN,5634,0
6354,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,18511,SÃO PEDRO,RN,3661,0
6355,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,18538,SÃO RAFAEL,RN,3569,0
6356,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,18554,SÃO TOMÉ,RN,2549,0
6357,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,18570,SÃO VICENTE,RN,1729,0
6358,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,18597,SENADOR ELÓI DE SOUZA,RN,1953,0
6359,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,18619,SENADOR GEORGINO AVELINO,RN,1343,0
6360,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,18635,SERRA DE SÃO BENTO,RN,2942,0
6361,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,18651,SERRA NEGRA DO NORTE,RN,1972,0
6362,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,18678,SERRINHA,RN,2455,0
6363,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,18694,SEVERIANO MELO,RN,2641,0
6364,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,18716,SÍTIO NOVO,RN,2121,0
6365,JOSÉ AGRIPINO MAIA,JOSÉ AGRIPINO,25,DEMOCRATAS,DEM,18732,TABOLEIRO GRANDE,RN,1307,0
