year,cod_microregion,IS_mt,XD_mt,idcluster,income2,income3,income_percapita,ivAutor_IS_mt,ivAutor_XD_mt,ivIS,ivXD,munic_size,region,sizeagric,sizeinformal,sizemanuf,sizemine,sizenontrade,sizeprim,sizerural,state,wls_b_avghourwage_s0,wls_b_avghourwage_s1,wls_b_avghourwage_s3,wls_b_avghourwage_s4,wls_b_formal_s0,wls_b_migrated_s0,wls_b_occup_skill_s0,wls_b_outmigrated_s0,wls_b_wagehrskill,wls_b_wagehrunskill,wls_b_work_main_s0,wls_b_work_main_s4,wls_se_avghourwage_s0,wls_se_avghourwage_s1,wls_se_avghourwage_s3,wls_se_avghourwage_s4,wls_se_formal_s0,wls_se_migrated_s0,wls_se_occup_skill_s0,wls_se_outmigrated_s0,wls_se_wagehrskill,wls_se_wagehrunskill,wls_se_work_main_s0,wls_se_work_main_s4,wls_wgt,workforce,dstate2,dstate3,dstate4,dstate5,dstate6,dstate7,dstate8,dstate9,dstate10,dstate11,dstate12,dstate13,dstate14,dstate15,dstate16,dstate17,dstate18,dstate19,dstate20,dstate21,dstate22,dstate23,dstate24,dstate25,dstate26,dstate27,Dwls_b_avghourwage_s0
2000,26004,.074367248,.022671305,2601,5097.655168741534,363961.6970602594,71.397865,3.1352038,2.3970041,.0063903262,.0060074483,.0009620572452548,2,.2085368607774387,.4126823155055298,.027038098419984,.0005397305214645,.2484639468070634,.2090765912989032,.3598536342998354,26,-.42865467,-.58843476,-.46956295,-.36362657,-.21544845,-.0050232965,-.014144746,.013169061,-.37054148,-.43319941,-.073112451,-.095023818,.013709879,.023484731,.048026692,.016863978,.0050854813,.0024501432,.0038271423,.003079715,.043499772,.013900732,.0045937868,.0064218496,.00091688405,91770.5482673645,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0518315136432648
2001,26004,.074367248,.022671305,2601,5097.655168741534,363961.6970602594,71.397865,3.1352038,2.3970041,.0063903262,.0060074483,.0009620572452548,2,.2085368607774387,.4126823155055298,.027038098419984,.0005397305214645,.2484639468070634,.2090765912989032,.3598536342998354,26,-.37682316,-.62703764,-.35711682,-.28827131,-.21020044,-.0023441983,.0040882281,.032108746,-.22788948,-.43236867,-.1435871,-.031820346,.012783882,.025064271,.05058223,.015261463,.0061321505,.0028485674,.0043865573,.0037487091,.033505149,.013737602,.0043326588,.0063528391,.00086448016,91770.5482673645,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1998,26005,.098570526,.15690528,2602,17404.38357604691,2296085.041455933,131.92567,4.700295,3.9941101,.010440296,.055019859,.0019303043054631,2,.2339495241347538,.4279985051641516,.0345224953710523,.0009217498070708,.287743791862954,.2348712739418246,.3433778674754362,26,-.1524722,-.20201701,-.070084147,-.018067248,-.19610825,,-.015724903,,.0053946502,-.14610618,.0017731765,-.033253115,.0086779278,.012189731,.0143362,.015450576,.0048465324,,.0021268548,,.037611928,.0088645313,.0029636961,.0044643423,.0012649357,184131.542388916,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1999,26005,.098570526,.15690528,2602,17404.38357604691,2296085.041455933,131.92567,4.700295,3.9941101,.010440296,.055019859,.0019303043054631,2,.2339495241347538,.4279985051641516,.0345224953710523,.0009217498070708,.287743791862954,.2348712739418246,.3433778674754362,26,-.22471304,-.19936879,-.32624868,-.18527797,-.16871399,.12894361,-.020083729,.0074065514,-.17670535,-.21635994,-.0199668,-.063385032,.014975805,.026593165,.034822304,.018356042,.005364968,.0041181128,.0031532622,.0037042217,.047159914,.01575755,.0039949007,.0062237,.0015483227,184131.542388916,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2000,26005,.098570526,.15690528,2602,17404.38357604691,2296085.041455933,131.92567,4.700295,3.9941101,.010440296,.055019859,.0019303043054631,2,.2339495241347538,.4279985051641516,.0345224953710523,.0009217498070708,.287743791862954,.2348712739418246,.3433778674754362,26,-.21330501,-.19412665,-.16393302,-.18268773,-.14368075,.025334544,-.0060275961,-.0084086154,-.16837437,-.22808361,-.0057549141,-.11528201,.0084396377,.014338737,.033377353,.010924122,.00414248,.002164741,.0028166915,.0020436998,.023568289,.0086855078,.0033194665,.0045008487,.0019173099,184131.542388916,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0172843337059021
2001,26005,.098570526,.15690528,2602,17404.38357604691,2296085.041455933,131.92567,4.700295,3.9941101,.010440296,.055019859,.0019303043054631,2,.2339495241347538,.4279985051641516,.0345224953710523,.0009217498070708,.287743791862954,.2348712739418246,.3433778674754362,26,-.19602068,-.25376457,-.08790426,-.13725223,-.10398775,.040793758,.0034807837,-.022521539,-.079036705,-.23395669,-.038701259,-.076949857,.006774419,.012851622,.025739823,.0083700083,.0039833058,.002261949,.0026566815,.0022723249,.018022954,.0073395986,.0029403067,.0039472412,.0022198011,184131.542388916,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1998,26006,.18002112,.031446695,2602,4840.424350849877,336763.6094273732,69.573158,7.8812027,2.5736034,.010434513,.007380072,.0006000620329598,2,.2430692711833352,.4348005297657567,.0400480308775159,.0001539255445087,.1994862344163687,.2432231967278438,.439290593892507,26,-.46082562,-.40983394,-.4018212,-.28817728,-.26791531,,-.035083931,,-.11406125,-.43689585,-.0052754572,-.19100092,.01114892,.013872407,.020620074,.028512409,.0065736258,,.0020755047,,.068629794,.011225492,.0040463544,.0048745642,.0006930927,57239.85971808434,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1999,26006,.18002112,.031446695,2602,4840.424350849877,336763.6094273732,69.573158,7.8812027,2.5736034,.010434513,.007380072,.0006000620329598,2,.2430692711833352,.4348005297657567,.0400480308775159,.0001539255445087,.1994862344163687,.2432231967278438,.439290593892507,26,-.42697123,-.31686532,-.60374349,-.39771095,-.27621385,.036978591,-.031664964,.12494552,-.51163602,-.39962453,-.075994536,-.13102065,.026815213,.043154098,.078793868,.033284459,.0070162639,.0055435938,.0045368234,.0062179584,.09590628,.027861059,.006418258,.010211389,.00054362864,57239.85971808434,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2000,26006,.18002112,.031446695,2602,4840.424350849877,336763.6094273732,69.573158,7.8812027,2.5736034,.010434513,.007380072,.0006000620329598,2,.2430692711833352,.4348005297657567,.0400480308775159,.0001539255445087,.1994862344163687,.2432231967278438,.439290593892507,26,-.35621381,-.26203755,-.65605497,-.31414005,-.26344743,.0023591768,-.015944412,.012169353,-.30605394,-.36998895,-.077973232,-.19552942,.018436687,.034961697,.053660017,.023252169,.005431619,.0032807935,.0042046267,.0038593775,.053509511,.019349953,.0058682044,.0082482072,.00058932399,57239.85971808434,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.1113715171813965
2001,26006,.18002112,.031446695,2602,4840.424350849877,336763.6094273732,69.573158,7.8812027,2.5736034,.010434513,.007380072,.0006000620329598,2,.2430692711833352,.4348005297657567,.0400480308775159,.0001539255445087,.1994862344163687,.2432231967278438,.439290593892507,26,-.46758533,-.60374463,-.72650057,-.34461537,-.2615808,-.011128267,.016758641,.020071853,-.30950022,-.50430733,-.12887223,-.057858896,.015540138,.03226807,.063059859,.017563386,.0068919668,.003379876,.0052604512,.0045047114,.037620313,.017133089,.0054708207,.007928757,.00059286813,57239.85971808434,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1998,26007,.059070468,.026389785,2603,1957.698920916664,86620.13418363036,44.245892,2.6440415,3.0343673,.0018449192,.0022488479,.0007946167425009,2,.3814030841207603,.5214034876932835,.0191722260200625,.0010599170928248,.1442230040217406,.3824630012135851,.5581416806993562,26,-.65527558,-.50449687,-.51689607,-.3678211,-.39393005,,-.048975356,,-.64930731,-.58199084,-.043275155,-.23469041,.0089846086,.0089805992,.036831029,.033529527,.0051327506,,.0011873023,,.13740934,.0089383181,.0036118794,.0038105433,.00090508297,75798.41478395462,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1999,26007,.059070468,.026389785,2603,1957.698920916664,86620.13418363036,44.245892,2.6440415,3.0343673,.0018449192,.0022488479,.0007946167425009,2,.3814030841207603,.5214034876932835,.0191722260200625,.0010599170928248,.1442230040217406,.3824630012135851,.5581416806993562,26,-.48820251,-.35595208,-.49367884,-.4016946,-.35662833,-.053066522,-.03355993,.055979159,-.63486576,-.45188931,-.02161096,-.2754578,.026782179,.03269276,.15614265,.040261537,.002845638,.0033108396,.0034921858,.0047123064,.12556644,.027386086,.0050754244,.0070473305,.00083515141,75798.41478395462,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2000,26007,.059070468,.026389785,2603,1957.698920916664,86620.13418363036,44.245892,2.6440415,3.0343673,.0018449192,.0022488479,.0007946167425009,2,.3814030841207603,.5214034876932835,.0191722260200625,.0010599170928248,.1442230040217406,.3824630012135851,.5581416806993562,26,-.59017795,-.58546698,-.55929422,-.41581297,-.29909572,-.022127643,-.01135132,.020670611,-.39347085,-.61418605,-.0034872871,-.3007479,.016146006,.019735619,.072639652,.027307335,.0033151216,.0023464763,.0028927517,.0034610762,.062077716,.016440814,.005090469,.0062885433,.00080083008,75798.41478395462,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-.042078971862793
2001,26007,.059070468,.026389785,2603,1957.698920916664,86620.13418363036,44.245892,2.6440415,3.0343673,.0018449192,.0022488479,.0007946167425009,2,.3814030841207603,.5214034876932835,.0191722260200625,.0010599170928248,.1442230040217406,.3824630012135851,.5581416806993562,26,-.63225693,-.71749991,-.60211211,-.44063178,-.35642979,-.038300782,-.0062734028,.031754907,-.33135691,-.6881358,-.1850957,-.20231685,.016518943,.024354553,.078221485,.022827484,.0052429005,.0025801412,.0041785254,.0040644296,.048160546,.017684195,.0048194425,.0076268669,.00059230917,75798.41478395462,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1998,26008,.2441975,.01737782,2603,12462.91709724837,1391328.108734168,111.63744,14.801195,2.894114,.028454464,.0035068626,.0040593105945534,2,.1600235721346518,.4703704038165654,.092986648906771,.0008599022369943,.3171289455229085,.1608834743716461,.2570507723109628,26,-.49816185,-.56040728,-.55092597,-.34948251,-.2184642,,-.031987078,,-.47188166,-.46056288,.0016955291,-.039357387,.0045106974,.0063930121,.0082097566,.0080571184,.0026297707,,.0011286299,,.02426997,.0045712949,.0016967641,.0025312868,.0042332797,387217.2479206324,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
