CD_MUNICIPIO,NM_MUNICIPIO,"('QT_VOTOS', 13)","('QT_VOTOS', 16)","('QT_VOTOS', 23)","('QT_VOTOS', 29)","('QT_VOTOS', 40)","('QT_VOTOS', 45)","('QT_VOTOS', 95)","('QT_VOTOS', 96)","('QT_VOTOS', 97)",QTD_ABSTENCOES,QTD_APTOS_TOT,QTD_COMPARECIMENTO,QTD_VOTOS_BRANCOS,QTD_VOTOS_NULOS
81272.0,GUARAMIRIM,8856,93,752,7,1669,2817,322,654,0,1959,17129,15170,322,654
81280.0,BOCAINA DO SUL,727,8,346,1,254,688,50,270,0,467,2811,2344,50,270
81299.0,GUARUJA DO SUL,1546,13,216,0,268,621,92,173,0,770,3699,2929,92,173
81302.0,ALTO BELA VISTA,1113,3,172,2,40,132,20,76,0,235,1793,1558,20,76
81310.0,HERVAL DO OESTE,6705,44,515,3,973,2639,310,741,0,1928,13858,11930,310,741
81329.0,FREI ROGERIO,918,20,94,5,172,349,35,134,0,350,2077,1727,35,134
81337.0,IBICARE,1383,22,118,5,219,467,95,181,0,271,2761,2490,95,181
81345.0,TREVISO,1722,12,129,1,208,264,32,144,0,238,2750,2512,32,144
81353.0,IBIRAMA,4228,43,625,7,1104,2948,314,694,0,1615,11578,9963,314,694
81361.0,IOMERE,979,17,85,0,112,555,58,110,0,259,2175,1916,58,110
81370.0,ICARA,18690,101,1006,7,4278,2958,652,1413,0,3997,33102,29105,652,1413
81388.0,BOM JESUS,995,3,38,0,167,163,37,140,0,344,1887,1543,37,140
81396.0,ILHOTA,3078,31,463,2,1187,1646,226,533,0,1106,8272,7166,226,533
81400.0,IBIAM,879,4,78,4,79,283,32,97,0,237,1693,1456,32,97
81418.0,IMARUI,3851,29,415,0,907,1895,264,916,0,1739,10016,8277,264,916
81426.0,ENTRE RIOS,735,5,168,2,335,155,62,192,0,447,2101,1654,62,192
81434.0,IMBITUBA,13863,118,1297,8,2277,2702,503,1476,0,4022,26266,22244,503,1476
81442.0,PAIAL,829,4,107,3,174,221,29,70,0,324,1761,1437,29,70
81450.0,IMBUIA,1198,17,84,2,416,1518,108,261,0,446,4050,3604,108,261
81469.0,BOM JESUS DO OESTE,819,6,97,1,116,195,36,120,0,234,1624,1390,36,120
81477.0,INDAIAL,10993,195,1893,16,3026,7344,877,1495,0,3235,29074,25839,877,1495
81485.0,SAO BERNARDINO,1143,7,46,0,205,177,43,138,0,396,2155,1759,43,138
81493.0,IPIRA,1875,8,222,0,208,441,104,196,0,481,3535,3054,104,196
81507.0,SANTA TEREZINHA DO PROGRESSO,1063,7,91,2,274,325,63,185,0,789,2799,2010,63,185
81515.0,IPUMIRIM,2724,12,275,1,437,839,133,275,0,640,5336,4696,133,275
81523.0,SALTINHO,1526,5,85,0,262,207,90,224,0,734,3133,2399,90,224
81531.0,IRANI,3065,13,168,0,584,632,128,364,0,859,5813,4954,128,364
81540.0,JUPIA,858,5,52,0,114,260,30,131,0,308,1758,1450,30,131
81558.0,IRINEOPOLIS,2994,32,445,5,589,1074,118,473,0,1103,6833,5730,118,473
81566.0,PALMEIRA,811,2,165,0,365,303,47,168,0,391,2252,1861,47,168
81574.0,ITA,2594,10,152,3,219,629,74,172,0,882,4735,3853,74,172
81582.0,BANDEIRANTE,1480,6,96,1,118,333,40,136,0,652,2862,2210,40,136
81590.0,ITAIOPOLIS,5411,90,694,8,1076,2919,423,951,0,2107,13679,11572,423,951
81604.0,FLOR DO SERTAO,614,3,27,2,76,229,41,114,0,336,1442,1106,41,114
81612.0,ITAJAI,42733,505,6640,31,13467,17679,2251,3872,0,14152,101330,87178,2251,3872
81620.0,CUNHATAI,659,6,132,2,114,309,36,66,0,177,1501,1324,36,66
81639.0,ITAPEMA,6093,49,1206,4,2703,4271,400,774,0,2724,18224,15500,400,774
81647.0,PRINCESA,1013,8,45,0,107,325,63,107,0,370,2038,1668,63,107
81655.0,ITAPIRANGA,6119,32,414,13,545,1230,108,431,0,1890,10782,8892,108,431
81663.0,ITAPOA,2366,29,405,0,580,1311,119,362,0,1526,6698,5172,119,362
81671.0,ITUPORANGA,6328,52,577,3,1817,3337,313,841,0,1954,15222,13268,313,841
81680.0,TIGRINHOS,826,1,48,0,157,148,40,116,0,318,1654,1336,40,116
81698.0,JABORA,1644,13,100,1,252,672,92,238,0,481,3493,3012,92,238
81701.0,CHAPADAO DO LAGEADO,857,6,84,1,291,490,47,132,0,289,2197,1908,47,132
81710.0,JACINTO MACHADO,3455,39,540,2,1052,940,247,603,0,708,7586,6878,247,603
81728.0,BALNEARIO ARROIO DO SILVA,2320,15,352,2,394,513,62,297,0,938,4893,3955,62,297
81736.0,JAGUARUNA,4365,21,440,1,1298,2067,255,635,0,1511,10593,9082,255,635
81744.0,BALNEARIO GAIVOTA,1981,10,317,1,555,496,83,258,0,724,4425,3701,83,258
81752.0,JARAGUA DO SUL,42691,302,3965,22,5423,13735,1195,2319,0,7674,77326,69652,1195,2319
81760.0,BARRA BONITA,1014,5,34,0,178,234,42,127,0,428,2062,1634,42,127
81779.0,JOACABA,8105,76,977,8,1237,3949,334,817,0,2654,18157,15503,334,817
81787.0,BRUNOPOLIS,916,5,80,2,280,386,75,296,0,537,2577,2040,75,296
81795.0,JOINVILLE,140160,1688,10722,81,38480,54666,3772,9347,0,31523,290439,258916,3772,9347
81809.0,LUZERNA,2138,20,280,3,300,994,65,187,0,483,4470,3987,65,187
81817.0,LACERDOPOLIS,807,14,57,4,83,365,41,136,0,119,1626,1507,41,136
81825.0,ZORTEA,1123,8,49,2,112,297,55,124,0,243,2013,1770,55,124
81833.0,LAGES,37394,470,11188,28,10211,22210,1970,4207,0,16713,104391,87678,1970,4207
81850.0,LAGUNA,15952,172,1760,9,3095,6170,798,1553,0,3331,32840,29509,798,1553
81876.0,LAURENTINO,1487,10,362,4,163,1010,139,252,0,223,3650,3427,139,252
81892.0,LAURO MULLER,6116,27,418,2,796,1172,236,599,0,1305,10671,9366,236,599
81914.0,LEBON REGIS,3400,8,304,2,836,982,226,739,0,1557,8054,6497,226,739
81930.0,LEOBERTO LEAL,926,9,122,4,364,908,64,247,0,449,3093,2644,64,247
81957.0,LONTRAS,2412,20,380,2,465,1584,197,429,0,963,6452,5489,197,429
81973.0,LUIZ ALVES,2517,40,292,0,349,1688,157,316,0,595,5954,5359,157,316
81990.0,MAFRA,16846,291,1727,24,3047,7272,1002,1803,0,4736,36748,32012,1002,1803
82015.0,MAJOR GERCINO,819,14,146,1,230,590,105,165,0,291,2361,2070,105,165
82031.0,MAJOR VIEIRA,2807,25,195,3,260,731,143,325,0,730,5219,4489,143,325
82058.0,MARAVILHA,6784,37,626,8,1354,2243,322,707,0,2831,14912,12081,322,707
82066.0,MAREMA,1150,11,89,0,94,235,60,132,0,318,2089,1771,60,132
82074.0,MASSARANDUBA,4481,48,851,6,757,1937,247,443,0,1092,9862,8770,247,443
82090.0,MATOS COSTA,808,5,156,3,359,312,37,168,0,507,2355,1848,37,168
82112.0,MELEIRO,2556,18,363,2,497,734,142,267,0,377,4956,4579,142,267
82139.0,MODELO,1588,4,100,3,233,339,63,185,0,435,2950,2515,63,185
82155.0,MONDAI,3588,19,275,3,415,871,129,377,0,1148,6825,5677,129,377
82171.0,MONTE CASTELO,2113,10,327,1,741,1200,155,454,0,1430,6431,5001,155,454
82198.0,MORRO DA FUMACA,5676,35,402,1,1352,1163,240,510,0,1067,10446,9379,240,510
82210.0,NAVEGANTES,9584,118,1264,3,3160,5610,494,1174,0,4320,25727,21407,494,1174
82236.0,NOVA ERECHIM,1451,7,104,0,303,354,38,143,0,306,2706,2400,38,143
82252.0,NOVA TRENTO,3073,38,921,7,311,1742,413,391,0,925,7821,6896,413,391
82279.0,NOVA VENEZA,4767,41,536,0,428,1086,218,382,0,637,8095,7458,218,382
82295.0,ORLEANS,6379,89,825,9,1169,3281,511,846,0,1681,14790,13109,511,846
82317.0,OURO,2578,22,347,0,271,1153,127,389,0,648,5535,4887,127,389
82333.0,PALHOCA,28254,554,3017,20,5527,12558,1689,2932,0,5988,60539,54551,1689,2932
82350.0,PALMA SOLA,2689,15,174,2,445,609,108,456,0,1620,6118,4498,108,456
82376.0,PALMITOS,5436,38,488,7,919,2144,237,648,0,2376,12293,9917,237,648
82392.0,PAPANDUVA,5801,47,679,3,919,1596,286,840,0,2025,12196,10171,286,840
82414.0,PAULO LOPES,1446,12,147,0,676,1045,141,315,0,452,4234,3782,141,315
82430.0,PEDRAS GRANDES,1818,20,115,7,314,453,102,254,0,313,3396,3083,102,254
82457.0,PENHA,3334,61,611,2,1620,3065,274,615,0,2484,12066,9582,274,615
82473.0,PERITIBA,1518,4,128,1,124,346,48,134,0,232,2535,2303,48,134
82490.0,PETROLANDIA,1764,17,172,3,960,1030,105,320,0,642,5013,4371,105,320
82511.0,PICARRAS,2881,26,395,2,988,2045,154,448,0,1655,8594,6939,154,448
82538.0,PINHALZINHO,4930,14,470,6,710,1289,164,428,0,1267,9278,8011,164,428
82554.0,PINHEIRO PRETO,1088,7,100,0,88,351,39,152,0,271,2096,1825,39,152
82570.0,PIRATUBA,1627,19,180,5,292,678,99,274,0,384,3558,3174,99,274
82597.0,POMERODE,7407,97,1074,17,1513,4091,488,794,0,1568,17049,15481,488,794
82619.0,PONTE ALTA,1420,5,242,0,593,529,66,360,0,828,4043,3215,66,360
82635.0,PONTE SERRADA,3357,16,246,3,857,1013,166,517,0,1608,7783,6175,166,517
82651.0,PORTO BELO,2229,33,438,6,965,1726,195,441,0,1213,7246,6033,195,441
82678.0,PORTO UNIAO,9484,118,1502,3,1782,3953,439,1027,0,4241,22549,18308,439,1027
82694.0,POUSO REDONDO,3208,28,297,3,715,2233,267,577,0,1505,8833,7328,267,577
82716.0,PRAIA GRANDE,2598,13,252,0,583,811,126,480,0,939,5802,4863,126,480
82732.0,PRESIDENTE CASTELO BRANCO,1005,1,34,0,93,178,29,96,0,120,1556,1436,29,96
82759.0,PRESIDENTE GETULIO,4101,30,401,6,841,1991,253,434,0,1097,9154,8057,253,434
82775.0,PRESIDENTE NEREU,649,8,83,2,142,504,38,149,0,170,1745,1575,38,149
82791.0,QUILOMBO,3885,26,263,5,886,1000,170,365,0,1335,7935,6600,170,365
82813.0,RANCHO QUEIMADO,747,13,97,4,171,608,82,164,0,183,2069,1886,82,164
82830.0,RIO DAS ANTAS,2318,47,229,1,385,763,128,393,0,694,4958,4264,128,393
82856.0,RIO DO CAMPO,1859,15,253,2,567,1225,104,270,0,850,5145,4295,104,270
82872.0,RIO DO OESTE,2330,21,231,4,347,1202,136,260,0,599,5130,4531,136,260
82899.0,RIO DOS CEDROS,3127,40,423,8,453,1780,155,491,0,864,7341,6477,155,491
82910.0,RIO DO SUL,13301,157,2866,6,3273,10550,813,1848,0,5090,37904,32814,813,1848
82937.0,RIO FORTUNA,1413,22,450,0,299,762,97,214,0,182,3439,3257,97,214
82953.0,RIO NEGRINHO,11348,124,1644,8,2359,5381,446,1333,0,3059,25702,22643,446,1333
82970.0,RODEIO,3563,42,313,5,452,2012,296,489,0,902,8074,7172,296,489
82996.0,ROMELANDIA,1836,23,573,6,398,496,90,324,0,1701,5447,3746,90,324
83011.0,SALETE,2048,14,294,3,500,1246,126,307,0,843,5381,4538,126,307
83038.0,SALTO VELOSO,1302,14,380,1,150,445,54,225,0,351,2922,2571,54,225
83054.0,SANTA CECILIA,3870,18,591,1,917,1822,374,802,0,2056,10451,8395,374,802
83070.0,SANTA ROSA DE LIMA,625,17,221,2,162,313,37,95,0,83,1555,1472,37,95
83097.0,SANTO AMARO DA IMPERATRIZ,4684,117,770,3,680,3569,329,814,0,1009,11975,10966,329,814
83119.0,SAO BENTO DO SUL,24225,150,2265,5,3593,9241,600,1709,0,4382,46170,41788,600,1709
83135.0,SAO BONIFACIO,518,15,131,1,136,1157,133,152,0,208,2451,2243,133,152
83151.0,SAO CARLOS,3404,17,433,6,710,995,179,337,0,1128,7209,6081,179,337
83178.0,SAO DOMINGOS,3423,20,422,4,415,1023,222,503,0,1338,7370,6032,222,503
83194.0,SAO FRANCISCO DO SUL,9544,118,1320,6,3019,4521,404,1119,0,3877,23928,20051,404,1119
83216.0,SAO JOAO BATISTA,4529,68,870,3,952,2486,537,673,0,1354,11472,10118,537,673
83232.0,SAO JOAO DO SUL,2387,13,259,0,700,873,103,426,0,777,5538,4761,103,426
83259.0,SAO JOAQUIM,6771,114,863,10,981,4258,526,1181,0,2667,17371,14704,526,1181
83275.0,SAO JOSE,56139,966,6994,43,10390,21070,2610,4704,0,12163,115079,102916,2610,4704
83291.0,SAO JOSE DO CEDRO,5062,23,463,4,684,1438,177,561,0,2246,10658,8412,177,561
83313.0,SAO JOSE DO CERRITO,2151,29,437,1,473,1859,193,444,0,2146,7733,5587,193,444
83330.0,SAO LOURENCO DO OESTE,5680,42,636,5,1200,3113,442,812,0,2970,14900,11930,442,812
83356.0,SAO LUDGERO,3074,22,296,2,447,1204,197,308,0,644,6194,5550,197,308
83372.0,SAO MARTINHO,827,23,263,5,176,903,132,163,0,207,2699,2492,132,163
83399.0,SAO MIGUEL DO OESTE,11523,69,1383,3,1465,2960,346,866,0,4496,23111,18615,346,866
83410.0,SAUDADES,3029,9,381,4,358,1292,116,249,0,700,6138,5438,116,249
83437.0,SCHROEDER,5205,29,313,3,600,1161,144,291,0,802,8548,7746,144,291
83453.0,SEARA,6297,37,414,12,804,2236,207,512,0,1512,12031,10519,207,512
83470.0,SIDEROPOLIS,5671,33,363,1,581,880,137,403,0,1167,9236,8069,137,403
83496.0,SOMBRIO,7844,56,685,2,1980,1968,317,885,0,2268,16005,13737,317,885
83518.0,TAIO,4338,61,803,3,1877,2434,315,840,0,1852,12523,10671,315,840
83534.0,TANGARA,2471,19,273,4,341,1656,166,469,0,448,5847,5399,166,469
83550.0,TIJUCAS,7205,77,1277,7,1796,3717,431,1118,0,2778,18406,15628,431,1118
83577.0,TIMBO,9373,117,1632,5,1839,5641,462,886,0,1984,21939,19955,462,886
83593.0,TRES BARRAS,5422,34,461,4,1698,1258,212,781,0,2092,11962,9870,212,781
83615.0,TREZE DE MAIO,2226,23,222,11,489,726,149,277,0,392,4515,4123,149,277
83631.0,TREZE TILIAS,733,17,232,2,170,1535,68,184,0,547,3488,2941,68,184
83658.0,TROMBUDO CENTRAL,1611,13,350,10,548,1131,122,272,0,678,4735,4057,122,272
83674.0,TUBARAO,33559,278,3248,17,5363,10026,1087,2790,0,7309,63677,56368,1087,2790
83682.0,TUNAPOLIS,2077,8,265,5,173,348,42,121,0,338,3377,3039,42,121
83690.0,TURVO,4369,28,636,2,980,1169,136,548,0,1297,9165,7868,136,548
83712.0,URUBICI,2114,33,435,3,765,2034,135,493,0,1262,7274,6012,135,493
83739.0,URUSSANGA,8668,69,593,3,1004,1715,273,621,0,1809,14755,12946,273,621
83755.0,VARGEAO,1133,10,93,3,208,354,62,144,0,604,2611,2007,62,144
83771.0,VIDAL RAMOS,1753,21,119,5,500,1150,152,291,0,640,4631,3991,152,291
83798.0,VIDEIRA,14083,121,1149,16,2345,4725,914,1462,0,4032,28847,24815,914,1462
83810.0,WITMARSUM,1012,18,121,1,237,610,94,148,0,304,2545,2241,94,148
83836.0,XANXERE,14156,31,1296,5,2607,3124,444,1163,0,4320,27146,22826,444,1163
83852.0,XAVANTINA,1864,9,63,1,214,759,51,146,0,325,3432,3107,51,146
83879.0,XAXIM,8628,47,511,3,1694,2030,412,996,0,2412,16733,14321,412,996
83895.0,BOM JARDIM DA SERRA,816,6,196,3,199,1069,74,280,0,336,2979,2643,74,280
83917.0,MARACAJA,2680,13,222,0,290,446,97,236,0,485,4469,3984,97,236
83933.0,TIMBE DO SUL,1697,11,112,2,642,592,133,373,0,398,3960,3562,133,373
83950.0,CORREIA PINTO,4480,29,656,1,1653,1369,194,581,0,1092,10055,8963,194,581
83976.0,OTACILIO COSTA,4953,31,627,2,1326,1156,167,488,0,1822,10572,8750,167,488
84514.0,CANTAGALO,3599,15,659,2,781,1012,190,736,0,2388,9382,6994,190,736
84530.0,TURVO,4145,8,300,3,789,1377,260,801,0,871,8554,7683,260,801
84557.0,ALTAMIRA DO PARANA,744,3,90,0,291,1215,104,450,0,1630,4527,2897,104,450
84573.0,FIGUEIRA,2056,17,192,1,746,1166,177,551,0,837,5743,4906,177,551
84590.0,LUNARDELLI,951,15,176,3,412,1088,125,469,0,522,3761,3239,125,469
84611.0,SARANDI,13420,160,3033,3,8754,8469,1607,3074,0,8173,46693,38520,1607,3074
84638.0,JURANDA,1837,24,442,2,592,1217,170,451,0,1536,6271,4735,170,451
84654.0,DOURADINA,1718,3,187,0,202,1231,110,311,0,601,4363,3762,110,311
84670.0,SANTA TEREZINHA DE ITAIPU,5946,39,675,4,1545,1972,189,710,0,2045,13125,11080,189,710
84697.0,MISSAL,3857,22,388,2,395,1459,96,357,0,635,7211,6576,96,357
84719.0,SAO JOSE DAS PALMEIRAS,1064,14,149,1,275,469,58,328,0,322,2680,2358,58,328
84735.0,AUREA,1350,3,180,1,155,739,100,144,0,451,3123,2672,100,144
84743.0,TRES ARROIOS,1265,5,157,3,168,586,89,89,0,256,2618,2362,89,89
84751.0,NOVA ROMA DO SUL,781,9,104,1,75,1207,63,176,0,217,2633,2416,63,176
84760.0,PROGRESSO,1504,13,288,1,170,1567,212,270,0,896,4921,4025,212,270
84778.0,PIRAPO,778,2,79,4,203,705,101,182,0,748,2802,2054,101,182
84786.0,JABOTICABA,1159,7,148,1,412,691,64,283,0,580,3345,2765,64,283
84794.0,SAO JORGE,678,3,59,0,89,1016,64,113,0,439,2461,2022,64,113
84808.0,ALTO ALEGRE,634,3,165,0,183,435,54,80,0,260,1814,1554,54,80
84816.0,NOVA HARTZ,5111,20,410,4,1414,1869,234,413,0,1029,10504,9475,234,413
84824.0,DOIS LAJEADOS,956,10,78,2,94,954,152,144,0,269,2659,2390,152,144
84832.0,SAO DOMINGOS DO SUL,769,6,96,1,282,821,104,126,0,347,2552,2205,104,126
84840.0,TUNAS,1053,2,54,1,160,1187,139,265,0,726,3587,2861,139,265
84859.0,SAO JOAO DA URTIGA,1546,3,207,1,205,1139,223,293,0,697,4314,3617,223,293
84867.0,GUABIJU,380,6,61,3,77,530,106,92,0,317,1572,1255,106,92
84875.0,QUINZE DE NOVEMBRO,1095,10,207,2,114,1074,88,58,0,229,2877,2648,88,58
84883.0,DOUTOR MAURICIO CARDOSO,2171,2,157,1,275,1467,45,206,0,750,5074,4324,45,206
84891.0,CAPELA DE SANTANA,2492,10,414,0,877,1526,214,307,0,654,6494,5840,214,307
84905.0,JAQUIRANA,820,2,153,1,430,1065,139,257,0,747,3614,2867,139,257
84913.0,VANINI,447,6,31,0,105,538,100,101,0,202,1530,1328,100,101
84921.0,BOQUEIRAO DO LEAO,1896,9,502,2,333,1574,321,413,0,773,5823,5050,321,413
84930.0,FAGUNDES VARELA,644,15,142,4,66,820,114,94,0,212,2111,1899,114,94
84948.0,AGUA SANTA,863,3,60,0,197,1153,71,170,0,278,2795,2517,71,170
84956.0,SILVEIRA MARTINS,767,3,150,3,179,682,96,126,0,326,2332,2006,96,126
84964.0,IBIRAPUITA,826,5,132,1,170,1279,151,292,0,532,3388,2856,151,292
84972.0,IBARAMA,1436,6,186,0,290,751,151,228,0,421,3469,3048,151,228
84980.0,PANTANO GRANDE,2766,19,633,1,608,2007,287,652,0,1278,8251,6973,287,652
84999.0,IPE,1225,18,241,2,380,1716,197,345,0,596,4720,4124,197,345
85006.0,TRINDADE DO SUL,1442,5,335,3,378,961,126,339,0,1206,4795,3589,126,339
85014.0,AGUDO,4057,32,1123,5,1454,2970,599,627,0,1461,12328,10867,599,627
85022.0,ERNESTINA,1113,10,179,1,217,847,59,142,0,336,2904,2568,59,142
85030.0,AJURICABA,2539,5,462,0,582,1312,77,215,0,707,5899,5192,77,215
85049.0,DEZESSEIS DE NOVEMBRO,725,8,70,1,170,836,71,213,0,757,2851,2094,71,213
85057.0,ALECRIM,2386,11,213,5,373,1958,131,343,0,1215,6635,5420,131,343
85065.0,BROCHIER,1052,7,310,3,193,1422,140,200,0,376,3703,3327,140,200
85073.0,ALEGRETE,18868,121,4928,14,6248,14462,1284,2149,0,10497,58571,48074,1284,2149
85081.0,EREBANGO,863,5,132,0,175,541,45,156,0,360,2277,1917,45,156
85090.0,ALPESTRE,2866,16,204,10,362,1703,213,421,0,2025,7820,5795,213,421
85103.0,ENTRE IJUIS,3091,13,754,3,700,1287,245,430,0,1254,7777,6523,245,430
85111.0,ALVORADA,38561,507,11113,60,14950,27816,3014,3700,0,11486,111207,99721,3014,3700
85120.0,NOVA ESPERANCA DO SUL,834,2,139,2,271,1136,224,263,0,401,3272,2871,224,263
85138.0,ANTA GORDA,1346,16,290,0,269,1794,331,253,0,691,4990,4299,331,253
85146.0,PAVERAMA,1480,13,342,0,407,1873,237,383,0,675,5410,4735,237,383
85154.0,ANTONIO PRADO,3211,22,357,6,526,3328,423,616,0,957,9446,8489,423,616
85162.0,TERRA DE AREIA,1250,18,466,0,648,2055,233,310,0,1111,6091,4980,233,310
85170.0,ARATIBA,2460,10,337,1,351,1373,178,226,0,671,5607,4936,178,226
85189.0,HARMONIA,1052,6,232,4,169,1118,110,117,0,221,3029,2808,110,117
85197.0,ARROIO DO MEIO,5182,27,904,5,892,3635,490,495,0,1291,12921,11630,490,495
85200.0,CAMPOS BORGES,1222,10,112,3,168,706,123,202,0,551,3097,2546,123,202
85219.0,ARROIO DOS RATOS,2623,24,838,1,1010,2714,404,475,0,1453,9542,8089,404,475
85227.0,CERRO GRANDE,857,0,121,1,382,240,37,217,0,688,2543,1855,37,217
85235.0,ARROIO DO TIGRE,3570,18,449,1,652,2674,421,552,0,1082,9419,8337,421,552
85243.0,IPIRANGA DO SUL,439,2,52,1,65,856,42,97,0,259,1813,1554,42,97
85251.0,ARROIO GRANDE,4386,31,1487,8,1615,3600,446,787,0,2080,14440,12360,446,787
85260.0,LAGOAO,679,6,224,2,204,1797,233,466,0,930,4541,3611,233,466
85278.0,ARVOREZINHA,2289,11,371,10,563,1986,590,518,0,1307,7645,6338,590,518
85286.0,ESTACAO,1756,12,203,2,412,1570,135,267,0,582,4939,4357,135,267
85294.0,AUGUSTO PESTANA,2301,10,617,2,529,1552,124,229,0,824,6188,5364,124,229
85308.0,ARROIO DO SAL,1362,16,495,0,399,1057,96,187,0,1041,4653,3612,96,187
85316.0,BAGE,31533,250,7090,21,7735,17834,2008,2615,0,10699,79785,69086,2008,2615
85324.0,SAO JOSE DO HORTENCIO,829,13,214,4,138,963,98,96,0,203,2558,2355,98,96
85332.0,BARAO DE COTEGIPE,2038,5,215,1,317,1363,128,276,0,566,4909,4343,128,276
85340.0,PINHAL,643,4,105,2,151,489,40,166,0,339,1939,1600,40,166
85359.0,BARRACAO,1428,9,171,0,253,1132,201,297,0,986,4477,3491,201,297
85367.0,TRES CACHOEIRAS,2057,33,668,3,720,1996,202,282,0,975,6936,5961,202,282
85375.0,BARRA DO RIBEIRO,2545,24,700,3,1090,2652,291,341,0,1216,8862,7646,291,341
85383.0,SAO VENDELINO,386,2,82,1,83,706,38,62,0,122,1482,1360,38,62
85391.0,BARROS CASSAL,2437,10,589,5,455,2024,357,659,0,1610,8146,6536,357,659
85405.0,PROTASIO ALVES,401,11,167,2,136,774,91,134,0,271,1987,1716,91,134
85413.0,BENTO GONCALVES,26330,202,4551,16,4414,16996,1764,2133,0,5896,62302,56406,1764,2133
85421.0,POUSO NOVO,605,4,138,1,72,464,64,110,0,503,1961,1458,64,110
85430.0,BOA VISTA DO BURICA,2225,3,393,2,273,1235,101,138,0,616,4986,4370,101,138
85448.0,EUGENIO DE CASTRO,942,14,221,0,219,662,74,197,0,583,2912,2329,74,197
85456.0,BOM JESUS,2158,9,382,3,680,3333,311,649,0,2044,9569,7525,311,649
85464.0,CRISTAL,1315,8,471,2,638,1493,287,314,0,865,5393,4528,287,314
85472.0,BOM RETIRO DO SUL,2736,19,596,3,1327,1665,393,418,0,936,8093,7157,393,418
85480.0,SAO MIGUEL DAS MISSOES,2035,5,359,0,616,1178,213,406,0,903,5715,4812,213,406
85499.0,BOSSOROCA,2156,12,290,4,427,1214,294,343,0,1136,5876,4740,294,343
85502.0,GLORINHA,986,5,500,1,307,1690,153,231,0,373,4246,3873,153,231
85510.0,BRAGA,1018,1,116,0,297,720,110,294,0,701,3257,2556,110,294
85529.0,SEGREDO,1830,12,228,3,331,1595,212,389,0,728,5328,4600,212,389
85537.0,BUTIA,5124,33,1173,3,1702,3552,526,784,0,2268,15165,12897,526,784
85545.0,ALEGRIA,1416,7,222,0,342,1118,128,279,0,752,4264,3512,128,279
85553.0,CACAPAVA DO SUL,8122,53,1758,9,2194,7969,1365,1811,0,4398,27679,23281,1365,1811
85561.0,SALDANHA MARINHO,885,3,122,3,191,985,59,97,0,372,2717,2345,59,97
85570.0,CACEQUI,4095,16,785,1,770,2228,261,533,0,2354,11043,8689,261,533
85588.0,SAO JOSE DO HERVAL,545,2,100,2,191,505,76,199,0,464,2084,1620,76,199
85596.0,CACHOEIRA DO SUL,24155,139,5799,23,5741,13957,1785,2095,0,9932,63626,53694,1785,2095
85600.0,VISTA ALEGRE,1101,3,53,0,180,583,59,156,0,392,2527,2135,59,156
85618.0,CACHOEIRINHA,29129,333,7374,23,10948,19008,1924,2385,0,7843,78967,71124,1924,2385
85626.0,IVORA,737,7,60,0,141,645,68,97,0,290,2045,1755,68,97
85634.0,CACIQUE DOBLE,1072,11,240,0,253,1108,152,264,0,709,3809,3100,152,264
85642.0,VILA MARIA,1281,6,86,1,170,1075,129,210,0,439,3397,2958,129,210
85650.0,CAIBATE,1772,9,110,3,362,835,143,168,0,817,4219,3402,143,168
85669.0,TAQUARUCU DO SUL,852,5,52,0,177,799,47,126,0,409,2467,2058,47,126
85677.0,CAICARA,1442,6,229,5,390,1148,87,225,0,674,4206,3532,87,225
85685.0,IMBE,2974,24,1080,4,727,3010,202,301,0,1831,10153,8322,202,301
85693.0,CAMAQUA,12595,59,5298,8,5448,11406,1486,1879,0,5597,43776,38179,1486,1879
85707.0,SEDE NOVA,906,3,63,3,199,753,44,164,0,491,2626,2135,44,164
85715.0,CAMBARA DO SUL,1246,12,197,0,532,1632,228,272,0,1024,5143,4119,228,272
85723.0,TUPANDI,608,3,157,1,141,1206,91,132,0,237,2576,2339,91,132
85731.0,CAMPINA DAS MISSOES,2489,13,476,2,372,1106,167,210,0,1031,5866,4835,167,210
85740.0,RIOZINHO,1118,8,117,0,217,1056,187,173,0,341,3217,2876,187,173
85758.0,CAMPINAS DO SUL,1500,4,173,0,256,1651,79,176,0,584,4423,3839,79,176
85766.0,RELVADO,335,1,97,0,118,887,80,149,0,523,2190,1667,80,149
85774.0,CAMPO BOM,18508,72,1809,8,4036,10097,1032,1258,0,3595,40415,36820,1032,1258
85782.0,IMIGRANTE,855,5,134,2,114,821,143,142,0,303,2519,2216,143,142
85790.0,CAMPO NOVO,1730,4,292,0,504,974,96,372,0,1279,5251,3972,96,372
85804.0,CIDREIRA,2031,11,810,5,597,1704,124,217,0,1782,7281,5499,124,217
85812.0,CANDELARIA,6484,44,3470,15,2504,4500,1211,1110,0,2724,22062,19338,1211,1110
85820.0,MONTAURI,639,7,54,0,78,334,102,69,0,200,1483,1283,102,69
85839.0,CANDIDO GODOI,1793,10,323,2,1001,1657,111,272,0,766,5935,5169,111,272
85847.0,VISTA GAUCHA,713,5,41,5,136,787,31,150,0,359,2227,1868,31,150
85855.0,CANELA,6693,48,1863,9,2028,7864,937,942,0,2257,22641,20384,937,942
85863.0,VISTA ALEGRE DO PRATA,458,2,129,0,62,504,75,58,0,211,1499,1288,75,58
